name,time,application,num_replicas,batch_size
cifar10-0,22.0,cifar10,10,4096
cifar10-1,101.0,cifar10,10,4096
cifar10-2,378.0,cifar10,6,2048
cifar10-3,836.0,cifar10,8,4096
cifar10-4,912.0,cifar10,8,4096
cifar10-5,1174.0,cifar10,4,2048
cifar10-6,1376.0,cifar10,10,4096
cifar10-7,1387.0,cifar10,8,4096
yolov3-8,1448.0,yolov3,12,256
bert-9,1468.0,bert,12,384
bert-10,1747.0,bert,10,384
cifar10-11,1793.0,cifar10,10,4096
cifar10-12,1894.0,cifar10,12,4096
cifar10-13,2091.0,cifar10,10,4096
cifar10-14,2121.0,cifar10,4,2048
cifar10-15,2810.0,cifar10,4,2048
deepspeech2-16,2939.0,deepspeech2,4,160
cifar10-17,3362.0,cifar10,10,4096
cifar10-18,3594.0,cifar10,6,2048
cifar10-19,3685.0,cifar10,6,2048
cifar10-20,4465.0,cifar10,10,4096
cifar10-21,4607.0,cifar10,10,4096
cifar10-22,4788.0,cifar10,4,2048
cifar10-23,4862.0,cifar10,4,2048
cifar10-24,4921.0,cifar10,12,4096
deepspeech2-25,4931.0,deepspeech2,8,320
bert-26,5017.0,bert,12,384
cifar10-27,5483.0,cifar10,8,4096
bert-28,5518.0,bert,10,384
cifar10-29,6479.0,cifar10,12,4096
cifar10-30,6748.0,cifar10,12,4096
cifar10-31,6773.0,cifar10,10,4096
cifar10-32,6927.0,cifar10,6,2048
cifar10-33,6984.0,cifar10,8,4096
cifar10-34,7113.0,cifar10,4,2048
bert-35,7263.0,bert,10,384
cifar10-36,7293.0,cifar10,10,4096
cifar10-37,7505.0,cifar10,8,4096
cifar10-38,7753.0,cifar10,10,4096
cifar10-39,8063.0,cifar10,10,4096
cifar10-40,8147.0,cifar10,12,4096
cifar10-41,8704.0,cifar10,10,4096
cifar10-42,9130.0,cifar10,12,4096
cifar10-43,9397.0,cifar10,10,4096
cifar10-44,9468.0,cifar10,4,2048
cifar10-45,9509.0,cifar10,4,2048
deepspeech2-46,9581.0,deepspeech2,4,160
cifar10-47,9615.0,cifar10,12,4096
bert-48,9800.0,bert,12,384
imagenet-49,9968.0,imagenet,14,3200
cifar10-50,10172.0,cifar10,10,4096
cifar10-51,10268.0,cifar10,12,4096
cifar10-52,10275.0,cifar10,6,2048
yolov3-53,10594.0,yolov3,12,256
cifar10-54,10643.0,cifar10,12,4096
yolov3-55,10649.0,yolov3,10,512
cifar10-56,10661.0,cifar10,12,4096
deepspeech2-57,10678.0,deepspeech2,8,320
cifar10-58,10748.0,cifar10,6,2048
cifar10-59,10979.0,cifar10,6,2048
cifar10-60,11002.0,cifar10,10,4096
cifar10-61,11045.0,cifar10,12,4096
cifar10-62,11171.0,cifar10,6,2048
cifar10-63,11241.0,cifar10,8,4096
cifar10-64,11260.0,cifar10,10,4096
cifar10-65,11379.0,cifar10,8,4096
cifar10-66,11419.0,cifar10,10,4096
cifar10-67,11511.0,cifar10,10,4096
cifar10-68,11525.0,cifar10,10,4096
cifar10-69,11546.0,cifar10,8,4096
cifar10-70,11713.0,cifar10,10,4096
cifar10-71,11779.0,cifar10,8,4096
cifar10-72,11783.0,cifar10,8,4096
cifar10-73,11805.0,cifar10,4,2048
cifar10-74,11962.0,cifar10,12,4096
cifar10-75,12264.0,cifar10,6,2048
cifar10-76,12303.0,cifar10,6,2048
cifar10-77,12391.0,cifar10,4,2048
cifar10-78,12426.0,cifar10,4,2048
cifar10-79,12468.0,cifar10,12,4096
cifar10-80,12591.0,cifar10,6,2048
imagenet-81,12698.0,imagenet,14,3200
cifar10-82,12751.0,cifar10,4,2048
deepspeech2-83,12801.0,deepspeech2,6,320
cifar10-84,12991.0,cifar10,12,4096
cifar10-85,12991.0,cifar10,6,2048
cifar10-86,13043.0,cifar10,8,4096
cifar10-87,13115.0,cifar10,8,4096
cifar10-88,13256.0,cifar10,4,2048
cifar10-89,13385.0,cifar10,6,2048
cifar10-90,13386.0,cifar10,10,4096
cifar10-91,13390.0,cifar10,4,2048
deepspeech2-92,13591.0,deepspeech2,8,320
cifar10-93,13654.0,cifar10,10,4096
imagenet-94,13705.0,imagenet,12,3200
cifar10-95,13881.0,cifar10,10,4096
cifar10-96,14385.0,cifar10,10,4096
cifar10-97,14386.0,cifar10,4,2048
cifar10-98,14436.0,cifar10,12,4096
cifar10-99,14524.0,cifar10,4,2048
cifar10-100,14524.0,cifar10,8,4096
cifar10-101,14556.0,cifar10,10,4096
cifar10-102,14602.0,cifar10,10,4096
cifar10-103,14797.0,cifar10,4,2048
cifar10-104,14838.0,cifar10,10,4096
cifar10-105,14993.0,cifar10,10,4096
deepspeech2-106,15014.0,deepspeech2,8,320
