name,time,application,num_replicas,batch_size
cifar10-0,207.0,cifar10,4,2048
cifar10-1,345.0,cifar10,10,4096
cifar10-2,378.0,cifar10,4,2048
cifar10-3,379.0,cifar10,10,4096
cifar10-4,401.0,cifar10,10,4096
cifar10-5,1077.0,cifar10,8,4096
deepspeech2-6,1091.0,deepspeech2,4,160
cifar10-7,1136.0,cifar10,12,4096
cifar10-8,1413.0,cifar10,6,2048
deepspeech2-9,1468.0,deepspeech2,4,160
deepspeech2-10,1747.0,deepspeech2,4,160
cifar10-11,1793.0,cifar10,6,2048
cifar10-12,1894.0,cifar10,6,2048
cifar10-13,1983.0,cifar10,10,4096
cifar10-14,2106.0,cifar10,8,4096
cifar10-15,2126.0,cifar10,8,4096
cifar10-16,2257.0,cifar10,4,2048
cifar10-17,2501.0,cifar10,4,2048
cifar10-18,2892.0,cifar10,6,2048
cifar10-19,2912.0,cifar10,8,4096
cifar10-20,2914.0,cifar10,8,4096
deepspeech2-21,2939.0,deepspeech2,6,320
cifar10-22,3460.0,cifar10,4,2048
deepspeech2-23,3598.0,deepspeech2,8,320
deepspeech2-24,4397.0,deepspeech2,8,320
cifar10-25,4607.0,cifar10,8,4096
cifar10-26,4788.0,cifar10,8,4096
cifar10-27,4801.0,cifar10,8,4096
bert-28,4931.0,bert,14,384
cifar10-29,4935.0,cifar10,8,4096
cifar10-30,5097.0,cifar10,10,4096
deepspeech2-31,5291.0,deepspeech2,8,320
bert-32,5518.0,bert,10,384
yolov3-33,5717.0,yolov3,10,512
cifar10-34,6773.0,cifar10,8,4096
cifar10-35,6849.0,cifar10,4,2048
cifar10-36,6927.0,cifar10,6,2048
cifar10-37,6984.0,cifar10,12,4096
cifar10-38,7088.0,cifar10,8,4096
cifar10-39,7089.0,cifar10,8,4096
yolov3-40,7232.0,yolov3,10,512
cifar10-41,7233.0,cifar10,8,4096
imagenet-42,7251.0,imagenet,14,3200
cifar10-43,7539.0,cifar10,8,4096
cifar10-44,7549.0,cifar10,6,2048
cifar10-45,7775.0,cifar10,12,4096
cifar10-46,8145.0,cifar10,6,2048
bert-47,8250.0,bert,12,384
yolov3-48,8357.0,yolov3,10,512
yolov3-49,8729.0,yolov3,12,256
yolov3-50,8871.0,yolov3,12,256
cifar10-51,9056.0,cifar10,6,2048
cifar10-52,9130.0,cifar10,6,2048
cifar10-53,9349.0,cifar10,8,4096
cifar10-54,9397.0,cifar10,4,2048
cifar10-55,9440.0,cifar10,4,2048
cifar10-56,9782.0,cifar10,8,4096
cifar10-57,10060.0,cifar10,8,4096
cifar10-58,10130.0,cifar10,6,2048
cifar10-59,10271.0,cifar10,6,2048
cifar10-60,10275.0,cifar10,12,4096
cifar10-61,10318.0,cifar10,10,4096
cifar10-62,10362.0,cifar10,8,4096
cifar10-63,10672.0,cifar10,12,4096
cifar10-64,10728.0,cifar10,6,2048
cifar10-65,11002.0,cifar10,6,2048
cifar10-66,11171.0,cifar10,8,4096
cifar10-67,11211.0,cifar10,4,2048
cifar10-68,11260.0,cifar10,6,2048
cifar10-69,11319.0,cifar10,10,4096
cifar10-70,11341.0,cifar10,10,4096
cifar10-71,11379.0,cifar10,10,4096
cifar10-72,11546.0,cifar10,10,4096
cifar10-73,11602.0,cifar10,8,4096
cifar10-74,11713.0,cifar10,12,4096
cifar10-75,11779.0,cifar10,8,4096
cifar10-76,11957.0,cifar10,4,2048
