name,time,application,num_replicas,batch_size
cifar10-0,22.0,cifar10,8,4096
deepspeech2-1,90.0,deepspeech2,2,80
cifar10-2,101.0,cifar10,10,4096
cifar10-3,207.0,cifar10,4,2048
cifar10-4,225.0,cifar10,6,2048
cifar10-5,345.0,cifar10,10,4096
cifar10-6,378.0,cifar10,4,2048
cifar10-7,379.0,cifar10,10,4096
yolov3-8,393.0,yolov3,12,256
cifar10-9,401.0,cifar10,10,4096
cifar10-10,723.0,cifar10,8,4096
cifar10-11,835.0,cifar10,12,4096
cifar10-12,836.0,cifar10,10,4096
cifar10-13,893.0,cifar10,12,4096
cifar10-14,912.0,cifar10,4,2048
cifar10-15,1065.0,cifar10,8,4096
cifar10-16,1077.0,cifar10,8,4096
deepspeech2-17,1091.0,deepspeech2,4,160
cifar10-18,1136.0,cifar10,12,4096
cifar10-19,1225.0,cifar10,8,4096
cifar10-20,1376.0,cifar10,6,2048
cifar10-21,1387.0,cifar10,6,2048
cifar10-22,1413.0,cifar10,6,2048
yolov3-23,1448.0,yolov3,10,512
deepspeech2-24,1468.0,deepspeech2,4,160
bert-25,1509.0,bert,10,384
yolov3-26,1547.0,yolov3,14,512
cifar10-27,1659.0,cifar10,10,4096
deepspeech2-28,1747.0,deepspeech2,4,160
cifar10-29,1793.0,cifar10,6,2048
cifar10-30,1880.0,cifar10,10,4096
cifar10-31,1894.0,cifar10,6,2048
cifar10-32,1983.0,cifar10,10,4096
cifar10-33,2106.0,cifar10,8,4096
cifar10-34,2121.0,cifar10,6,2048
cifar10-35,2126.0,cifar10,8,4096
deepspeech2-36,2154.0,deepspeech2,2,80
cifar10-37,2257.0,cifar10,4,2048
cifar10-38,2371.0,cifar10,4,2048
cifar10-39,2454.0,cifar10,10,4096
cifar10-40,2501.0,cifar10,4,2048
cifar10-41,2892.0,cifar10,6,2048
cifar10-42,2912.0,cifar10,8,4096
cifar10-43,2914.0,cifar10,8,4096
deepspeech2-44,2939.0,deepspeech2,6,320
bert-45,2939.0,bert,14,384
cifar10-46,3102.0,cifar10,6,2048
cifar10-47,3125.0,cifar10,10,4096
cifar10-48,3460.0,cifar10,4,2048
cifar10-49,3535.0,cifar10,6,2048
cifar10-50,3594.0,cifar10,8,4096
deepspeech2-51,3598.0,deepspeech2,8,320
cifar10-52,3685.0,cifar10,8,4096
cifar10-53,3775.0,cifar10,4,2048
deepspeech2-54,4397.0,deepspeech2,8,320
cifar10-55,4465.0,cifar10,6,2048
cifar10-56,4607.0,cifar10,8,4096
cifar10-57,4783.0,cifar10,10,4096
cifar10-58,4788.0,cifar10,8,4096
cifar10-59,4801.0,cifar10,8,4096
cifar10-60,4921.0,cifar10,4,2048
bert-61,4931.0,bert,14,384
cifar10-62,4935.0,cifar10,8,4096
deepspeech2-63,5004.0,deepspeech2,8,320
deepspeech2-64,5017.0,deepspeech2,8,320
cifar10-65,5097.0,cifar10,10,4096
deepspeech2-66,5291.0,deepspeech2,8,320
cifar10-67,5379.0,cifar10,8,4096
cifar10-68,5483.0,cifar10,4,2048
cifar10-69,5483.0,cifar10,10,4096
bert-70,5518.0,bert,10,384
cifar10-71,5618.0,cifar10,8,4096
yolov3-72,5717.0,yolov3,10,512
cifar10-73,5896.0,cifar10,4,2048
cifar10-74,6479.0,cifar10,4,2048
bert-75,6530.0,bert,14,384
cifar10-76,6566.0,cifar10,10,4096
cifar10-77,6773.0,cifar10,8,4096
cifar10-78,6849.0,cifar10,4,2048
cifar10-79,6927.0,cifar10,6,2048
cifar10-80,6984.0,cifar10,12,4096
cifar10-81,7088.0,cifar10,8,4096
cifar10-82,7089.0,cifar10,8,4096
cifar10-83,7113.0,cifar10,8,4096
cifar10-84,7113.0,cifar10,10,4096
yolov3-85,7232.0,yolov3,10,512
cifar10-86,7233.0,cifar10,8,4096
imagenet-87,7251.0,imagenet,14,3200
cifar10-88,7289.0,cifar10,12,4096
cifar10-89,7293.0,cifar10,12,4096
cifar10-90,7468.0,cifar10,12,4096
bert-91,7483.0,bert,14,384
bert-92,7491.0,bert,14,384
cifar10-93,7505.0,cifar10,10,4096
cifar10-94,7539.0,cifar10,8,4096
cifar10-95,7549.0,cifar10,6,2048
cifar10-96,7753.0,cifar10,6,2048
cifar10-97,7775.0,cifar10,12,4096
yolov3-98,7921.0,yolov3,12,256
cifar10-99,7929.0,cifar10,8,4096
cifar10-100,7929.0,cifar10,10,4096
cifar10-101,8063.0,cifar10,6,2048
cifar10-102,8125.0,cifar10,4,2048
cifar10-103,8133.0,cifar10,8,4096
cifar10-104,8145.0,cifar10,6,2048
cifar10-105,8147.0,cifar10,8,4096
bert-106,8154.0,bert,10,384
cifar10-107,8210.0,cifar10,12,4096
deepspeech2-108,8247.0,deepspeech2,2,80
bert-109,8250.0,bert,12,384
yolov3-110,8357.0,yolov3,10,512
cifar10-111,8704.0,cifar10,6,2048
yolov3-112,8729.0,yolov3,12,256
deepspeech2-113,8855.0,deepspeech2,2,80
yolov3-114,8871.0,yolov3,12,256
deepspeech2-115,9041.0,deepspeech2,2,80
cifar10-116,9049.0,cifar10,4,2048
cifar10-117,9056.0,cifar10,6,2048
cifar10-118,9130.0,cifar10,6,2048
cifar10-119,9258.0,cifar10,12,4096
cifar10-120,9318.0,cifar10,4,2048
cifar10-121,9349.0,cifar10,8,4096
cifar10-122,9397.0,cifar10,4,2048
cifar10-123,9402.0,cifar10,12,4096
cifar10-124,9440.0,cifar10,4,2048
cifar10-125,9468.0,cifar10,4,2048
cifar10-126,9509.0,cifar10,6,2048
cifar10-127,9579.0,cifar10,10,4096
deepspeech2-128,9581.0,deepspeech2,6,320
yolov3-129,9652.0,yolov3,10,512
cifar10-130,9782.0,cifar10,8,4096
cifar10-131,9783.0,cifar10,6,2048
cifar10-132,9783.0,cifar10,4,2048
cifar10-133,9799.0,cifar10,12,4096
deepspeech2-134,9800.0,deepspeech2,6,320
cifar10-135,9934.0,cifar10,6,2048
imagenet-136,9968.0,imagenet,12,3200
cifar10-137,9994.0,cifar10,10,4096
cifar10-138,10060.0,cifar10,8,4096
cifar10-139,10116.0,cifar10,12,4096
cifar10-140,10130.0,cifar10,6,2048
cifar10-141,10168.0,cifar10,10,4096
cifar10-142,10172.0,cifar10,12,4096
cifar10-143,10180.0,cifar10,8,4096
cifar10-144,10185.0,cifar10,6,2048
cifar10-145,10243.0,cifar10,12,4096
cifar10-146,10258.0,cifar10,10,4096
cifar10-147,10268.0,cifar10,4,2048
cifar10-148,10271.0,cifar10,6,2048
cifar10-149,10275.0,cifar10,12,4096
cifar10-150,10318.0,cifar10,10,4096
cifar10-151,10362.0,cifar10,8,4096
cifar10-152,10643.0,cifar10,4,2048
cifar10-153,10654.0,cifar10,8,4096
cifar10-154,10655.0,cifar10,8,4096
yolov3-155,10658.0,yolov3,12,256
cifar10-156,10661.0,cifar10,10,4096
cifar10-157,10672.0,cifar10,12,4096
deepspeech2-158,10673.0,deepspeech2,8,320
deepspeech2-159,10678.0,deepspeech2,8,320
cifar10-160,10722.0,cifar10,12,4096
cifar10-161,10728.0,cifar10,6,2048
cifar10-162,10732.0,cifar10,10,4096
cifar10-163,10738.0,cifar10,4,2048
cifar10-164,10748.0,cifar10,10,4096
yolov3-165,10755.0,yolov3,12,256
cifar10-166,10764.0,cifar10,6,2048
cifar10-167,10794.0,cifar10,10,4096
cifar10-168,10796.0,cifar10,6,2048
cifar10-169,10852.0,cifar10,8,4096
cifar10-170,10862.0,cifar10,4,2048
cifar10-171,10865.0,cifar10,12,4096
cifar10-172,10904.0,cifar10,6,2048
cifar10-173,10979.0,cifar10,12,4096
cifar10-174,11002.0,cifar10,6,2048
cifar10-175,11003.0,cifar10,10,4096
cifar10-176,11119.0,cifar10,6,2048
cifar10-177,11146.0,cifar10,10,4096
cifar10-178,11171.0,cifar10,8,4096
cifar10-179,11211.0,cifar10,4,2048
cifar10-180,11260.0,cifar10,6,2048
deepspeech2-181,11288.0,deepspeech2,8,320
cifar10-182,11292.0,cifar10,12,4096
cifar10-183,11319.0,cifar10,10,4096
cifar10-184,11325.0,cifar10,12,4096
cifar10-185,11341.0,cifar10,10,4096
cifar10-186,11379.0,cifar10,10,4096
cifar10-187,11419.0,cifar10,6,2048
cifar10-188,11433.0,cifar10,12,4096
cifar10-189,11525.0,cifar10,8,4096
cifar10-190,11546.0,cifar10,10,4096
cifar10-191,11602.0,cifar10,8,4096
cifar10-192,11713.0,cifar10,12,4096
cifar10-193,11740.0,cifar10,12,4096
cifar10-194,11779.0,cifar10,8,4096
cifar10-195,11783.0,cifar10,4,2048
cifar10-196,11802.0,cifar10,4,2048
cifar10-197,11803.0,cifar10,10,4096
cifar10-198,11805.0,cifar10,10,4096
cifar10-199,11823.0,cifar10,10,4096
cifar10-200,11857.0,cifar10,12,4096
cifar10-201,11957.0,cifar10,4,2048
cifar10-202,11962.0,cifar10,12,4096
cifar10-203,11969.0,cifar10,6,2048
cifar10-204,12041.0,cifar10,12,4096
cifar10-205,12041.0,cifar10,4,2048
cifar10-206,12086.0,cifar10,8,4096
cifar10-207,12094.0,cifar10,10,4096
cifar10-208,12124.0,cifar10,12,4096
yolov3-209,12176.0,yolov3,14,512
cifar10-210,12262.0,cifar10,6,2048
cifar10-211,12264.0,cifar10,4,2048
deepspeech2-212,12281.0,deepspeech2,6,320
cifar10-213,12314.0,cifar10,10,4096
cifar10-214,12336.0,cifar10,6,2048
cifar10-215,12342.0,cifar10,12,4096
cifar10-216,12391.0,cifar10,4,2048
cifar10-217,12426.0,cifar10,6,2048
cifar10-218,12430.0,cifar10,8,4096
cifar10-219,12468.0,cifar10,8,4096
cifar10-220,12510.0,cifar10,10,4096
cifar10-221,12591.0,cifar10,12,4096
cifar10-222,12625.0,cifar10,4,2048
imagenet-223,12698.0,imagenet,12,3200
cifar10-224,12699.0,cifar10,4,2048
cifar10-225,12745.0,cifar10,12,4096
cifar10-226,12751.0,cifar10,6,2048
cifar10-227,12768.0,cifar10,6,2048
cifar10-228,12839.0,cifar10,6,2048
cifar10-229,12873.0,cifar10,4,2048
cifar10-230,12896.0,cifar10,6,2048
cifar10-231,12936.0,cifar10,10,4096
cifar10-232,12961.0,cifar10,10,4096
cifar10-233,12991.0,cifar10,4,2048
cifar10-234,13026.0,cifar10,4,2048
cifar10-235,13043.0,cifar10,4,2048
cifar10-236,13115.0,cifar10,10,4096
cifar10-237,13157.0,cifar10,6,2048
cifar10-238,13226.0,cifar10,6,2048
cifar10-239,13236.0,cifar10,6,2048
cifar10-240,13256.0,cifar10,10,4096
cifar10-241,13323.0,cifar10,4,2048
cifar10-242,13354.0,cifar10,10,4096
