name,time,application,num_replicas,batch_size
cifar10-0,22.0,cifar10,10,4096
bert-1,90.0,bert,12,384
cifar10-2,101.0,cifar10,4,2048
cifar10-3,207.0,cifar10,6,2048
cifar10-4,225.0,cifar10,12,4096
cifar10-5,345.0,cifar10,6,2048
cifar10-6,378.0,cifar10,6,2048
cifar10-7,379.0,cifar10,12,4096
yolov3-8,393.0,yolov3,14,512
cifar10-9,401.0,cifar10,4,2048
cifar10-10,528.0,cifar10,8,4096
cifar10-11,723.0,cifar10,6,2048
cifar10-12,835.0,cifar10,6,2048
cifar10-13,836.0,cifar10,8,4096
cifar10-14,893.0,cifar10,10,4096
cifar10-15,912.0,cifar10,8,4096
cifar10-16,1065.0,cifar10,6,2048
cifar10-17,1077.0,cifar10,12,4096
deepspeech2-18,1091.0,deepspeech2,6,320
cifar10-19,1136.0,cifar10,12,4096
cifar10-20,1174.0,cifar10,10,4096
cifar10-21,1225.0,cifar10,4,2048
cifar10-22,1376.0,cifar10,4,2048
cifar10-23,1413.0,cifar10,8,4096
yolov3-24,1547.0,yolov3,14,512
cifar10-25,1659.0,cifar10,12,4096
deepspeech2-26,1747.0,deepspeech2,8,320
cifar10-27,1793.0,cifar10,4,2048
cifar10-28,1894.0,cifar10,10,4096
cifar10-29,1983.0,cifar10,4,2048
cifar10-30,2091.0,cifar10,6,2048
cifar10-31,2106.0,cifar10,4,2048
cifar10-32,2126.0,cifar10,6,2048
bert-33,2152.0,bert,12,384
deepspeech2-34,2154.0,deepspeech2,2,80
cifar10-35,2371.0,cifar10,12,4096
cifar10-36,2454.0,cifar10,10,4096
cifar10-37,2501.0,cifar10,6,2048
cifar10-38,2793.0,cifar10,12,4096
cifar10-39,2810.0,cifar10,8,4096
deepspeech2-40,2873.0,deepspeech2,2,80
cifar10-41,2892.0,cifar10,12,4096
cifar10-42,2912.0,cifar10,6,2048
cifar10-43,2914.0,cifar10,4,2048
deepspeech2-44,2939.0,deepspeech2,6,320
cifar10-45,3102.0,cifar10,12,4096
cifar10-46,3125.0,cifar10,4,2048
cifar10-47,3362.0,cifar10,6,2048
cifar10-48,3460.0,cifar10,10,4096
cifar10-49,3535.0,cifar10,4,2048
cifar10-50,3594.0,cifar10,12,4096
bert-51,3666.0,bert,12,384
cifar10-52,3685.0,cifar10,12,4096
cifar10-53,3775.0,cifar10,10,4096
cifar10-54,3864.0,cifar10,6,2048
imagenet-55,4306.0,imagenet,12,3200
bert-56,4397.0,bert,12,384
cifar10-57,4465.0,cifar10,8,4096
cifar10-58,4607.0,cifar10,8,4096
cifar10-59,4611.0,cifar10,12,4096
cifar10-60,4783.0,cifar10,12,4096
cifar10-61,4788.0,cifar10,12,4096
cifar10-62,4801.0,cifar10,6,2048
cifar10-63,4862.0,cifar10,6,2048
cifar10-64,4921.0,cifar10,6,2048
bert-65,4931.0,bert,12,384
