name,time,application,num_replicas,batch_size
cifar10-0,22.0,cifar10,10,4096
bert-1,90.0,bert,14,384
cifar10-2,101.0,cifar10,10,4096
cifar10-3,207.0,cifar10,8,4096
cifar10-4,345.0,cifar10,10,4096
cifar10-5,378.0,cifar10,6,2048
cifar10-6,379.0,cifar10,4,2048
yolov3-7,393.0,yolov3,12,256
cifar10-8,401.0,cifar10,6,2048
cifar10-9,528.0,cifar10,4,2048
cifar10-10,835.0,cifar10,6,2048
cifar10-11,836.0,cifar10,8,4096
cifar10-12,893.0,cifar10,8,4096
cifar10-13,912.0,cifar10,8,4096
cifar10-14,1065.0,cifar10,4,2048
cifar10-15,1077.0,cifar10,4,2048
bert-16,1091.0,bert,14,384
cifar10-17,1136.0,cifar10,4,2048
cifar10-18,1174.0,cifar10,4,2048
cifar10-19,1376.0,cifar10,10,4096
cifar10-20,1387.0,cifar10,8,4096
cifar10-21,1413.0,cifar10,12,4096
yolov3-22,1448.0,yolov3,12,256
bert-23,1468.0,bert,12,384
bert-24,1509.0,bert,12,384
yolov3-25,1547.0,yolov3,14,512
cifar10-26,1659.0,cifar10,4,2048
bert-27,1747.0,bert,10,384
cifar10-28,1793.0,cifar10,10,4096
cifar10-29,1880.0,cifar10,6,2048
cifar10-30,1894.0,cifar10,12,4096
cifar10-31,1983.0,cifar10,8,4096
cifar10-32,2091.0,cifar10,10,4096
cifar10-33,2106.0,cifar10,10,4096
cifar10-34,2121.0,cifar10,4,2048
cifar10-35,2126.0,cifar10,6,2048
deepspeech2-36,2152.0,deepspeech2,8,320
deepspeech2-37,2154.0,deepspeech2,2,80
cifar10-38,2257.0,cifar10,8,4096
cifar10-39,2371.0,cifar10,10,4096
cifar10-40,2501.0,cifar10,10,4096
cifar10-41,2793.0,cifar10,8,4096
cifar10-42,2810.0,cifar10,4,2048
deepspeech2-43,2873.0,deepspeech2,4,160
cifar10-44,2892.0,cifar10,6,2048
cifar10-45,2912.0,cifar10,12,4096
deepspeech2-46,2939.0,deepspeech2,4,160
deepspeech2-47,2939.0,deepspeech2,2,80
cifar10-48,3102.0,cifar10,10,4096
cifar10-49,3125.0,cifar10,4,2048
cifar10-50,3362.0,cifar10,10,4096
cifar10-51,3460.0,cifar10,6,2048
