name,time,application,num_replicas,batch_size
cifar10-0,22.0,cifar10,8,4096
deepspeech2-1,90.0,deepspeech2,2,80
cifar10-2,101.0,cifar10,10,4096
cifar10-3,207.0,cifar10,4,2048
cifar10-4,225.0,cifar10,6,2048
cifar10-5,345.0,cifar10,6,2048
cifar10-6,378.0,cifar10,4,2048
cifar10-7,379.0,cifar10,8,4096
yolov3-8,393.0,yolov3,14,512
cifar10-9,401.0,cifar10,8,4096
cifar10-10,528.0,cifar10,12,4096
cifar10-11,723.0,cifar10,6,2048
cifar10-12,835.0,cifar10,6,2048
cifar10-13,893.0,cifar10,4,2048
cifar10-14,1065.0,cifar10,6,2048
cifar10-15,1077.0,cifar10,10,4096
deepspeech2-16,1091.0,deepspeech2,6,320
cifar10-17,1136.0,cifar10,6,2048
cifar10-18,1225.0,cifar10,6,2048
cifar10-19,1376.0,cifar10,8,4096
cifar10-20,1387.0,cifar10,8,4096
cifar10-21,1413.0,cifar10,12,4096
yolov3-22,1448.0,yolov3,12,256
yolov3-23,1547.0,yolov3,10,512
cifar10-24,1659.0,cifar10,10,4096
bert-25,1747.0,bert,12,384
cifar10-26,1793.0,cifar10,6,2048
cifar10-27,1894.0,cifar10,4,2048
cifar10-28,1983.0,cifar10,6,2048
cifar10-29,2091.0,cifar10,4,2048
cifar10-30,2106.0,cifar10,4,2048
cifar10-31,2121.0,cifar10,4,2048
cifar10-32,2126.0,cifar10,10,4096
bert-33,2152.0,bert,14,384
bert-34,2154.0,bert,14,384
cifar10-35,2257.0,cifar10,8,4096
cifar10-36,2454.0,cifar10,8,4096
cifar10-37,2793.0,cifar10,12,4096
cifar10-38,2810.0,cifar10,4,2048
deepspeech2-39,2873.0,deepspeech2,6,320
cifar10-40,2912.0,cifar10,8,4096
cifar10-41,2914.0,cifar10,10,4096
bert-42,2939.0,bert,14,384
deepspeech2-43,2939.0,deepspeech2,6,320
cifar10-44,3102.0,cifar10,8,4096
cifar10-45,3125.0,cifar10,10,4096
cifar10-46,3362.0,cifar10,6,2048
cifar10-47,3460.0,cifar10,10,4096
cifar10-48,3535.0,cifar10,10,4096
cifar10-49,3594.0,cifar10,8,4096
deepspeech2-50,3598.0,deepspeech2,6,320
bert-51,3666.0,bert,12,384
cifar10-52,3685.0,cifar10,12,4096
cifar10-53,3775.0,cifar10,10,4096
cifar10-54,3864.0,cifar10,12,4096
imagenet-55,4306.0,imagenet,12,3200
bert-56,4397.0,bert,14,384
cifar10-57,4465.0,cifar10,12,4096
cifar10-58,4607.0,cifar10,4,2048
cifar10-59,4611.0,cifar10,10,4096
cifar10-60,4801.0,cifar10,10,4096
cifar10-61,4862.0,cifar10,8,4096
cifar10-62,4921.0,cifar10,6,2048
bert-63,4931.0,bert,14,384
cifar10-64,4935.0,cifar10,12,4096
bert-65,5004.0,bert,14,384
bert-66,5017.0,bert,10,384
cifar10-67,5097.0,cifar10,10,4096
cifar10-68,5483.0,cifar10,6,2048
cifar10-69,5618.0,cifar10,12,4096
yolov3-70,5717.0,yolov3,14,512
cifar10-71,6064.0,cifar10,4,2048
cifar10-72,6479.0,cifar10,8,4096
cifar10-73,6479.0,cifar10,6,2048
bert-74,6530.0,bert,12,384
cifar10-75,6566.0,cifar10,4,2048
cifar10-76,6748.0,cifar10,6,2048
cifar10-77,6773.0,cifar10,12,4096
cifar10-78,6773.0,cifar10,12,4096
cifar10-79,6849.0,cifar10,6,2048
cifar10-80,6927.0,cifar10,10,4096
cifar10-81,6984.0,cifar10,8,4096
cifar10-82,7089.0,cifar10,10,4096
cifar10-83,7113.0,cifar10,10,4096
cifar10-84,7113.0,cifar10,8,4096
cifar10-85,7191.0,cifar10,8,4096
cifar10-86,7233.0,cifar10,6,2048
imagenet-87,7251.0,imagenet,12,3200
bert-88,7263.0,bert,14,384
cifar10-89,7293.0,cifar10,6,2048
cifar10-90,7465.0,cifar10,4,2048
cifar10-91,7468.0,cifar10,6,2048
deepspeech2-92,7491.0,deepspeech2,4,160
cifar10-93,7505.0,cifar10,4,2048
deepspeech2-94,7515.0,deepspeech2,8,320
cifar10-95,7539.0,cifar10,12,4096
cifar10-96,7549.0,cifar10,6,2048
cifar10-97,7753.0,cifar10,10,4096
cifar10-98,7775.0,cifar10,12,4096
yolov3-99,7921.0,yolov3,12,256
cifar10-100,7929.0,cifar10,6,2048
cifar10-101,8063.0,cifar10,8,4096
cifar10-102,8125.0,cifar10,8,4096
cifar10-103,8133.0,cifar10,8,4096
cifar10-104,8145.0,cifar10,12,4096
cifar10-105,8147.0,cifar10,8,4096
bert-106,8149.0,bert,14,384
deepspeech2-107,8154.0,deepspeech2,6,320
cifar10-108,8210.0,cifar10,4,2048
bert-109,8247.0,bert,14,384
deepspeech2-110,8250.0,deepspeech2,8,320
yolov3-111,8357.0,yolov3,10,512
cifar10-112,8639.0,cifar10,10,4096
cifar10-113,8704.0,cifar10,12,4096
yolov3-114,8729.0,yolov3,12,256
deepspeech2-115,8855.0,deepspeech2,6,320
yolov3-116,8871.0,yolov3,14,512
bert-117,9041.0,bert,12,384
cifar10-118,9049.0,cifar10,10,4096
cifar10-119,9056.0,cifar10,4,2048
cifar10-120,9130.0,cifar10,10,4096
cifar10-121,9151.0,cifar10,10,4096
cifar10-122,9288.0,cifar10,8,4096
cifar10-123,9349.0,cifar10,10,4096
cifar10-124,9397.0,cifar10,8,4096
cifar10-125,9402.0,cifar10,6,2048
cifar10-126,9468.0,cifar10,8,4096
cifar10-127,9509.0,cifar10,10,4096
cifar10-128,9579.0,cifar10,6,2048
deepspeech2-129,9581.0,deepspeech2,8,320
cifar10-130,9615.0,cifar10,10,4096
yolov3-131,9652.0,yolov3,12,256
cifar10-132,9783.0,cifar10,12,4096
cifar10-133,9783.0,cifar10,4,2048
cifar10-134,9799.0,cifar10,10,4096
deepspeech2-135,9800.0,deepspeech2,2,80
cifar10-136,9934.0,cifar10,12,4096
cifar10-137,10060.0,cifar10,10,4096
cifar10-138,10116.0,cifar10,10,4096
cifar10-139,10130.0,cifar10,8,4096
deepspeech2-140,10166.0,deepspeech2,4,160
cifar10-141,10180.0,cifar10,8,4096
cifar10-142,10185.0,cifar10,8,4096
cifar10-143,10193.0,cifar10,6,2048
cifar10-144,10243.0,cifar10,4,2048
cifar10-145,10258.0,cifar10,6,2048
cifar10-146,10268.0,cifar10,6,2048
cifar10-147,10271.0,cifar10,8,4096
cifar10-148,10275.0,cifar10,6,2048
cifar10-149,10318.0,cifar10,10,4096
cifar10-150,10362.0,cifar10,10,4096
yolov3-151,10594.0,yolov3,10,512
cifar10-152,10643.0,cifar10,4,2048
yolov3-153,10649.0,yolov3,10,512
cifar10-154,10654.0,cifar10,8,4096
cifar10-155,10655.0,cifar10,8,4096
yolov3-156,10658.0,yolov3,10,512
cifar10-157,10661.0,cifar10,6,2048
cifar10-158,10672.0,cifar10,8,4096
bert-159,10673.0,bert,14,384
cifar10-160,10722.0,cifar10,12,4096
cifar10-161,10732.0,cifar10,6,2048
cifar10-162,10738.0,cifar10,12,4096
cifar10-163,10748.0,cifar10,4,2048
yolov3-164,10755.0,yolov3,14,512
cifar10-165,10764.0,cifar10,6,2048
cifar10-166,10796.0,cifar10,4,2048
cifar10-167,10806.0,cifar10,8,4096
cifar10-168,10852.0,cifar10,10,4096
cifar10-169,10862.0,cifar10,6,2048
cifar10-170,10865.0,cifar10,4,2048
deepspeech2-171,10880.0,deepspeech2,6,320
cifar10-172,10979.0,cifar10,4,2048
cifar10-173,11003.0,cifar10,4,2048
cifar10-174,11045.0,cifar10,4,2048
cifar10-175,11119.0,cifar10,10,4096
cifar10-176,11146.0,cifar10,12,4096
cifar10-177,11171.0,cifar10,4,2048
cifar10-178,11211.0,cifar10,6,2048
cifar10-179,11241.0,cifar10,8,4096
cifar10-180,11260.0,cifar10,4,2048
bert-181,11288.0,bert,12,384
cifar10-182,11292.0,cifar10,6,2048
deepspeech2-183,11298.0,deepspeech2,8,320
cifar10-184,11319.0,cifar10,12,4096
cifar10-185,11325.0,cifar10,12,4096
cifar10-186,11341.0,cifar10,4,2048
cifar10-187,11379.0,cifar10,10,4096
cifar10-188,11419.0,cifar10,6,2048
cifar10-189,11433.0,cifar10,12,4096
cifar10-190,11494.0,cifar10,4,2048
cifar10-191,11511.0,cifar10,8,4096
cifar10-192,11525.0,cifar10,4,2048
cifar10-193,11546.0,cifar10,6,2048
cifar10-194,11602.0,cifar10,8,4096
cifar10-195,11670.0,cifar10,6,2048
cifar10-196,11713.0,cifar10,8,4096
cifar10-197,11740.0,cifar10,12,4096
cifar10-198,11779.0,cifar10,10,4096
cifar10-199,11783.0,cifar10,4,2048
cifar10-200,11802.0,cifar10,8,4096
cifar10-201,11803.0,cifar10,8,4096
cifar10-202,11823.0,cifar10,10,4096
cifar10-203,11857.0,cifar10,12,4096
cifar10-204,11957.0,cifar10,8,4096
cifar10-205,11969.0,cifar10,6,2048
cifar10-206,12041.0,cifar10,8,4096
cifar10-207,12041.0,cifar10,12,4096
cifar10-208,12084.0,cifar10,4,2048
cifar10-209,12086.0,cifar10,8,4096
cifar10-210,12094.0,cifar10,8,4096
cifar10-211,12124.0,cifar10,10,4096
yolov3-212,12176.0,yolov3,12,256
cifar10-213,12262.0,cifar10,12,4096
cifar10-214,12264.0,cifar10,12,4096
bert-215,12281.0,bert,14,384
cifar10-216,12303.0,cifar10,4,2048
cifar10-217,12314.0,cifar10,4,2048
cifar10-218,12342.0,cifar10,8,4096
cifar10-219,12391.0,cifar10,10,4096
cifar10-220,12426.0,cifar10,12,4096
cifar10-221,12430.0,cifar10,8,4096
cifar10-222,12453.0,cifar10,6,2048
cifar10-223,12468.0,cifar10,10,4096
cifar10-224,12510.0,cifar10,8,4096
cifar10-225,12625.0,cifar10,6,2048
imagenet-226,12698.0,imagenet,12,3200
cifar10-227,12699.0,cifar10,10,4096
cifar10-228,12703.0,cifar10,12,4096
cifar10-229,12745.0,cifar10,8,4096
cifar10-230,12751.0,cifar10,4,2048
cifar10-231,12768.0,cifar10,12,4096
deepspeech2-232,12801.0,deepspeech2,4,160
cifar10-233,12839.0,cifar10,6,2048
cifar10-234,12873.0,cifar10,12,4096
cifar10-235,12896.0,cifar10,12,4096
cifar10-236,12936.0,cifar10,4,2048
cifar10-237,12961.0,cifar10,12,4096
cifar10-238,12991.0,cifar10,12,4096
cifar10-239,12991.0,cifar10,12,4096
cifar10-240,13026.0,cifar10,12,4096
cifar10-241,13043.0,cifar10,4,2048
cifar10-242,13115.0,cifar10,12,4096
cifar10-243,13226.0,cifar10,8,4096
cifar10-244,13236.0,cifar10,8,4096
