name,time,application,num_replicas,batch_size
deepspeech2-0,90.0,deepspeech2,2,80
cifar10-1,101.0,cifar10,12,4096
cifar10-2,207.0,cifar10,6,2048
cifar10-3,225.0,cifar10,8,4096
cifar10-4,379.0,cifar10,8,4096
yolov3-5,393.0,yolov3,10,512
cifar10-6,401.0,cifar10,10,4096
cifar10-7,528.0,cifar10,8,4096
cifar10-8,723.0,cifar10,4,2048
cifar10-9,835.0,cifar10,8,4096
cifar10-10,836.0,cifar10,4,2048
cifar10-11,912.0,cifar10,10,4096
cifar10-12,1077.0,cifar10,4,2048
bert-13,1091.0,bert,10,384
cifar10-14,1136.0,cifar10,8,4096
cifar10-15,1225.0,cifar10,10,4096
cifar10-16,1376.0,cifar10,10,4096
cifar10-17,1413.0,cifar10,8,4096
yolov3-18,1448.0,yolov3,14,512
deepspeech2-19,1509.0,deepspeech2,4,160
yolov3-20,1547.0,yolov3,14,512
cifar10-21,1659.0,cifar10,4,2048
deepspeech2-22,1747.0,deepspeech2,4,160
cifar10-23,1793.0,cifar10,4,2048
cifar10-24,1880.0,cifar10,6,2048
cifar10-25,1894.0,cifar10,6,2048
cifar10-26,2091.0,cifar10,4,2048
cifar10-27,2106.0,cifar10,6,2048
cifar10-28,2121.0,cifar10,12,4096
cifar10-29,2126.0,cifar10,12,4096
bert-30,2152.0,bert,12,384
deepspeech2-31,2154.0,deepspeech2,8,320
cifar10-32,2257.0,cifar10,8,4096
cifar10-33,2454.0,cifar10,10,4096
cifar10-34,2501.0,cifar10,12,4096
cifar10-35,2793.0,cifar10,6,2048
cifar10-36,2810.0,cifar10,10,4096
cifar10-37,2892.0,cifar10,12,4096
cifar10-38,2912.0,cifar10,12,4096
bert-39,2939.0,bert,12,384
deepspeech2-40,2939.0,deepspeech2,2,80
cifar10-41,3102.0,cifar10,8,4096
cifar10-42,3362.0,cifar10,10,4096
cifar10-43,3460.0,cifar10,6,2048
cifar10-44,3535.0,cifar10,4,2048
cifar10-45,3594.0,cifar10,12,4096
deepspeech2-46,3598.0,deepspeech2,2,80
bert-47,3666.0,bert,12,384
cifar10-48,3685.0,cifar10,10,4096
cifar10-49,3775.0,cifar10,12,4096
cifar10-50,3864.0,cifar10,10,4096
imagenet-51,4306.0,imagenet,12,3200
deepspeech2-52,4397.0,deepspeech2,2,80
cifar10-53,4465.0,cifar10,8,4096
cifar10-54,4607.0,cifar10,12,4096
cifar10-55,4611.0,cifar10,10,4096
cifar10-56,4788.0,cifar10,10,4096
cifar10-57,4801.0,cifar10,12,4096
cifar10-58,4862.0,cifar10,12,4096
cifar10-59,4921.0,cifar10,8,4096
deepspeech2-60,4931.0,deepspeech2,6,320
cifar10-61,4935.0,cifar10,12,4096
bert-62,5017.0,bert,12,384
cifar10-63,5097.0,cifar10,6,2048
deepspeech2-64,5291.0,deepspeech2,2,80
cifar10-65,5379.0,cifar10,12,4096
cifar10-66,5483.0,cifar10,6,2048
cifar10-67,5483.0,cifar10,4,2048
deepspeech2-68,5518.0,deepspeech2,2,80
cifar10-69,5618.0,cifar10,12,4096
yolov3-70,5717.0,yolov3,14,512
cifar10-71,5896.0,cifar10,4,2048
cifar10-72,6064.0,cifar10,6,2048
deepspeech2-73,6530.0,deepspeech2,4,160
cifar10-74,6566.0,cifar10,8,4096
cifar10-75,6748.0,cifar10,10,4096
cifar10-76,6773.0,cifar10,8,4096
cifar10-77,6773.0,cifar10,10,4096
cifar10-78,6849.0,cifar10,10,4096
cifar10-79,6927.0,cifar10,10,4096
cifar10-80,7089.0,cifar10,10,4096
cifar10-81,7113.0,cifar10,4,2048
cifar10-82,7113.0,cifar10,8,4096
cifar10-83,7191.0,cifar10,10,4096
yolov3-84,7232.0,yolov3,10,512
cifar10-85,7233.0,cifar10,4,2048
imagenet-86,7251.0,imagenet,14,3200
deepspeech2-87,7263.0,deepspeech2,2,80
cifar10-88,7289.0,cifar10,8,4096
cifar10-89,7293.0,cifar10,12,4096
cifar10-90,7468.0,cifar10,4,2048
deepspeech2-91,7483.0,deepspeech2,4,160
cifar10-92,7505.0,cifar10,4,2048
deepspeech2-93,7515.0,deepspeech2,8,320
cifar10-94,7539.0,cifar10,6,2048
cifar10-95,7549.0,cifar10,6,2048
cifar10-96,7753.0,cifar10,12,4096
cifar10-97,7775.0,cifar10,12,4096
yolov3-98,7921.0,yolov3,10,512
cifar10-99,7929.0,cifar10,4,2048
cifar10-100,7929.0,cifar10,10,4096
cifar10-101,8063.0,cifar10,8,4096
cifar10-102,8125.0,cifar10,10,4096
cifar10-103,8147.0,cifar10,4,2048
deepspeech2-104,8149.0,deepspeech2,2,80
deepspeech2-105,8154.0,deepspeech2,4,160
bert-106,8250.0,bert,12,384
yolov3-107,8357.0,yolov3,10,512
cifar10-108,8639.0,cifar10,10,4096
yolov3-109,8729.0,yolov3,10,512
bert-110,8855.0,bert,14,384
yolov3-111,8871.0,yolov3,12,256
deepspeech2-112,9041.0,deepspeech2,8,320
cifar10-113,9151.0,cifar10,6,2048
cifar10-114,9258.0,cifar10,10,4096
cifar10-115,9288.0,cifar10,10,4096
cifar10-116,9318.0,cifar10,12,4096
cifar10-117,9349.0,cifar10,12,4096
cifar10-118,9402.0,cifar10,12,4096
cifar10-119,9440.0,cifar10,6,2048
cifar10-120,9468.0,cifar10,10,4096
cifar10-121,9509.0,cifar10,12,4096
bert-122,9581.0,bert,14,384
cifar10-123,9615.0,cifar10,4,2048
yolov3-124,9652.0,yolov3,10,512
cifar10-125,9782.0,cifar10,8,4096
cifar10-126,9783.0,cifar10,6,2048
cifar10-127,9799.0,cifar10,12,4096
deepspeech2-128,9800.0,deepspeech2,8,320
cifar10-129,9934.0,cifar10,6,2048
imagenet-130,9968.0,imagenet,12,3200
cifar10-131,9994.0,cifar10,8,4096
cifar10-132,10060.0,cifar10,8,4096
cifar10-133,10116.0,cifar10,12,4096
cifar10-134,10130.0,cifar10,8,4096
deepspeech2-135,10166.0,deepspeech2,6,320
cifar10-136,10168.0,cifar10,10,4096
cifar10-137,10172.0,cifar10,12,4096
cifar10-138,10180.0,cifar10,6,2048
cifar10-139,10185.0,cifar10,4,2048
cifar10-140,10193.0,cifar10,10,4096
cifar10-141,10268.0,cifar10,12,4096
cifar10-142,10271.0,cifar10,8,4096
cifar10-143,10275.0,cifar10,6,2048
cifar10-144,10318.0,cifar10,8,4096
cifar10-145,10362.0,cifar10,6,2048
yolov3-146,10594.0,yolov3,12,256
cifar10-147,10643.0,cifar10,12,4096
yolov3-148,10649.0,yolov3,14,512
cifar10-149,10655.0,cifar10,10,4096
cifar10-150,10661.0,cifar10,10,4096
cifar10-151,10672.0,cifar10,4,2048
deepspeech2-152,10673.0,deepspeech2,6,320
bert-153,10678.0,bert,10,384
cifar10-154,10722.0,cifar10,8,4096
cifar10-155,10728.0,cifar10,10,4096
cifar10-156,10732.0,cifar10,10,4096
cifar10-157,10748.0,cifar10,12,4096
cifar10-158,10764.0,cifar10,6,2048
cifar10-159,10790.0,cifar10,4,2048
cifar10-160,10794.0,cifar10,6,2048
cifar10-161,10796.0,cifar10,8,4096
cifar10-162,10852.0,cifar10,4,2048
deepspeech2-163,10880.0,deepspeech2,8,320
cifar10-164,10904.0,cifar10,8,4096
cifar10-165,10979.0,cifar10,4,2048
cifar10-166,11045.0,cifar10,8,4096
cifar10-167,11119.0,cifar10,4,2048
cifar10-168,11171.0,cifar10,6,2048
cifar10-169,11211.0,cifar10,4,2048
cifar10-170,11241.0,cifar10,6,2048
bert-171,11288.0,bert,12,384
cifar10-172,11292.0,cifar10,10,4096
deepspeech2-173,11298.0,deepspeech2,2,80
cifar10-174,11319.0,cifar10,10,4096
cifar10-175,11325.0,cifar10,10,4096
bert-176,11337.0,bert,10,384
cifar10-177,11341.0,cifar10,6,2048
cifar10-178,11419.0,cifar10,10,4096
cifar10-179,11433.0,cifar10,4,2048
cifar10-180,11494.0,cifar10,10,4096
cifar10-181,11511.0,cifar10,6,2048
cifar10-182,11525.0,cifar10,12,4096
cifar10-183,11546.0,cifar10,12,4096
cifar10-184,11602.0,cifar10,12,4096
cifar10-185,11670.0,cifar10,4,2048
cifar10-186,11713.0,cifar10,12,4096
cifar10-187,11740.0,cifar10,4,2048
cifar10-188,11779.0,cifar10,4,2048
cifar10-189,11783.0,cifar10,8,4096
cifar10-190,11802.0,cifar10,10,4096
cifar10-191,11803.0,cifar10,12,4096
cifar10-192,11805.0,cifar10,4,2048
cifar10-193,11823.0,cifar10,6,2048
cifar10-194,11957.0,cifar10,4,2048
cifar10-195,11962.0,cifar10,12,4096
cifar10-196,11969.0,cifar10,4,2048
cifar10-197,12041.0,cifar10,4,2048
cifar10-198,12041.0,cifar10,4,2048
cifar10-199,12084.0,cifar10,8,4096
cifar10-200,12123.0,cifar10,4,2048
cifar10-201,12124.0,cifar10,8,4096
cifar10-202,12262.0,cifar10,12,4096
cifar10-203,12264.0,cifar10,10,4096
deepspeech2-204,12281.0,deepspeech2,6,320
cifar10-205,12303.0,cifar10,12,4096
cifar10-206,12314.0,cifar10,10,4096
cifar10-207,12342.0,cifar10,12,4096
cifar10-208,12426.0,cifar10,8,4096
cifar10-209,12453.0,cifar10,4,2048
cifar10-210,12468.0,cifar10,4,2048
cifar10-211,12591.0,cifar10,12,4096
cifar10-212,12625.0,cifar10,12,4096
imagenet-213,12698.0,imagenet,12,3200
cifar10-214,12703.0,cifar10,8,4096
cifar10-215,12745.0,cifar10,6,2048
cifar10-216,12768.0,cifar10,8,4096
bert-217,12801.0,bert,12,384
cifar10-218,12839.0,cifar10,12,4096
cifar10-219,12873.0,cifar10,10,4096
cifar10-220,12896.0,cifar10,4,2048
cifar10-221,12936.0,cifar10,8,4096
cifar10-222,12961.0,cifar10,10,4096
cifar10-223,12991.0,cifar10,8,4096
cifar10-224,13026.0,cifar10,12,4096
cifar10-225,13043.0,cifar10,6,2048
