name,time,application,num_replicas,batch_size
bert-0,90.0,bert,14,384
cifar10-1,101.0,cifar10,4,2048
cifar10-2,207.0,cifar10,12,4096
cifar10-3,225.0,cifar10,8,4096
cifar10-4,345.0,cifar10,10,4096
cifar10-5,378.0,cifar10,4,2048
cifar10-6,379.0,cifar10,10,4096
yolov3-7,393.0,yolov3,14,512
cifar10-8,401.0,cifar10,8,4096
cifar10-9,835.0,cifar10,10,4096
cifar10-10,836.0,cifar10,4,2048
cifar10-11,893.0,cifar10,12,4096
cifar10-12,912.0,cifar10,12,4096
cifar10-13,1077.0,cifar10,10,4096
bert-14,1091.0,bert,10,384
cifar10-15,1136.0,cifar10,12,4096
cifar10-16,1225.0,cifar10,4,2048
cifar10-17,1376.0,cifar10,12,4096
cifar10-18,1387.0,cifar10,10,4096
cifar10-19,1413.0,cifar10,8,4096
yolov3-20,1448.0,yolov3,14,512
deepspeech2-21,1509.0,deepspeech2,4,160
yolov3-22,1547.0,yolov3,14,512
cifar10-23,1659.0,cifar10,10,4096
deepspeech2-24,1747.0,deepspeech2,2,80
cifar10-25,1793.0,cifar10,8,4096
cifar10-26,1880.0,cifar10,12,4096
cifar10-27,1894.0,cifar10,10,4096
cifar10-28,1983.0,cifar10,4,2048
cifar10-29,2091.0,cifar10,8,4096
cifar10-30,2106.0,cifar10,12,4096
cifar10-31,2126.0,cifar10,4,2048
bert-32,2152.0,bert,14,384
deepspeech2-33,2154.0,deepspeech2,4,160
cifar10-34,2371.0,cifar10,4,2048
cifar10-35,2454.0,cifar10,4,2048
cifar10-36,2501.0,cifar10,4,2048
cifar10-37,2793.0,cifar10,10,4096
bert-38,2873.0,bert,12,384
cifar10-39,2892.0,cifar10,12,4096
cifar10-40,2914.0,cifar10,12,4096
bert-41,2939.0,bert,10,384
deepspeech2-42,2939.0,deepspeech2,6,320
cifar10-43,3102.0,cifar10,4,2048
cifar10-44,3125.0,cifar10,6,2048
cifar10-45,3362.0,cifar10,10,4096
cifar10-46,3460.0,cifar10,10,4096
cifar10-47,3594.0,cifar10,10,4096
bert-48,3598.0,bert,12,384
bert-49,3666.0,bert,12,384
cifar10-50,3685.0,cifar10,6,2048
cifar10-51,3775.0,cifar10,4,2048
cifar10-52,3864.0,cifar10,8,4096
imagenet-53,4306.0,imagenet,10,1600
deepspeech2-54,4397.0,deepspeech2,6,320
cifar10-55,4465.0,cifar10,8,4096
cifar10-56,4607.0,cifar10,10,4096
cifar10-57,4611.0,cifar10,6,2048
cifar10-58,4783.0,cifar10,12,4096
cifar10-59,4788.0,cifar10,4,2048
cifar10-60,4801.0,cifar10,10,4096
cifar10-61,4862.0,cifar10,10,4096
cifar10-62,4921.0,cifar10,12,4096
bert-63,4931.0,bert,14,384
cifar10-64,4935.0,cifar10,6,2048
bert-65,5004.0,bert,12,384
bert-66,5017.0,bert,14,384
cifar10-67,5097.0,cifar10,6,2048
bert-68,5291.0,bert,14,384
cifar10-69,5379.0,cifar10,12,4096
cifar10-70,5483.0,cifar10,4,2048
bert-71,5518.0,bert,14,384
cifar10-72,5618.0,cifar10,8,4096
yolov3-73,5717.0,yolov3,12,256
cifar10-74,5896.0,cifar10,4,2048
cifar10-75,6064.0,cifar10,12,4096
cifar10-76,6479.0,cifar10,6,2048
cifar10-77,6479.0,cifar10,10,4096
deepspeech2-78,6530.0,deepspeech2,2,80
cifar10-79,6566.0,cifar10,10,4096
cifar10-80,6748.0,cifar10,8,4096
cifar10-81,6849.0,cifar10,10,4096
cifar10-82,6927.0,cifar10,10,4096
cifar10-83,6984.0,cifar10,10,4096
cifar10-84,7089.0,cifar10,6,2048
cifar10-85,7113.0,cifar10,6,2048
yolov3-86,7232.0,yolov3,10,512
cifar10-87,7233.0,cifar10,8,4096
imagenet-88,7251.0,imagenet,14,3200
bert-89,7263.0,bert,14,384
cifar10-90,7289.0,cifar10,6,2048
cifar10-91,7293.0,cifar10,4,2048
bert-92,7491.0,bert,10,384
bert-93,7515.0,bert,10,384
cifar10-94,7539.0,cifar10,10,4096
cifar10-95,7753.0,cifar10,4,2048
cifar10-96,7775.0,cifar10,12,4096
yolov3-97,7921.0,yolov3,10,512
cifar10-98,7929.0,cifar10,12,4096
cifar10-99,7929.0,cifar10,8,4096
cifar10-100,8063.0,cifar10,10,4096
cifar10-101,8125.0,cifar10,4,2048
cifar10-102,8133.0,cifar10,12,4096
cifar10-103,8145.0,cifar10,10,4096
cifar10-104,8147.0,cifar10,4,2048
deepspeech2-105,8149.0,deepspeech2,4,160
bert-106,8154.0,bert,12,384
cifar10-107,8210.0,cifar10,4,2048
deepspeech2-108,8247.0,deepspeech2,6,320
deepspeech2-109,8250.0,deepspeech2,6,320
yolov3-110,8357.0,yolov3,10,512
cifar10-111,8639.0,cifar10,8,4096
cifar10-112,8704.0,cifar10,10,4096
yolov3-113,8729.0,yolov3,12,256
bert-114,8855.0,bert,10,384
yolov3-115,8871.0,yolov3,10,512
cifar10-116,9049.0,cifar10,4,2048
cifar10-117,9056.0,cifar10,10,4096
cifar10-118,9130.0,cifar10,10,4096
cifar10-119,9151.0,cifar10,10,4096
cifar10-120,9258.0,cifar10,10,4096
cifar10-121,9288.0,cifar10,12,4096
cifar10-122,9318.0,cifar10,6,2048
cifar10-123,9349.0,cifar10,4,2048
cifar10-124,9397.0,cifar10,10,4096
cifar10-125,9402.0,cifar10,12,4096
cifar10-126,9468.0,cifar10,12,4096
cifar10-127,9509.0,cifar10,6,2048
cifar10-128,9579.0,cifar10,12,4096
bert-129,9581.0,bert,12,384
cifar10-130,9615.0,cifar10,12,4096
yolov3-131,9652.0,yolov3,10,512
cifar10-132,9782.0,cifar10,4,2048
cifar10-133,9783.0,cifar10,12,4096
cifar10-134,9783.0,cifar10,6,2048
cifar10-135,9799.0,cifar10,12,4096
deepspeech2-136,9800.0,deepspeech2,2,80
imagenet-137,9968.0,imagenet,12,3200
cifar10-138,9994.0,cifar10,6,2048
cifar10-139,10060.0,cifar10,6,2048
cifar10-140,10116.0,cifar10,8,4096
bert-141,10166.0,bert,10,384
cifar10-142,10168.0,cifar10,8,4096
cifar10-143,10172.0,cifar10,12,4096
cifar10-144,10180.0,cifar10,8,4096
cifar10-145,10185.0,cifar10,6,2048
cifar10-146,10193.0,cifar10,12,4096
cifar10-147,10243.0,cifar10,10,4096
cifar10-148,10258.0,cifar10,8,4096
cifar10-149,10268.0,cifar10,6,2048
cifar10-150,10271.0,cifar10,4,2048
cifar10-151,10275.0,cifar10,12,4096
cifar10-152,10318.0,cifar10,12,4096
cifar10-153,10362.0,cifar10,6,2048
cifar10-154,10643.0,cifar10,12,4096
cifar10-155,10654.0,cifar10,6,2048
cifar10-156,10655.0,cifar10,10,4096
cifar10-157,10661.0,cifar10,8,4096
cifar10-158,10672.0,cifar10,12,4096
deepspeech2-159,10673.0,deepspeech2,8,320
cifar10-160,10728.0,cifar10,6,2048
cifar10-161,10732.0,cifar10,6,2048
cifar10-162,10738.0,cifar10,12,4096
yolov3-163,10755.0,yolov3,14,512
cifar10-164,10764.0,cifar10,6,2048
cifar10-165,10790.0,cifar10,4,2048
cifar10-166,10794.0,cifar10,12,4096
cifar10-167,10796.0,cifar10,10,4096
cifar10-168,10852.0,cifar10,10,4096
cifar10-169,10862.0,cifar10,8,4096
cifar10-170,10865.0,cifar10,10,4096
cifar10-171,10904.0,cifar10,12,4096
cifar10-172,10979.0,cifar10,4,2048
cifar10-173,11003.0,cifar10,6,2048
cifar10-174,11045.0,cifar10,12,4096
cifar10-175,11119.0,cifar10,6,2048
cifar10-176,11146.0,cifar10,4,2048
cifar10-177,11171.0,cifar10,10,4096
cifar10-178,11211.0,cifar10,8,4096
cifar10-179,11260.0,cifar10,12,4096
bert-180,11288.0,bert,10,384
cifar10-181,11292.0,cifar10,6,2048
deepspeech2-182,11298.0,deepspeech2,6,320
cifar10-183,11319.0,cifar10,6,2048
bert-184,11337.0,bert,14,384
cifar10-185,11341.0,cifar10,10,4096
cifar10-186,11433.0,cifar10,12,4096
cifar10-187,11494.0,cifar10,6,2048
cifar10-188,11511.0,cifar10,6,2048
cifar10-189,11525.0,cifar10,8,4096
cifar10-190,11546.0,cifar10,8,4096
cifar10-191,11670.0,cifar10,6,2048
cifar10-192,11713.0,cifar10,8,4096
cifar10-193,11740.0,cifar10,12,4096
cifar10-194,11803.0,cifar10,4,2048
cifar10-195,11805.0,cifar10,10,4096
cifar10-196,11823.0,cifar10,6,2048
cifar10-197,11857.0,cifar10,10,4096
cifar10-198,11962.0,cifar10,12,4096
cifar10-199,11969.0,cifar10,8,4096
cifar10-200,12041.0,cifar10,8,4096
cifar10-201,12084.0,cifar10,4,2048
cifar10-202,12086.0,cifar10,12,4096
cifar10-203,12094.0,cifar10,6,2048
cifar10-204,12123.0,cifar10,6,2048
cifar10-205,12124.0,cifar10,4,2048
yolov3-206,12176.0,yolov3,10,512
cifar10-207,12262.0,cifar10,4,2048
cifar10-208,12264.0,cifar10,4,2048
deepspeech2-209,12281.0,deepspeech2,4,160
cifar10-210,12303.0,cifar10,4,2048
cifar10-211,12314.0,cifar10,6,2048
cifar10-212,12336.0,cifar10,12,4096
cifar10-213,12391.0,cifar10,10,4096
cifar10-214,12453.0,cifar10,8,4096
cifar10-215,12468.0,cifar10,6,2048
cifar10-216,12510.0,cifar10,12,4096
cifar10-217,12591.0,cifar10,4,2048
cifar10-218,12625.0,cifar10,8,4096
imagenet-219,12698.0,imagenet,14,3200
cifar10-220,12699.0,cifar10,6,2048
cifar10-221,12703.0,cifar10,6,2048
cifar10-222,12745.0,cifar10,6,2048
cifar10-223,12768.0,cifar10,10,4096
bert-224,12801.0,bert,10,384
cifar10-225,12839.0,cifar10,12,4096
cifar10-226,12873.0,cifar10,10,4096
cifar10-227,12936.0,cifar10,12,4096
cifar10-228,12961.0,cifar10,10,4096
cifar10-229,12991.0,cifar10,6,2048
cifar10-230,12991.0,cifar10,8,4096
cifar10-231,13026.0,cifar10,8,4096
cifar10-232,13043.0,cifar10,8,4096
cifar10-233,13115.0,cifar10,4,2048
cifar10-234,13157.0,cifar10,8,4096
cifar10-235,13226.0,cifar10,12,4096
cifar10-236,13236.0,cifar10,6,2048
cifar10-237,13256.0,cifar10,4,2048
cifar10-238,13323.0,cifar10,4,2048
cifar10-239,13354.0,cifar10,4,2048
cifar10-240,13385.0,cifar10,10,4096
cifar10-241,13386.0,cifar10,12,4096
deepspeech2-242,13591.0,deepspeech2,8,320
cifar10-243,13654.0,cifar10,4,2048
imagenet-244,13705.0,imagenet,12,3200
imagenet-245,13809.0,imagenet,12,3200
cifar10-246,13881.0,cifar10,6,2048
cifar10-247,13895.0,cifar10,8,4096
deepspeech2-248,14121.0,deepspeech2,4,160
cifar10-249,14208.0,cifar10,6,2048
cifar10-250,14246.0,cifar10,12,4096
cifar10-251,14272.0,cifar10,12,4096
cifar10-252,14304.0,cifar10,10,4096
cifar10-253,14385.0,cifar10,4,2048
cifar10-254,14385.0,cifar10,10,4096
cifar10-255,14386.0,cifar10,8,4096
cifar10-256,14387.0,cifar10,10,4096
cifar10-257,14406.0,cifar10,8,4096
