name,time,application,num_replicas,batch_size
cifar10-0,22.0,cifar10,10,4096
bert-1,90.0,bert,14,384
cifar10-2,101.0,cifar10,10,4096
cifar10-3,345.0,cifar10,10,4096
cifar10-4,378.0,cifar10,6,2048
cifar10-5,379.0,cifar10,4,2048
yolov3-6,393.0,yolov3,12,256
cifar10-7,835.0,cifar10,6,2048
cifar10-8,836.0,cifar10,8,4096
cifar10-9,912.0,cifar10,8,4096
cifar10-10,1065.0,cifar10,4,2048
cifar10-11,1136.0,cifar10,4,2048
cifar10-12,1174.0,cifar10,4,2048
cifar10-13,1376.0,cifar10,10,4096
cifar10-14,1387.0,cifar10,8,4096
yolov3-15,1448.0,yolov3,12,256
bert-16,1468.0,bert,12,384
bert-17,1747.0,bert,10,384
cifar10-18,1793.0,cifar10,10,4096
cifar10-19,1894.0,cifar10,12,4096
cifar10-20,2091.0,cifar10,10,4096
cifar10-21,2106.0,cifar10,10,4096
cifar10-22,2121.0,cifar10,4,2048
cifar10-23,2371.0,cifar10,10,4096
cifar10-24,2793.0,cifar10,8,4096
cifar10-25,2810.0,cifar10,4,2048
cifar10-26,2912.0,cifar10,12,4096
deepspeech2-27,2939.0,deepspeech2,4,160
deepspeech2-28,2939.0,deepspeech2,2,80
cifar10-29,3362.0,cifar10,10,4096
cifar10-30,3594.0,cifar10,6,2048
bert-31,3666.0,bert,14,384
cifar10-32,3685.0,cifar10,6,2048
bert-33,4397.0,bert,14,384
cifar10-34,4465.0,cifar10,10,4096
cifar10-35,4607.0,cifar10,10,4096
cifar10-36,4611.0,cifar10,8,4096
cifar10-37,4788.0,cifar10,4,2048
cifar10-38,4862.0,cifar10,4,2048
cifar10-39,4921.0,cifar10,12,4096
deepspeech2-40,4931.0,deepspeech2,8,320
bert-41,5017.0,bert,12,384
cifar10-42,5097.0,cifar10,10,4096
cifar10-43,5379.0,cifar10,12,4096
cifar10-44,5483.0,cifar10,8,4096
bert-45,5518.0,bert,10,384
cifar10-46,5618.0,cifar10,6,2048
cifar10-47,6479.0,cifar10,12,4096
cifar10-48,6566.0,cifar10,6,2048
cifar10-49,6748.0,cifar10,12,4096
cifar10-50,6773.0,cifar10,10,4096
cifar10-51,6773.0,cifar10,8,4096
