name,time,application,num_replicas,batch_size
cifar10-0,101.0,cifar10,6,2048
cifar10-1,378.0,cifar10,6,2048
cifar10-2,379.0,cifar10,10,4096
cifar10-3,401.0,cifar10,10,4096
cifar10-4,528.0,cifar10,10,4096
cifar10-5,723.0,cifar10,12,4096
cifar10-6,1077.0,cifar10,12,4096
cifar10-7,1174.0,cifar10,8,4096
cifar10-8,1225.0,cifar10,4,2048
cifar10-9,1413.0,cifar10,6,2048
yolov3-10,1448.0,yolov3,12,256
deepspeech2-11,1468.0,deepspeech2,2,80
deepspeech2-12,1509.0,deepspeech2,6,320
cifar10-13,1659.0,cifar10,4,2048
deepspeech2-14,1747.0,deepspeech2,2,80
cifar10-15,1894.0,cifar10,8,4096
cifar10-16,1983.0,cifar10,4,2048
cifar10-17,2126.0,cifar10,12,4096
deepspeech2-18,2154.0,deepspeech2,8,320
cifar10-19,2257.0,cifar10,4,2048
cifar10-20,2371.0,cifar10,6,2048
cifar10-21,2454.0,cifar10,12,4096
cifar10-22,2793.0,cifar10,6,2048
cifar10-23,2892.0,cifar10,6,2048
cifar10-24,2912.0,cifar10,12,4096
bert-25,2939.0,bert,10,384
cifar10-26,3102.0,cifar10,6,2048
cifar10-27,3125.0,cifar10,10,4096
cifar10-28,3362.0,cifar10,6,2048
cifar10-29,3460.0,cifar10,8,4096
cifar10-30,3535.0,cifar10,10,4096
deepspeech2-31,3598.0,deepspeech2,6,320
cifar10-32,3685.0,cifar10,4,2048
cifar10-33,3864.0,cifar10,6,2048
imagenet-34,4306.0,imagenet,14,3200
deepspeech2-35,4397.0,deepspeech2,8,320
cifar10-36,4465.0,cifar10,4,2048
cifar10-37,4607.0,cifar10,4,2048
cifar10-38,4783.0,cifar10,10,4096
cifar10-39,4788.0,cifar10,12,4096
cifar10-40,4862.0,cifar10,6,2048
cifar10-41,4921.0,cifar10,10,4096
bert-42,4931.0,bert,12,384
cifar10-43,4935.0,cifar10,10,4096
deepspeech2-44,5017.0,deepspeech2,4,160
deepspeech2-45,5291.0,deepspeech2,6,320
cifar10-46,5379.0,cifar10,10,4096
cifar10-47,5483.0,cifar10,12,4096
yolov3-48,5717.0,yolov3,12,256
cifar10-49,5896.0,cifar10,8,4096
cifar10-50,6773.0,cifar10,4,2048
cifar10-51,6849.0,cifar10,12,4096
cifar10-52,6984.0,cifar10,4,2048
cifar10-53,7191.0,cifar10,6,2048
cifar10-54,7233.0,cifar10,10,4096
bert-55,7263.0,bert,12,384
cifar10-56,7289.0,cifar10,4,2048
cifar10-57,7465.0,cifar10,8,4096
cifar10-58,7468.0,cifar10,4,2048
deepspeech2-59,7491.0,deepspeech2,2,80
cifar10-60,7753.0,cifar10,4,2048
cifar10-61,7929.0,cifar10,4,2048
cifar10-62,8125.0,cifar10,8,4096
cifar10-63,8145.0,cifar10,12,4096
cifar10-64,8147.0,cifar10,10,4096
cifar10-65,8210.0,cifar10,10,4096
bert-66,8250.0,bert,12,384
yolov3-67,8357.0,yolov3,12,256
yolov3-68,8729.0,yolov3,10,512
yolov3-69,8871.0,yolov3,10,512
bert-70,9041.0,bert,14,384
cifar10-71,9130.0,cifar10,10,4096
cifar10-72,9288.0,cifar10,8,4096
cifar10-73,9318.0,cifar10,6,2048
cifar10-74,9349.0,cifar10,8,4096
cifar10-75,9397.0,cifar10,8,4096
cifar10-76,9402.0,cifar10,8,4096
cifar10-77,9440.0,cifar10,8,4096
cifar10-78,9509.0,cifar10,12,4096
cifar10-79,9579.0,cifar10,10,4096
bert-80,9581.0,bert,14,384
yolov3-81,9652.0,yolov3,14,512
cifar10-82,9783.0,cifar10,10,4096
imagenet-83,9968.0,imagenet,14,3200
cifar10-84,9994.0,cifar10,12,4096
cifar10-85,10060.0,cifar10,12,4096
cifar10-86,10168.0,cifar10,6,2048
cifar10-87,10180.0,cifar10,10,4096
cifar10-88,10193.0,cifar10,4,2048
cifar10-89,10271.0,cifar10,10,4096
yolov3-90,10594.0,yolov3,14,512
cifar10-91,10643.0,cifar10,8,4096
cifar10-92,10654.0,cifar10,6,2048
yolov3-93,10658.0,yolov3,14,512
cifar10-94,10661.0,cifar10,4,2048
cifar10-95,10728.0,cifar10,12,4096
cifar10-96,10732.0,cifar10,12,4096
cifar10-97,10738.0,cifar10,4,2048
cifar10-98,10748.0,cifar10,6,2048
cifar10-99,10796.0,cifar10,6,2048
cifar10-100,10852.0,cifar10,4,2048
cifar10-101,10862.0,cifar10,6,2048
cifar10-102,10865.0,cifar10,4,2048
cifar10-103,10904.0,cifar10,6,2048
cifar10-104,11003.0,cifar10,8,4096
cifar10-105,11211.0,cifar10,4,2048
bert-106,11298.0,bert,10,384
cifar10-107,11325.0,cifar10,12,4096
cifar10-108,11379.0,cifar10,4,2048
cifar10-109,11494.0,cifar10,8,4096
cifar10-110,11525.0,cifar10,10,4096
cifar10-111,11670.0,cifar10,12,4096
cifar10-112,11740.0,cifar10,12,4096
cifar10-113,11779.0,cifar10,10,4096
cifar10-114,11802.0,cifar10,12,4096
cifar10-115,11803.0,cifar10,12,4096
cifar10-116,11823.0,cifar10,8,4096
cifar10-117,11957.0,cifar10,10,4096
cifar10-118,12084.0,cifar10,12,4096
cifar10-119,12094.0,cifar10,10,4096
cifar10-120,12124.0,cifar10,8,4096
cifar10-121,12262.0,cifar10,12,4096
cifar10-122,12264.0,cifar10,12,4096
cifar10-123,12336.0,cifar10,12,4096
cifar10-124,12391.0,cifar10,12,4096
cifar10-125,12430.0,cifar10,12,4096
cifar10-126,12468.0,cifar10,6,2048
cifar10-127,12510.0,cifar10,12,4096
cifar10-128,12591.0,cifar10,12,4096
imagenet-129,12698.0,imagenet,14,3200
cifar10-130,12699.0,cifar10,6,2048
cifar10-131,12745.0,cifar10,4,2048
cifar10-132,12768.0,cifar10,4,2048
cifar10-133,12839.0,cifar10,10,4096
cifar10-134,12896.0,cifar10,12,4096
cifar10-135,12936.0,cifar10,10,4096
cifar10-136,13043.0,cifar10,6,2048
cifar10-137,13226.0,cifar10,8,4096
cifar10-138,13323.0,cifar10,6,2048
cifar10-139,13385.0,cifar10,8,4096
cifar10-140,13386.0,cifar10,8,4096
cifar10-141,13390.0,cifar10,10,4096
deepspeech2-142,13425.0,deepspeech2,8,320
cifar10-143,13474.0,cifar10,4,2048
bert-144,13591.0,bert,12,384
cifar10-145,13654.0,cifar10,4,2048
cifar10-146,13807.0,cifar10,10,4096
cifar10-147,13895.0,cifar10,6,2048
deepspeech2-148,14121.0,deepspeech2,4,160
cifar10-149,14208.0,cifar10,4,2048
cifar10-150,14246.0,cifar10,6,2048
cifar10-151,14272.0,cifar10,10,4096
cifar10-152,14304.0,cifar10,4,2048
cifar10-153,14385.0,cifar10,4,2048
cifar10-154,14386.0,cifar10,8,4096
cifar10-155,14436.0,cifar10,10,4096
bert-156,14468.0,bert,10,384
cifar10-157,14524.0,cifar10,10,4096
cifar10-158,14556.0,cifar10,12,4096
cifar10-159,14602.0,cifar10,12,4096
cifar10-160,14797.0,cifar10,10,4096
cifar10-161,14838.0,cifar10,10,4096
cifar10-162,14911.0,cifar10,6,2048
cifar10-163,14963.0,cifar10,12,4096
cifar10-164,14993.0,cifar10,10,4096
cifar10-165,15020.0,cifar10,10,4096
cifar10-166,15069.0,cifar10,8,4096
cifar10-167,15133.0,cifar10,12,4096
cifar10-168,15441.0,cifar10,12,4096
cifar10-169,15551.0,cifar10,12,4096
cifar10-170,15930.0,cifar10,8,4096
cifar10-171,16041.0,cifar10,12,4096
cifar10-172,16325.0,cifar10,4,2048
deepspeech2-173,16333.0,deepspeech2,2,80
cifar10-174,16433.0,cifar10,10,4096
cifar10-175,16674.0,cifar10,8,4096
cifar10-176,16680.0,cifar10,8,4096
cifar10-177,16685.0,cifar10,8,4096
cifar10-178,16726.0,cifar10,8,4096
cifar10-179,16871.0,cifar10,8,4096
cifar10-180,16875.0,cifar10,12,4096
cifar10-181,16877.0,cifar10,6,2048
bert-182,16922.0,bert,14,384
cifar10-183,17044.0,cifar10,12,4096
cifar10-184,17078.0,cifar10,4,2048
cifar10-185,17120.0,cifar10,4,2048
cifar10-186,17248.0,cifar10,4,2048
cifar10-187,17531.0,cifar10,10,4096
cifar10-188,17631.0,cifar10,4,2048
cifar10-189,17631.0,cifar10,6,2048
cifar10-190,17633.0,cifar10,12,4096
cifar10-191,17877.0,cifar10,12,4096
cifar10-192,17877.0,cifar10,10,4096
deepspeech2-193,17984.0,deepspeech2,4,160
cifar10-194,18154.0,cifar10,12,4096
cifar10-195,18300.0,cifar10,10,4096
imagenet-196,18514.0,imagenet,10,1600
cifar10-197,18909.0,cifar10,6,2048
cifar10-198,18909.0,cifar10,10,4096
cifar10-199,18932.0,cifar10,6,2048
cifar10-200,18981.0,cifar10,10,4096
cifar10-201,19208.0,cifar10,6,2048
cifar10-202,19208.0,cifar10,4,2048
cifar10-203,19277.0,cifar10,10,4096
cifar10-204,19757.0,cifar10,12,4096
cifar10-205,19807.0,cifar10,10,4096
cifar10-206,20088.0,cifar10,4,2048
cifar10-207,20453.0,cifar10,8,4096
cifar10-208,20570.0,cifar10,6,2048
cifar10-209,20655.0,cifar10,4,2048
cifar10-210,20677.0,cifar10,8,4096
