name,time,application,num_replicas,batch_size
deepspeech2-0,90.0,deepspeech2,2,80
cifar10-1,101.0,cifar10,12,4096
cifar10-2,207.0,cifar10,6,2048
cifar10-3,225.0,cifar10,8,4096
yolov3-4,393.0,yolov3,10,512
cifar10-5,528.0,cifar10,8,4096
cifar10-6,723.0,cifar10,4,2048
cifar10-7,835.0,cifar10,8,4096
cifar10-8,836.0,cifar10,4,2048
cifar10-9,1077.0,cifar10,4,2048
cifar10-10,1136.0,cifar10,8,4096
cifar10-11,1225.0,cifar10,10,4096
cifar10-12,1376.0,cifar10,10,4096
cifar10-13,1413.0,cifar10,8,4096
cifar10-14,1659.0,cifar10,4,2048
deepspeech2-15,1747.0,deepspeech2,4,160
cifar10-16,1793.0,cifar10,4,2048
cifar10-17,1894.0,cifar10,6,2048
cifar10-18,2091.0,cifar10,4,2048
cifar10-19,2106.0,cifar10,6,2048
cifar10-20,2126.0,cifar10,12,4096
deepspeech2-21,2154.0,deepspeech2,8,320
cifar10-22,2257.0,cifar10,8,4096
cifar10-23,2501.0,cifar10,12,4096
cifar10-24,2793.0,cifar10,6,2048
cifar10-25,2892.0,cifar10,12,4096
bert-26,2939.0,bert,12,384
deepspeech2-27,2939.0,deepspeech2,2,80
cifar10-28,3102.0,cifar10,8,4096
cifar10-29,3535.0,cifar10,4,2048
cifar10-30,3594.0,cifar10,12,4096
deepspeech2-31,3598.0,deepspeech2,2,80
cifar10-32,3775.0,cifar10,12,4096
imagenet-33,4306.0,imagenet,12,3200
cifar10-34,4607.0,cifar10,12,4096
cifar10-35,4611.0,cifar10,10,4096
cifar10-36,4788.0,cifar10,10,4096
cifar10-37,4801.0,cifar10,12,4096
cifar10-38,4862.0,cifar10,12,4096
cifar10-39,4921.0,cifar10,8,4096
deepspeech2-40,5291.0,deepspeech2,2,80
cifar10-41,5483.0,cifar10,6,2048
deepspeech2-42,5518.0,deepspeech2,2,80
cifar10-43,5618.0,cifar10,12,4096
cifar10-44,5896.0,cifar10,4,2048
cifar10-45,6064.0,cifar10,6,2048
deepspeech2-46,6530.0,deepspeech2,4,160
cifar10-47,6773.0,cifar10,8,4096
cifar10-48,6773.0,cifar10,10,4096
cifar10-49,6927.0,cifar10,10,4096
cifar10-50,7089.0,cifar10,10,4096
cifar10-51,7113.0,cifar10,4,2048
yolov3-52,7232.0,yolov3,10,512
deepspeech2-53,7263.0,deepspeech2,2,80
cifar10-54,7293.0,cifar10,12,4096
cifar10-55,7505.0,cifar10,4,2048
deepspeech2-56,7515.0,deepspeech2,8,320
cifar10-57,7753.0,cifar10,12,4096
cifar10-58,7775.0,cifar10,12,4096
yolov3-59,7921.0,yolov3,10,512
cifar10-60,7929.0,cifar10,4,2048
cifar10-61,8125.0,cifar10,10,4096
cifar10-62,8147.0,cifar10,4,2048
deepspeech2-63,8154.0,deepspeech2,4,160
bert-64,8250.0,bert,12,384
yolov3-65,8357.0,yolov3,10,512
cifar10-66,8639.0,cifar10,10,4096
yolov3-67,8729.0,yolov3,10,512
bert-68,8855.0,bert,14,384
yolov3-69,8871.0,yolov3,12,256
deepspeech2-70,9041.0,deepspeech2,8,320
cifar10-71,9258.0,cifar10,10,4096
cifar10-72,9349.0,cifar10,12,4096
cifar10-73,9509.0,cifar10,12,4096
bert-74,9581.0,bert,14,384
yolov3-75,9652.0,yolov3,10,512
cifar10-76,9783.0,cifar10,6,2048
deepspeech2-77,9800.0,deepspeech2,8,320
cifar10-78,9934.0,cifar10,6,2048
cifar10-79,9994.0,cifar10,8,4096
cifar10-80,10060.0,cifar10,8,4096
cifar10-81,10116.0,cifar10,12,4096
cifar10-82,10130.0,cifar10,8,4096
deepspeech2-83,10166.0,deepspeech2,6,320
cifar10-84,10168.0,cifar10,10,4096
cifar10-85,10172.0,cifar10,12,4096
cifar10-86,10180.0,cifar10,6,2048
cifar10-87,10185.0,cifar10,4,2048
cifar10-88,10268.0,cifar10,12,4096
cifar10-89,10271.0,cifar10,8,4096
cifar10-90,10275.0,cifar10,6,2048
yolov3-91,10594.0,yolov3,12,256
cifar10-92,10643.0,cifar10,12,4096
yolov3-93,10649.0,yolov3,14,512
cifar10-94,10661.0,cifar10,10,4096
cifar10-95,10672.0,cifar10,4,2048
bert-96,10678.0,bert,10,384
cifar10-97,10728.0,cifar10,10,4096
cifar10-98,10732.0,cifar10,10,4096
cifar10-99,10764.0,cifar10,6,2048
cifar10-100,10794.0,cifar10,6,2048
cifar10-101,10904.0,cifar10,8,4096
cifar10-102,10979.0,cifar10,4,2048
cifar10-103,11045.0,cifar10,8,4096
cifar10-104,11119.0,cifar10,4,2048
cifar10-105,11241.0,cifar10,6,2048
bert-106,11288.0,bert,12,384
cifar10-107,11292.0,cifar10,10,4096
deepspeech2-108,11298.0,deepspeech2,2,80
cifar10-109,11341.0,cifar10,6,2048
cifar10-110,11433.0,cifar10,4,2048
cifar10-111,11511.0,cifar10,6,2048
cifar10-112,11525.0,cifar10,12,4096
cifar10-113,11546.0,cifar10,12,4096
cifar10-114,11602.0,cifar10,12,4096
cifar10-115,11713.0,cifar10,12,4096
cifar10-116,11740.0,cifar10,4,2048
cifar10-117,11779.0,cifar10,4,2048
cifar10-118,11783.0,cifar10,8,4096
cifar10-119,11802.0,cifar10,10,4096
cifar10-120,11803.0,cifar10,12,4096
cifar10-121,11823.0,cifar10,6,2048
cifar10-122,11957.0,cifar10,4,2048
cifar10-123,11962.0,cifar10,12,4096
cifar10-124,11969.0,cifar10,4,2048
cifar10-125,12041.0,cifar10,4,2048
cifar10-126,12041.0,cifar10,4,2048
cifar10-127,12084.0,cifar10,8,4096
deepspeech2-128,12281.0,deepspeech2,6,320
cifar10-129,12303.0,cifar10,12,4096
cifar10-130,12314.0,cifar10,10,4096
cifar10-131,12342.0,cifar10,12,4096
cifar10-132,12453.0,cifar10,4,2048
imagenet-133,12698.0,imagenet,12,3200
cifar10-134,12745.0,cifar10,6,2048
cifar10-135,12768.0,cifar10,8,4096
cifar10-136,12839.0,cifar10,12,4096
cifar10-137,12873.0,cifar10,10,4096
cifar10-138,12896.0,cifar10,4,2048
cifar10-139,12936.0,cifar10,8,4096
cifar10-140,12961.0,cifar10,10,4096
cifar10-141,13026.0,cifar10,12,4096
cifar10-142,13043.0,cifar10,6,2048
cifar10-143,13115.0,cifar10,4,2048
cifar10-144,13226.0,cifar10,4,2048
cifar10-145,13236.0,cifar10,12,4096
cifar10-146,13386.0,cifar10,4,2048
deepspeech2-147,13591.0,deepspeech2,6,320
cifar10-148,13654.0,cifar10,4,2048
imagenet-149,13809.0,imagenet,12,3200
cifar10-150,13881.0,cifar10,6,2048
cifar10-151,13895.0,cifar10,10,4096
bert-152,14121.0,bert,14,384
cifar10-153,14246.0,cifar10,4,2048
cifar10-154,14272.0,cifar10,6,2048
cifar10-155,14304.0,cifar10,8,4096
cifar10-156,14385.0,cifar10,6,2048
cifar10-157,14387.0,cifar10,8,4096
cifar10-158,14436.0,cifar10,6,2048
cifar10-159,14524.0,cifar10,10,4096
cifar10-160,14656.0,cifar10,8,4096
cifar10-161,14769.0,cifar10,6,2048
cifar10-162,14797.0,cifar10,12,4096
cifar10-163,14838.0,cifar10,6,2048
cifar10-164,14911.0,cifar10,6,2048
cifar10-165,14963.0,cifar10,12,4096
cifar10-166,14993.0,cifar10,6,2048
cifar10-167,15133.0,cifar10,6,2048
cifar10-168,15441.0,cifar10,6,2048
cifar10-169,15551.0,cifar10,12,4096
imagenet-170,15914.0,imagenet,10,1600
deepspeech2-171,16023.0,deepspeech2,4,160
cifar10-172,16041.0,cifar10,8,4096
cifar10-173,16325.0,cifar10,10,4096
bert-174,16333.0,bert,10,384
deepspeech2-175,16378.0,deepspeech2,4,160
cifar10-176,16465.0,cifar10,4,2048
cifar10-177,16539.0,cifar10,6,2048
cifar10-178,16674.0,cifar10,12,4096
cifar10-179,16675.0,cifar10,4,2048
cifar10-180,16680.0,cifar10,8,4096
cifar10-181,16871.0,cifar10,8,4096
bert-182,16922.0,bert,10,384
cifar10-183,17078.0,cifar10,12,4096
cifar10-184,17196.0,cifar10,6,2048
cifar10-185,17204.0,cifar10,6,2048
deepspeech2-186,17219.0,deepspeech2,2,80
cifar10-187,17248.0,cifar10,12,4096
cifar10-188,17248.0,cifar10,10,4096
cifar10-189,17350.0,cifar10,4,2048
cifar10-190,17633.0,cifar10,12,4096
deepspeech2-191,17984.0,deepspeech2,8,320
cifar10-192,18083.0,cifar10,12,4096
cifar10-193,18177.0,cifar10,10,4096
cifar10-194,18435.0,cifar10,4,2048
imagenet-195,18514.0,imagenet,10,1600
cifar10-196,18743.0,cifar10,6,2048
cifar10-197,18743.0,cifar10,12,4096
cifar10-198,18909.0,cifar10,10,4096
cifar10-199,18909.0,cifar10,4,2048
cifar10-200,18909.0,cifar10,12,4096
deepspeech2-201,18991.0,deepspeech2,6,320
cifar10-202,19066.0,cifar10,8,4096
cifar10-203,19066.0,cifar10,12,4096
cifar10-204,19208.0,cifar10,8,4096
cifar10-205,19277.0,cifar10,12,4096
cifar10-206,19757.0,cifar10,8,4096
cifar10-207,19807.0,cifar10,10,4096
cifar10-208,19887.0,cifar10,6,2048
cifar10-209,19963.0,cifar10,8,4096
cifar10-210,20088.0,cifar10,12,4096
cifar10-211,20538.0,cifar10,10,4096
cifar10-212,20548.0,cifar10,8,4096
cifar10-213,20655.0,cifar10,6,2048
cifar10-214,20877.0,cifar10,12,4096
cifar10-215,21112.0,cifar10,12,4096
cifar10-216,21139.0,cifar10,10,4096
cifar10-217,21168.0,cifar10,8,4096
cifar10-218,21404.0,cifar10,10,4096
cifar10-219,21672.0,cifar10,8,4096
cifar10-220,21881.0,cifar10,4,2048
cifar10-221,22112.0,cifar10,8,4096
cifar10-222,22185.0,cifar10,12,4096
cifar10-223,22323.0,cifar10,6,2048
cifar10-224,22529.0,cifar10,12,4096
