name,time,application,num_replicas,batch_size
cifar10-0,207.0,cifar10,12,4096
cifar10-1,528.0,cifar10,12,4096
cifar10-2,723.0,cifar10,12,4096
cifar10-3,835.0,cifar10,6,2048
cifar10-4,836.0,cifar10,8,4096
cifar10-5,893.0,cifar10,6,2048
cifar10-6,1065.0,cifar10,12,4096
cifar10-7,1174.0,cifar10,4,2048
cifar10-8,1225.0,cifar10,4,2048
cifar10-9,1376.0,cifar10,4,2048
cifar10-10,1387.0,cifar10,12,4096
deepspeech2-11,1468.0,deepspeech2,4,160
deepspeech2-12,1509.0,deepspeech2,4,160
cifar10-13,1880.0,cifar10,6,2048
cifar10-14,1894.0,cifar10,6,2048
cifar10-15,2126.0,cifar10,4,2048
bert-16,2152.0,bert,12,384
cifar10-17,2371.0,cifar10,12,4096
cifar10-18,2454.0,cifar10,12,4096
cifar10-19,2501.0,cifar10,4,2048
cifar10-20,2793.0,cifar10,4,2048
deepspeech2-21,2873.0,deepspeech2,4,160
cifar10-22,2892.0,cifar10,6,2048
cifar10-23,2912.0,cifar10,12,4096
cifar10-24,2914.0,cifar10,4,2048
bert-25,2939.0,bert,14,384
cifar10-26,3362.0,cifar10,6,2048
cifar10-27,3535.0,cifar10,8,4096
cifar10-28,3594.0,cifar10,8,4096
deepspeech2-29,3598.0,deepspeech2,4,160
bert-30,3666.0,bert,10,384
cifar10-31,3685.0,cifar10,6,2048
imagenet-32,4306.0,imagenet,14,3200
bert-33,4397.0,bert,14,384
cifar10-34,4783.0,cifar10,6,2048
cifar10-35,4788.0,cifar10,4,2048
cifar10-36,4801.0,cifar10,4,2048
cifar10-37,4921.0,cifar10,10,4096
bert-38,4931.0,bert,10,384
bert-39,5017.0,bert,12,384
cifar10-40,5097.0,cifar10,10,4096
cifar10-41,5379.0,cifar10,4,2048
cifar10-42,5483.0,cifar10,6,2048
yolov3-43,5717.0,yolov3,10,512
cifar10-44,5896.0,cifar10,10,4096
cifar10-45,6064.0,cifar10,6,2048
cifar10-46,6479.0,cifar10,10,4096
bert-47,6530.0,bert,14,384
cifar10-48,6748.0,cifar10,4,2048
cifar10-49,6773.0,cifar10,6,2048
cifar10-50,6849.0,cifar10,8,4096
cifar10-51,6927.0,cifar10,4,2048
cifar10-52,6984.0,cifar10,10,4096
cifar10-53,7088.0,cifar10,4,2048
cifar10-54,7089.0,cifar10,10,4096
cifar10-55,7191.0,cifar10,4,2048
yolov3-56,7232.0,yolov3,12,256
cifar10-57,7233.0,cifar10,8,4096
deepspeech2-58,7263.0,deepspeech2,8,320
cifar10-59,7465.0,cifar10,12,4096
deepspeech2-60,7483.0,deepspeech2,4,160
cifar10-61,7539.0,cifar10,6,2048
cifar10-62,7549.0,cifar10,8,4096
cifar10-63,7753.0,cifar10,4,2048
cifar10-64,7929.0,cifar10,8,4096
cifar10-65,8125.0,cifar10,4,2048
cifar10-66,8147.0,cifar10,8,4096
deepspeech2-67,8154.0,deepspeech2,2,80
yolov3-68,8357.0,yolov3,10,512
cifar10-69,8639.0,cifar10,4,2048
yolov3-70,8729.0,yolov3,12,256
cifar10-71,9049.0,cifar10,4,2048
cifar10-72,9056.0,cifar10,4,2048
cifar10-73,9130.0,cifar10,10,4096
cifar10-74,9258.0,cifar10,8,4096
cifar10-75,9318.0,cifar10,10,4096
cifar10-76,9440.0,cifar10,6,2048
cifar10-77,9509.0,cifar10,12,4096
cifar10-78,9579.0,cifar10,12,4096
cifar10-79,9615.0,cifar10,8,4096
cifar10-80,9783.0,cifar10,4,2048
cifar10-81,9783.0,cifar10,6,2048
cifar10-82,9799.0,cifar10,12,4096
deepspeech2-83,9800.0,deepspeech2,4,160
cifar10-84,9994.0,cifar10,4,2048
cifar10-85,10060.0,cifar10,4,2048
deepspeech2-86,10166.0,deepspeech2,8,320
cifar10-87,10168.0,cifar10,4,2048
cifar10-88,10172.0,cifar10,10,4096
cifar10-89,10185.0,cifar10,4,2048
cifar10-90,10193.0,cifar10,10,4096
cifar10-91,10258.0,cifar10,10,4096
cifar10-92,10268.0,cifar10,4,2048
cifar10-93,10318.0,cifar10,10,4096
cifar10-94,10362.0,cifar10,6,2048
cifar10-95,10654.0,cifar10,10,4096
yolov3-96,10658.0,yolov3,14,512
deepspeech2-97,10673.0,deepspeech2,6,320
yolov3-98,10755.0,yolov3,10,512
cifar10-99,10794.0,cifar10,12,4096
cifar10-100,10865.0,cifar10,4,2048
deepspeech2-101,10880.0,deepspeech2,6,320
cifar10-102,10904.0,cifar10,8,4096
cifar10-103,10979.0,cifar10,12,4096
cifar10-104,11119.0,cifar10,10,4096
cifar10-105,11146.0,cifar10,10,4096
cifar10-106,11211.0,cifar10,8,4096
bert-107,11288.0,bert,10,384
cifar10-108,11292.0,cifar10,10,4096
bert-109,11298.0,bert,14,384
cifar10-110,11319.0,cifar10,12,4096
cifar10-111,11433.0,cifar10,12,4096
cifar10-112,11494.0,cifar10,6,2048
cifar10-113,11511.0,cifar10,6,2048
cifar10-114,11602.0,cifar10,8,4096
cifar10-115,11670.0,cifar10,6,2048
cifar10-116,11740.0,cifar10,4,2048
cifar10-117,11779.0,cifar10,4,2048
cifar10-118,11783.0,cifar10,10,4096
cifar10-119,11805.0,cifar10,12,4096
cifar10-120,12041.0,cifar10,6,2048
cifar10-121,12041.0,cifar10,6,2048
cifar10-122,12084.0,cifar10,12,4096
cifar10-123,12086.0,cifar10,4,2048
cifar10-124,12094.0,cifar10,12,4096
yolov3-125,12176.0,yolov3,12,256
cifar10-126,12264.0,cifar10,6,2048
cifar10-127,12426.0,cifar10,6,2048
