name,time,application,num_replicas,batch_size
cifar10-0,22.0,cifar10,8,4096
cifar10-1,378.0,cifar10,6,2048
yolov3-2,393.0,yolov3,12,256
cifar10-3,835.0,cifar10,12,4096
cifar10-4,893.0,cifar10,8,4096
cifar10-5,912.0,cifar10,6,2048
cifar10-6,1065.0,cifar10,4,2048
bert-7,1091.0,bert,10,384
cifar10-8,1136.0,cifar10,12,4096
cifar10-9,1174.0,cifar10,10,4096
cifar10-10,1225.0,cifar10,6,2048
cifar10-11,1376.0,cifar10,4,2048
cifar10-12,1413.0,cifar10,8,4096
yolov3-13,1547.0,yolov3,14,512
cifar10-14,1894.0,cifar10,6,2048
cifar10-15,1983.0,cifar10,12,4096
cifar10-16,2091.0,cifar10,12,4096
cifar10-17,2121.0,cifar10,6,2048
bert-18,2154.0,bert,12,384
cifar10-19,2793.0,cifar10,4,2048
cifar10-20,2810.0,cifar10,8,4096
deepspeech2-21,2873.0,deepspeech2,4,160
cifar10-22,2892.0,cifar10,10,4096
cifar10-23,2914.0,cifar10,4,2048
bert-24,2939.0,bert,14,384
cifar10-25,3125.0,cifar10,6,2048
cifar10-26,3535.0,cifar10,12,4096
cifar10-27,3594.0,cifar10,10,4096
deepspeech2-28,3598.0,deepspeech2,6,320
cifar10-29,3864.0,cifar10,6,2048
cifar10-30,4465.0,cifar10,10,4096
cifar10-31,4611.0,cifar10,4,2048
cifar10-32,4783.0,cifar10,8,4096
cifar10-33,4788.0,cifar10,8,4096
cifar10-34,4801.0,cifar10,4,2048
cifar10-35,4935.0,cifar10,12,4096
cifar10-36,5097.0,cifar10,8,4096
bert-37,5291.0,bert,14,384
cifar10-38,5483.0,cifar10,12,4096
cifar10-39,5618.0,cifar10,10,4096
yolov3-40,5717.0,yolov3,12,256
cifar10-41,6479.0,cifar10,12,4096
bert-42,6530.0,bert,12,384
cifar10-43,6773.0,cifar10,6,2048
cifar10-44,6927.0,cifar10,6,2048
cifar10-45,7089.0,cifar10,8,4096
cifar10-46,7113.0,cifar10,10,4096
imagenet-47,7251.0,imagenet,12,3200
bert-48,7263.0,bert,10,384
cifar10-49,7293.0,cifar10,12,4096
cifar10-50,7465.0,cifar10,4,2048
cifar10-51,7505.0,cifar10,6,2048
deepspeech2-52,7515.0,deepspeech2,4,160
cifar10-53,7753.0,cifar10,10,4096
cifar10-54,7929.0,cifar10,12,4096
cifar10-55,8063.0,cifar10,10,4096
