name,time,application,num_replicas,batch_size
cifar10-0,22.0,cifar10,6,2048
cifar10-1,22.0,cifar10,6,2048
cifar10-2,22.0,cifar10,6,2048
cifar10-3,22.0,cifar10,6,2048
cifar10-4,101.0,cifar10,12,4096
cifar10-5,101.0,cifar10,12,4096
cifar10-6,101.0,cifar10,12,4096
cifar10-7,101.0,cifar10,12,4096
cifar10-8,378.0,cifar10,12,4096
cifar10-9,378.0,cifar10,12,4096
cifar10-10,378.0,cifar10,12,4096
cifar10-11,378.0,cifar10,12,4096
cifar10-12,836.0,cifar10,6,2048
cifar10-13,836.0,cifar10,6,2048
cifar10-14,836.0,cifar10,6,2048
cifar10-15,836.0,cifar10,6,2048
cifar10-16,912.0,cifar10,4,2048
cifar10-17,912.0,cifar10,4,2048
cifar10-18,912.0,cifar10,4,2048
cifar10-19,912.0,cifar10,4,2048
cifar10-20,1174.0,cifar10,8,4096
cifar10-21,1174.0,cifar10,8,4096
cifar10-22,1174.0,cifar10,8,4096
cifar10-23,1174.0,cifar10,8,4096
cifar10-24,1376.0,cifar10,12,4096
cifar10-25,1376.0,cifar10,12,4096
cifar10-26,1376.0,cifar10,12,4096
cifar10-27,1376.0,cifar10,12,4096
cifar10-28,1387.0,cifar10,4,2048
cifar10-29,1387.0,cifar10,4,2048
cifar10-30,1387.0,cifar10,4,2048
cifar10-31,1387.0,cifar10,4,2048
yolov3-32,1448.0,yolov3,4,64
yolov3-33,1448.0,yolov3,4,64
yolov3-34,1448.0,yolov3,4,64
yolov3-35,1448.0,yolov3,4,64
bert-36,1468.0,bert,12,384
bert-37,1468.0,bert,12,384
bert-38,1468.0,bert,12,384
bert-39,1468.0,bert,12,384
bert-40,1747.0,bert,8,384
bert-41,1747.0,bert,8,384
bert-42,1747.0,bert,8,384
bert-43,1747.0,bert,8,384
cifar10-44,1793.0,cifar10,12,4096
cifar10-45,1793.0,cifar10,12,4096
cifar10-46,1793.0,cifar10,12,4096
cifar10-47,1793.0,cifar10,12,4096
cifar10-48,1894.0,cifar10,10,4096
cifar10-49,1894.0,cifar10,10,4096
cifar10-50,1894.0,cifar10,10,4096
cifar10-51,1894.0,cifar10,10,4096
cifar10-52,2091.0,cifar10,10,4096
cifar10-53,2091.0,cifar10,10,4096
cifar10-54,2091.0,cifar10,10,4096
cifar10-55,2091.0,cifar10,10,4096
cifar10-56,2121.0,cifar10,10,4096
cifar10-57,2121.0,cifar10,10,4096
cifar10-58,2121.0,cifar10,10,4096
cifar10-59,2121.0,cifar10,10,4096
cifar10-60,2810.0,cifar10,10,4096
cifar10-61,2810.0,cifar10,10,4096
cifar10-62,2810.0,cifar10,10,4096
cifar10-63,2810.0,cifar10,10,4096
deepspeech2-64,2939.0,deepspeech2,8,320
deepspeech2-65,2939.0,deepspeech2,8,320
deepspeech2-66,2939.0,deepspeech2,8,320
deepspeech2-67,2939.0,deepspeech2,8,320
cifar10-68,3362.0,cifar10,8,2048
cifar10-69,3362.0,cifar10,8,2048
cifar10-70,3362.0,cifar10,8,2048
cifar10-71,3362.0,cifar10,8,2048
cifar10-72,3594.0,cifar10,6,2048
cifar10-73,3594.0,cifar10,6,2048
cifar10-74,3594.0,cifar10,6,2048
cifar10-75,3594.0,cifar10,6,2048
cifar10-76,3685.0,cifar10,6,2048
cifar10-77,3685.0,cifar10,6,2048
cifar10-78,3685.0,cifar10,6,2048
cifar10-79,3685.0,cifar10,6,2048
cifar10-80,4465.0,cifar10,4,2048
cifar10-81,4465.0,cifar10,4,2048
cifar10-82,4465.0,cifar10,4,2048
cifar10-83,4465.0,cifar10,4,2048
cifar10-84,4607.0,cifar10,6,2048
cifar10-85,4607.0,cifar10,6,2048
cifar10-86,4607.0,cifar10,6,2048
cifar10-87,4607.0,cifar10,6,2048
cifar10-88,4788.0,cifar10,10,4096
cifar10-89,4788.0,cifar10,10,4096
cifar10-90,4788.0,cifar10,10,4096
cifar10-91,4788.0,cifar10,10,4096
cifar10-92,4862.0,cifar10,4,2048
cifar10-93,4862.0,cifar10,4,2048
cifar10-94,4862.0,cifar10,4,2048
cifar10-95,4862.0,cifar10,4,2048
cifar10-96,4921.0,cifar10,10,4096
cifar10-97,4921.0,cifar10,10,4096
cifar10-98,4921.0,cifar10,10,4096
cifar10-99,4921.0,cifar10,10,4096
deepspeech2-100,4931.0,deepspeech2,12,640
deepspeech2-101,4931.0,deepspeech2,12,640
deepspeech2-102,4931.0,deepspeech2,12,640
deepspeech2-103,4931.0,deepspeech2,12,640
bert-104,5017.0,bert,12,384
bert-105,5017.0,bert,12,384
bert-106,5017.0,bert,12,384
bert-107,5017.0,bert,12,384
cifar10-108,5483.0,cifar10,8,2048
cifar10-109,5483.0,cifar10,8,2048
cifar10-110,5483.0,cifar10,8,2048
cifar10-111,5483.0,cifar10,8,2048
bert-112,5518.0,bert,6,384
bert-113,5518.0,bert,6,384
bert-114,5518.0,bert,6,384
bert-115,5518.0,bert,6,384
cifar10-116,6479.0,cifar10,16,4096
cifar10-117,6479.0,cifar10,16,4096
cifar10-118,6479.0,cifar10,16,4096
cifar10-119,6479.0,cifar10,16,4096
cifar10-120,6748.0,cifar10,12,4096
cifar10-121,6748.0,cifar10,12,4096
cifar10-122,6748.0,cifar10,12,4096
cifar10-123,6748.0,cifar10,12,4096
cifar10-124,6773.0,cifar10,8,2048
cifar10-125,6773.0,cifar10,8,2048
cifar10-126,6773.0,cifar10,8,2048
cifar10-127,6773.0,cifar10,8,2048
cifar10-128,6927.0,cifar10,10,4096
cifar10-129,6927.0,cifar10,10,4096
cifar10-130,6927.0,cifar10,10,4096
cifar10-131,6927.0,cifar10,10,4096
cifar10-132,6984.0,cifar10,12,4096
cifar10-133,6984.0,cifar10,12,4096
cifar10-134,6984.0,cifar10,12,4096
cifar10-135,6984.0,cifar10,12,4096
cifar10-136,7113.0,cifar10,16,4096
cifar10-137,7113.0,cifar10,16,4096
cifar10-138,7113.0,cifar10,16,4096
cifar10-139,7113.0,cifar10,16,4096
