name,time,application,num_replicas,batch_size
cifar10-0,401.0,cifar10,12,4096
cifar10-1,401.0,cifar10,12,4096
cifar10-2,401.0,cifar10,12,4096
cifar10-3,401.0,cifar10,12,4096
cifar10-4,528.0,cifar10,12,4096
cifar10-5,528.0,cifar10,12,4096
cifar10-6,528.0,cifar10,12,4096
cifar10-7,528.0,cifar10,12,4096
cifar10-8,723.0,cifar10,8,2048
cifar10-9,723.0,cifar10,8,2048
cifar10-10,723.0,cifar10,8,2048
cifar10-11,723.0,cifar10,8,2048
cifar10-12,1077.0,cifar10,6,2048
cifar10-13,1077.0,cifar10,6,2048
cifar10-14,1077.0,cifar10,6,2048
cifar10-15,1077.0,cifar10,6,2048
cifar10-16,1174.0,cifar10,12,4096
cifar10-17,1174.0,cifar10,12,4096
cifar10-18,1174.0,cifar10,12,4096
cifar10-19,1174.0,cifar10,12,4096
cifar10-20,1225.0,cifar10,4,2048
cifar10-21,1225.0,cifar10,4,2048
cifar10-22,1225.0,cifar10,4,2048
cifar10-23,1225.0,cifar10,4,2048
cifar10-24,1413.0,cifar10,8,4096
cifar10-25,1413.0,cifar10,8,4096
cifar10-26,1413.0,cifar10,8,4096
cifar10-27,1413.0,cifar10,8,4096
yolov3-28,1448.0,yolov3,4,64
yolov3-29,1448.0,yolov3,4,64
yolov3-30,1448.0,yolov3,4,64
yolov3-31,1448.0,yolov3,4,64
deepspeech2-32,1468.0,deepspeech2,6,320
deepspeech2-33,1468.0,deepspeech2,6,320
deepspeech2-34,1468.0,deepspeech2,6,320
deepspeech2-35,1468.0,deepspeech2,6,320
deepspeech2-36,1747.0,deepspeech2,8,320
deepspeech2-37,1747.0,deepspeech2,8,320
deepspeech2-38,1747.0,deepspeech2,8,320
deepspeech2-39,1747.0,deepspeech2,8,320
cifar10-40,1894.0,cifar10,4,2048
cifar10-41,1894.0,cifar10,4,2048
cifar10-42,1894.0,cifar10,4,2048
cifar10-43,1894.0,cifar10,4,2048
cifar10-44,2126.0,cifar10,10,4096
cifar10-45,2126.0,cifar10,10,4096
cifar10-46,2126.0,cifar10,10,4096
cifar10-47,2126.0,cifar10,10,4096
deepspeech2-48,2154.0,deepspeech2,8,320
deepspeech2-49,2154.0,deepspeech2,8,320
deepspeech2-50,2154.0,deepspeech2,8,320
deepspeech2-51,2154.0,deepspeech2,8,320
cifar10-52,2257.0,cifar10,10,4096
cifar10-53,2257.0,cifar10,10,4096
cifar10-54,2257.0,cifar10,10,4096
cifar10-55,2257.0,cifar10,10,4096
cifar10-56,2793.0,cifar10,16,4096
cifar10-57,2793.0,cifar10,16,4096
cifar10-58,2793.0,cifar10,16,4096
cifar10-59,2793.0,cifar10,16,4096
cifar10-60,2892.0,cifar10,16,4096
cifar10-61,2892.0,cifar10,16,4096
cifar10-62,2892.0,cifar10,16,4096
cifar10-63,2892.0,cifar10,16,4096
deepspeech2-64,2939.0,deepspeech2,6,320
