name,time,application,num_replicas,batch_size
cifar10-0,22.0,cifar10,8,4096
cifar10-1,345.0,cifar10,6,2048
cifar10-2,723.0,cifar10,6,2048
cifar10-3,1136.0,cifar10,6,2048
cifar10-4,1225.0,cifar10,6,2048
yolov3-5,1547.0,yolov3,10,512
cifar10-6,1793.0,cifar10,6,2048
cifar10-7,1894.0,cifar10,4,2048
deepspeech2-8,3598.0,deepspeech2,6,320
bert-9,3666.0,bert,12,384
cifar10-10,3685.0,cifar10,12,4096
cifar10-11,4465.0,cifar10,12,4096
cifar10-12,4921.0,cifar10,6,2048
yolov3-13,5717.0,yolov3,14,512
cifar10-14,6748.0,cifar10,6,2048
cifar10-15,7505.0,cifar10,4,2048
yolov3-16,7921.0,yolov3,12,256
cifar10-17,8125.0,cifar10,8,4096
cifar10-18,8133.0,cifar10,8,4096
deepspeech2-19,8855.0,deepspeech2,6,320
cifar10-20,9151.0,cifar10,10,4096
cifar10-21,9468.0,cifar10,8,4096
cifar10-22,9783.0,cifar10,12,4096
deepspeech2-23,9800.0,deepspeech2,2,80
cifar10-24,10116.0,cifar10,10,4096
cifar10-25,10185.0,cifar10,8,4096
cifar10-26,10193.0,cifar10,6,2048
cifar10-27,10275.0,cifar10,6,2048
cifar10-28,10318.0,cifar10,10,4096
cifar10-29,10732.0,cifar10,6,2048
cifar10-30,10764.0,cifar10,6,2048
cifar10-31,10796.0,cifar10,4,2048
cifar10-32,10865.0,cifar10,4,2048
cifar10-33,11003.0,cifar10,4,2048
cifar10-34,11292.0,cifar10,6,2048
cifar10-35,11379.0,cifar10,10,4096
cifar10-36,11511.0,cifar10,8,4096
cifar10-37,11546.0,cifar10,6,2048
cifar10-38,11779.0,cifar10,10,4096
cifar10-39,11823.0,cifar10,10,4096
cifar10-40,12041.0,cifar10,8,4096
cifar10-41,12084.0,cifar10,4,2048
cifar10-42,12094.0,cifar10,8,4096
cifar10-43,12262.0,cifar10,12,4096
cifar10-44,12303.0,cifar10,4,2048
cifar10-45,12314.0,cifar10,4,2048
cifar10-46,12391.0,cifar10,10,4096
cifar10-47,12468.0,cifar10,10,4096
cifar10-48,12625.0,cifar10,6,2048
cifar10-49,12699.0,cifar10,10,4096
cifar10-50,13386.0,cifar10,4,2048
cifar10-51,13654.0,cifar10,12,4096
cifar10-52,14387.0,cifar10,8,4096
cifar10-53,14524.0,cifar10,6,2048
cifar10-54,15133.0,cifar10,8,4096
deepspeech2-55,16023.0,deepspeech2,8,320
cifar10-56,16041.0,cifar10,4,2048
cifar10-57,16433.0,cifar10,8,4096
cifar10-58,16784.0,cifar10,6,2048
cifar10-59,16875.0,cifar10,8,4096
deepspeech2-60,16922.0,deepspeech2,6,320
cifar10-61,17248.0,cifar10,10,4096
cifar10-62,17531.0,cifar10,10,4096
cifar10-63,18300.0,cifar10,4,2048
imagenet-64,18514.0,imagenet,12,3200
cifar10-65,18981.0,cifar10,12,4096
cifar10-66,19066.0,cifar10,8,4096
cifar10-67,19277.0,cifar10,6,2048
cifar10-68,19757.0,cifar10,6,2048
cifar10-69,20088.0,cifar10,4,2048
cifar10-70,20453.0,cifar10,10,4096
cifar10-71,21139.0,cifar10,4,2048
cifar10-72,21650.0,cifar10,6,2048
cifar10-73,21650.0,cifar10,12,4096
cifar10-74,21881.0,cifar10,6,2048
cifar10-75,22803.0,cifar10,12,4096
cifar10-76,23287.0,cifar10,8,4096
cifar10-77,23830.0,cifar10,4,2048
cifar10-78,24050.0,cifar10,10,4096
cifar10-79,27892.0,cifar10,4,2048
