name,time,application,num_replicas,batch_size
cifar10-0,207.0,cifar10,4,2048
cifar10-1,1077.0,cifar10,8,4096
deepspeech2-2,1091.0,deepspeech2,4,160
cifar10-3,1136.0,cifar10,12,4096
cifar10-4,1793.0,cifar10,6,2048
cifar10-5,1894.0,cifar10,6,2048
cifar10-6,2126.0,cifar10,8,4096
cifar10-7,2501.0,cifar10,4,2048
cifar10-8,2892.0,cifar10,6,2048
cifar10-9,2912.0,cifar10,8,4096
cifar10-10,3460.0,cifar10,4,2048
deepspeech2-11,3598.0,deepspeech2,8,320
cifar10-12,4788.0,cifar10,8,4096
bert-13,4931.0,bert,14,384
bert-14,5518.0,bert,10,384
yolov3-15,5717.0,yolov3,10,512
cifar10-16,6773.0,cifar10,8,4096
cifar10-17,6849.0,cifar10,4,2048
cifar10-18,6927.0,cifar10,6,2048
yolov3-19,7232.0,yolov3,10,512
cifar10-20,7233.0,cifar10,8,4096
imagenet-21,7251.0,imagenet,14,3200
cifar10-22,7539.0,cifar10,8,4096
cifar10-23,7549.0,cifar10,6,2048
cifar10-24,7775.0,cifar10,12,4096
cifar10-25,8145.0,cifar10,6,2048
yolov3-26,8729.0,yolov3,12,256
yolov3-27,8871.0,yolov3,12,256
cifar10-28,9349.0,cifar10,8,4096
cifar10-29,9440.0,cifar10,4,2048
cifar10-30,10275.0,cifar10,12,4096
cifar10-31,10318.0,cifar10,10,4096
cifar10-32,10362.0,cifar10,8,4096
cifar10-33,10728.0,cifar10,6,2048
cifar10-34,11002.0,cifar10,6,2048
cifar10-35,11260.0,cifar10,6,2048
cifar10-36,11379.0,cifar10,10,4096
cifar10-37,11602.0,cifar10,8,4096
cifar10-38,11779.0,cifar10,8,4096
cifar10-39,12094.0,cifar10,10,4096
cifar10-40,12625.0,cifar10,4,2048
imagenet-41,12698.0,imagenet,12,3200
cifar10-42,12839.0,cifar10,6,2048
cifar10-43,12873.0,cifar10,4,2048
cifar10-44,13043.0,cifar10,4,2048
cifar10-45,13115.0,cifar10,10,4096
cifar10-46,13323.0,cifar10,4,2048
cifar10-47,13354.0,cifar10,10,4096
cifar10-48,14208.0,cifar10,6,2048
cifar10-49,14385.0,cifar10,8,4096
cifar10-50,14524.0,cifar10,8,4096
cifar10-51,14963.0,cifar10,8,4096
cifar10-52,15551.0,cifar10,10,4096
cifar10-53,15808.0,cifar10,6,2048
cifar10-54,16041.0,cifar10,6,2048
cifar10-55,16041.0,cifar10,12,4096
cifar10-56,16325.0,cifar10,4,2048
imagenet-57,16508.0,imagenet,10,1600
cifar10-58,17196.0,cifar10,6,2048
cifar10-59,17255.0,cifar10,6,2048
cifar10-60,17631.0,cifar10,12,4096
deepspeech2-61,17984.0,deepspeech2,6,320
cifar10-62,18743.0,cifar10,12,4096
cifar10-63,18743.0,cifar10,4,2048
cifar10-64,18909.0,cifar10,8,4096
cifar10-65,18909.0,cifar10,8,4096
cifar10-66,19277.0,cifar10,12,4096
cifar10-67,20570.0,cifar10,4,2048
cifar10-68,20877.0,cifar10,8,4096
cifar10-69,21139.0,cifar10,8,4096
cifar10-70,21881.0,cifar10,8,4096
cifar10-71,22185.0,cifar10,10,4096
cifar10-72,22323.0,cifar10,8,4096
cifar10-73,23830.0,cifar10,10,4096
cifar10-74,25388.0,cifar10,10,4096
cifar10-75,26061.0,cifar10,10,4096
cifar10-76,26602.0,cifar10,12,4096
cifar10-77,27481.0,cifar10,8,4096
bert-78,28098.0,bert,14,384
cifar10-79,28381.0,cifar10,12,4096
