name,time,application,num_replicas,batch_size
cifar10-0,528.0,cifar10,12,4096
cifar10-1,723.0,cifar10,12,4096
cifar10-2,836.0,cifar10,8,4096
cifar10-3,1065.0,cifar10,12,4096
cifar10-4,1174.0,cifar10,4,2048
cifar10-5,1376.0,cifar10,4,2048
cifar10-6,1880.0,cifar10,6,2048
cifar10-7,1894.0,cifar10,6,2048
bert-8,2152.0,bert,12,384
cifar10-9,2501.0,cifar10,4,2048
cifar10-10,2914.0,cifar10,4,2048
cifar10-11,3685.0,cifar10,6,2048
bert-12,5017.0,bert,12,384
cifar10-13,5483.0,cifar10,6,2048
cifar10-14,5896.0,cifar10,10,4096
cifar10-15,6064.0,cifar10,6,2048
cifar10-16,6773.0,cifar10,6,2048
cifar10-17,6849.0,cifar10,8,4096
cifar10-18,7088.0,cifar10,4,2048
yolov3-19,7232.0,yolov3,12,256
deepspeech2-20,7263.0,deepspeech2,8,320
cifar10-21,7465.0,cifar10,12,4096
deepspeech2-22,7483.0,deepspeech2,4,160
cifar10-23,8147.0,cifar10,8,4096
yolov3-24,8357.0,yolov3,10,512
cifar10-25,8639.0,cifar10,4,2048
cifar10-26,9049.0,cifar10,4,2048
cifar10-27,9056.0,cifar10,4,2048
cifar10-28,9318.0,cifar10,10,4096
cifar10-29,9783.0,cifar10,4,2048
cifar10-30,10258.0,cifar10,10,4096
yolov3-31,10755.0,yolov3,10,512
cifar10-32,10865.0,cifar10,4,2048
bert-33,11288.0,bert,10,384
cifar10-34,11494.0,cifar10,6,2048
cifar10-35,11511.0,cifar10,6,2048
cifar10-36,11740.0,cifar10,4,2048
cifar10-37,11783.0,cifar10,10,4096
cifar10-38,11805.0,cifar10,12,4096
cifar10-39,12041.0,cifar10,6,2048
cifar10-40,12084.0,cifar10,12,4096
yolov3-41,12176.0,yolov3,12,256
cifar10-42,12426.0,cifar10,6,2048
cifar10-43,12703.0,cifar10,12,4096
cifar10-44,13390.0,cifar10,12,4096
cifar10-45,13530.0,cifar10,6,2048
imagenet-46,13705.0,imagenet,14,3200
bert-47,14121.0,bert,10,384
cifar10-48,14246.0,cifar10,4,2048
cifar10-49,14406.0,cifar10,12,4096
cifar10-50,14436.0,cifar10,10,4096
deepspeech2-51,14468.0,deepspeech2,2,80
cifar10-52,14769.0,cifar10,6,2048
cifar10-53,14838.0,cifar10,10,4096
cifar10-54,15441.0,cifar10,12,4096
bert-55,16023.0,bert,14,384
cifar10-56,16325.0,cifar10,6,2048
cifar10-57,17044.0,cifar10,4,2048
cifar10-58,17078.0,cifar10,12,4096
bert-59,17223.0,bert,14,384
cifar10-60,17350.0,cifar10,8,4096
cifar10-61,17350.0,cifar10,4,2048
bert-62,17455.0,bert,12,384
cifar10-63,17633.0,cifar10,4,2048
cifar10-64,17877.0,cifar10,12,4096
cifar10-65,18743.0,cifar10,10,4096
cifar10-66,19208.0,cifar10,4,2048
cifar10-67,19887.0,cifar10,4,2048
cifar10-68,20088.0,cifar10,4,2048
cifar10-69,20538.0,cifar10,4,2048
cifar10-70,21168.0,cifar10,8,4096
cifar10-71,21635.0,cifar10,12,4096
cifar10-72,21881.0,cifar10,6,2048
cifar10-73,22529.0,cifar10,10,4096
cifar10-74,22771.0,cifar10,12,4096
cifar10-75,22803.0,cifar10,6,2048
cifar10-76,23487.0,cifar10,6,2048
cifar10-77,23830.0,cifar10,10,4096
cifar10-78,25509.0,cifar10,4,2048
cifar10-79,28782.0,cifar10,8,4096
