name,time,application,num_replicas,batch_size
cifar10-0,22.0,cifar10,10,4096
cifar10-1,378.0,cifar10,6,2048
cifar10-2,836.0,cifar10,8,4096
cifar10-3,912.0,cifar10,8,4096
yolov3-4,1448.0,yolov3,12,256
cifar10-5,2091.0,cifar10,10,4096
cifar10-6,3362.0,cifar10,10,4096
cifar10-7,3685.0,cifar10,6,2048
cifar10-8,4921.0,cifar10,12,4096
deepspeech2-9,4931.0,deepspeech2,8,320
bert-10,5017.0,bert,12,384
cifar10-11,6479.0,cifar10,12,4096
cifar10-12,6748.0,cifar10,12,4096
cifar10-13,6773.0,cifar10,10,4096
cifar10-14,6927.0,cifar10,6,2048
cifar10-15,6984.0,cifar10,8,4096
cifar10-16,7293.0,cifar10,10,4096
cifar10-17,7505.0,cifar10,8,4096
cifar10-18,8063.0,cifar10,10,4096
cifar10-19,8147.0,cifar10,12,4096
cifar10-20,8704.0,cifar10,10,4096
cifar10-21,9397.0,cifar10,10,4096
cifar10-22,9468.0,cifar10,4,2048
cifar10-23,9509.0,cifar10,4,2048
deepspeech2-24,9581.0,deepspeech2,4,160
yolov3-25,10649.0,yolov3,10,512
deepspeech2-26,10678.0,deepspeech2,8,320
cifar10-27,10748.0,cifar10,6,2048
cifar10-28,10979.0,cifar10,6,2048
cifar10-29,11171.0,cifar10,6,2048
cifar10-30,11260.0,cifar10,10,4096
cifar10-31,11419.0,cifar10,10,4096
cifar10-32,11525.0,cifar10,10,4096
cifar10-33,11546.0,cifar10,8,4096
cifar10-34,11713.0,cifar10,10,4096
cifar10-35,11783.0,cifar10,8,4096
cifar10-36,11805.0,cifar10,4,2048
cifar10-37,11962.0,cifar10,12,4096
cifar10-38,12391.0,cifar10,4,2048
imagenet-39,12698.0,imagenet,14,3200
cifar10-40,12751.0,cifar10,4,2048
deepspeech2-41,12801.0,deepspeech2,6,320
cifar10-42,12991.0,cifar10,12,4096
cifar10-43,12991.0,cifar10,6,2048
cifar10-44,13043.0,cifar10,8,4096
cifar10-45,13115.0,cifar10,8,4096
cifar10-46,13256.0,cifar10,4,2048
cifar10-47,13386.0,cifar10,10,4096
cifar10-48,13390.0,cifar10,4,2048
cifar10-49,13654.0,cifar10,10,4096
cifar10-50,13881.0,cifar10,10,4096
cifar10-51,14386.0,cifar10,4,2048
cifar10-52,14524.0,cifar10,4,2048
deepspeech2-53,15014.0,deepspeech2,8,320
imagenet-54,15914.0,imagenet,14,3200
cifar10-55,15937.0,cifar10,4,2048
deepspeech2-56,16378.0,deepspeech2,4,160
cifar10-57,16726.0,cifar10,6,2048
cifar10-58,16795.0,cifar10,8,4096
cifar10-59,16875.0,cifar10,6,2048
cifar10-60,17138.0,cifar10,6,2048
cifar10-61,17350.0,cifar10,6,2048
deepspeech2-62,17455.0,deepspeech2,6,320
cifar10-63,17877.0,cifar10,12,4096
cifar10-64,19066.0,cifar10,12,4096
cifar10-65,19208.0,cifar10,6,2048
cifar10-66,19807.0,cifar10,12,4096
cifar10-67,19963.0,cifar10,4,2048
cifar10-68,20088.0,cifar10,10,4096
cifar10-69,21168.0,cifar10,8,4096
cifar10-70,21672.0,cifar10,12,4096
cifar10-71,22272.0,cifar10,4,2048
cifar10-72,22771.0,cifar10,4,2048
cifar10-73,22809.0,cifar10,6,2048
cifar10-74,25253.0,cifar10,10,4096
imagenet-75,26509.0,imagenet,10,1600
cifar10-76,26704.0,cifar10,6,2048
cifar10-77,27469.0,cifar10,8,4096
cifar10-78,27892.0,cifar10,12,4096
cifar10-79,28085.0,cifar10,8,4096
