name,time,application,num_replicas,batch_size
cifar10-0,345.0,cifar10,10,4096
cifar10-1,836.0,cifar10,4,2048
deepspeech2-2,1747.0,deepspeech2,2,80
cifar10-3,2106.0,cifar10,12,4096
cifar10-4,2126.0,cifar10,4,2048
deepspeech2-5,2154.0,deepspeech2,4,160
cifar10-6,2892.0,cifar10,12,4096
cifar10-7,2914.0,cifar10,12,4096
cifar10-8,3362.0,cifar10,10,4096
bert-9,3598.0,bert,12,384
bert-10,3666.0,bert,12,384
cifar10-11,4783.0,cifar10,12,4096
cifar10-12,4862.0,cifar10,10,4096
cifar10-13,4921.0,cifar10,12,4096
cifar10-14,4935.0,cifar10,6,2048
yolov3-15,5717.0,yolov3,12,256
cifar10-16,7089.0,cifar10,6,2048
imagenet-17,7251.0,imagenet,14,3200
bert-18,7263.0,bert,14,384
cifar10-19,7753.0,cifar10,4,2048
cifar10-20,7929.0,cifar10,12,4096
cifar10-21,8063.0,cifar10,10,4096
cifar10-22,8133.0,cifar10,12,4096
bert-23,8154.0,bert,12,384
cifar10-24,8210.0,cifar10,4,2048
deepspeech2-25,8250.0,deepspeech2,6,320
cifar10-26,9130.0,cifar10,10,4096
cifar10-27,9402.0,cifar10,12,4096
cifar10-28,9579.0,cifar10,12,4096
cifar10-29,9782.0,cifar10,4,2048
deepspeech2-30,9800.0,deepspeech2,2,80
cifar10-31,10185.0,cifar10,6,2048
cifar10-32,10643.0,cifar10,12,4096
cifar10-33,10655.0,cifar10,10,4096
cifar10-34,10661.0,cifar10,8,4096
cifar10-35,10672.0,cifar10,12,4096
cifar10-36,10738.0,cifar10,12,4096
cifar10-37,10904.0,cifar10,12,4096
cifar10-38,10979.0,cifar10,4,2048
cifar10-39,11146.0,cifar10,4,2048
cifar10-40,11260.0,cifar10,12,4096
cifar10-41,11292.0,cifar10,6,2048
cifar10-42,11713.0,cifar10,8,4096
cifar10-43,11803.0,cifar10,4,2048
cifar10-44,12041.0,cifar10,8,4096
cifar10-45,12123.0,cifar10,6,2048
cifar10-46,12391.0,cifar10,10,4096
cifar10-47,12768.0,cifar10,10,4096
cifar10-48,13226.0,cifar10,12,4096
cifar10-49,13323.0,cifar10,4,2048
imagenet-50,13705.0,imagenet,12,3200
cifar10-51,14246.0,cifar10,12,4096
cifar10-52,14406.0,cifar10,8,4096
cifar10-53,14556.0,cifar10,6,2048
imagenet-54,14659.0,imagenet,14,3200
cifar10-55,14911.0,cifar10,4,2048
cifar10-56,15937.0,cifar10,4,2048
cifar10-57,16041.0,cifar10,6,2048
deepspeech2-58,16378.0,deepspeech2,2,80
cifar10-59,16795.0,cifar10,6,2048
cifar10-60,17248.0,cifar10,6,2048
deepspeech2-61,17984.0,deepspeech2,4,160
cifar10-62,18083.0,cifar10,8,4096
cifar10-63,18300.0,cifar10,12,4096
cifar10-64,19066.0,cifar10,6,2048
cifar10-65,19277.0,cifar10,8,4096
cifar10-66,19703.0,cifar10,8,4096
cifar10-67,21112.0,cifar10,6,2048
cifar10-68,21672.0,cifar10,10,4096
cifar10-69,22112.0,cifar10,12,4096
cifar10-70,22771.0,cifar10,12,4096
cifar10-71,22803.0,cifar10,4,2048
cifar10-72,22809.0,cifar10,12,4096
cifar10-73,23830.0,cifar10,10,4096
cifar10-74,25388.0,cifar10,12,4096
cifar10-75,25509.0,cifar10,8,4096
yolov3-76,26246.0,yolov3,12,256
yolov3-77,26269.0,yolov3,14,512
cifar10-78,26602.0,cifar10,4,2048
cifar10-79,27469.0,cifar10,4,2048
