name,time,application,num_replicas,batch_size
cifar10-0,225.0,cifar10,12,4096
cifar10-1,401.0,cifar10,8,4096
yolov3-2,1448.0,yolov3,14,512
deepspeech2-3,1468.0,deepspeech2,8,320
cifar10-4,1983.0,cifar10,12,4096
cifar10-5,2121.0,cifar10,4,2048
deepspeech2-6,2154.0,deepspeech2,2,80
cifar10-7,2257.0,cifar10,10,4096
cifar10-8,2892.0,cifar10,8,4096
cifar10-9,4862.0,cifar10,4,2048
cifar10-10,5379.0,cifar10,10,4096
cifar10-11,5896.0,cifar10,8,4096
cifar10-12,6849.0,cifar10,4,2048
cifar10-13,7113.0,cifar10,4,2048
deepspeech2-14,7263.0,deepspeech2,4,160
cifar10-15,7775.0,cifar10,12,4096
cifar10-16,7929.0,cifar10,10,4096
cifar10-17,7929.0,cifar10,8,4096
cifar10-18,8125.0,cifar10,12,4096
cifar10-19,8145.0,cifar10,6,2048
bert-20,8855.0,bert,12,384
yolov3-21,8871.0,yolov3,14,512
cifar10-22,9258.0,cifar10,6,2048
yolov3-23,9652.0,yolov3,12,256
cifar10-24,9782.0,cifar10,8,4096
cifar10-25,9994.0,cifar10,12,4096
cifar10-26,10060.0,cifar10,10,4096
cifar10-27,10180.0,cifar10,12,4096
cifar10-28,10268.0,cifar10,10,4096
cifar10-29,10643.0,cifar10,4,2048
cifar10-30,10796.0,cifar10,12,4096
cifar10-31,10806.0,cifar10,10,4096
cifar10-32,10904.0,cifar10,12,4096
cifar10-33,11260.0,cifar10,12,4096
cifar10-34,11379.0,cifar10,10,4096
cifar10-35,11419.0,cifar10,4,2048
cifar10-36,11602.0,cifar10,10,4096
cifar10-37,11802.0,cifar10,4,2048
cifar10-38,11805.0,cifar10,12,4096
cifar10-39,11823.0,cifar10,10,4096
cifar10-40,11969.0,cifar10,10,4096
cifar10-41,12123.0,cifar10,8,4096
bert-42,12281.0,bert,14,384
cifar10-43,12303.0,cifar10,8,4096
cifar10-44,12591.0,cifar10,10,4096
cifar10-45,12625.0,cifar10,6,2048
cifar10-46,12936.0,cifar10,4,2048
cifar10-47,12961.0,cifar10,8,4096
cifar10-48,12991.0,cifar10,6,2048
cifar10-49,13115.0,cifar10,6,2048
cifar10-50,13157.0,cifar10,10,4096
cifar10-51,13386.0,cifar10,6,2048
cifar10-52,13390.0,cifar10,4,2048
deepspeech2-53,13591.0,deepspeech2,4,160
cifar10-54,13654.0,cifar10,4,2048
imagenet-55,13809.0,imagenet,12,3200
cifar10-56,14387.0,cifar10,12,4096
cifar10-57,15020.0,cifar10,6,2048
cifar10-58,15441.0,cifar10,8,4096
cifar10-59,16675.0,cifar10,4,2048
cifar10-60,17078.0,cifar10,4,2048
cifar10-61,17204.0,cifar10,8,4096
cifar10-62,18300.0,cifar10,12,4096
cifar10-63,18909.0,cifar10,6,2048
cifar10-64,18909.0,cifar10,4,2048
cifar10-65,19208.0,cifar10,4,2048
cifar10-66,20548.0,cifar10,12,4096
cifar10-67,21112.0,cifar10,12,4096
cifar10-68,21168.0,cifar10,12,4096
cifar10-69,21404.0,cifar10,10,4096
cifar10-70,22272.0,cifar10,10,4096
cifar10-71,22529.0,cifar10,8,4096
cifar10-72,22877.0,cifar10,12,4096
cifar10-73,22998.0,cifar10,10,4096
cifar10-74,23487.0,cifar10,10,4096
yolov3-75,26246.0,yolov3,14,512
imagenet-76,26509.0,imagenet,12,3200
cifar10-77,27038.0,cifar10,8,4096
cifar10-78,27234.0,cifar10,6,2048
cifar10-79,28381.0,cifar10,6,2048
