name,time,application,num_replicas,batch_size
cifar10-0,101.0,cifar10,4,2048
cifar10-1,225.0,cifar10,12,4096
cifar10-2,378.0,cifar10,6,2048
yolov3-3,393.0,yolov3,14,512
cifar10-4,1659.0,cifar10,12,4096
cifar10-5,1894.0,cifar10,10,4096
cifar10-6,2091.0,cifar10,6,2048
cifar10-7,2892.0,cifar10,12,4096
cifar10-8,2912.0,cifar10,6,2048
cifar10-9,2914.0,cifar10,4,2048
cifar10-10,3460.0,cifar10,10,4096
cifar10-11,3594.0,cifar10,12,4096
cifar10-12,3864.0,cifar10,6,2048
imagenet-13,4306.0,imagenet,12,3200
cifar10-14,4801.0,cifar10,6,2048
cifar10-15,4935.0,cifar10,4,2048
bert-16,5004.0,bert,14,384
cifar10-17,5618.0,cifar10,4,2048
cifar10-18,5896.0,cifar10,8,4096
cifar10-19,6748.0,cifar10,12,4096
cifar10-20,6773.0,cifar10,12,4096
cifar10-21,7113.0,cifar10,12,4096
deepspeech2-22,7263.0,deepspeech2,8,320
cifar10-23,8147.0,cifar10,12,4096
deepspeech2-24,8250.0,deepspeech2,2,80
cifar10-25,9783.0,cifar10,4,2048
deepspeech2-26,9800.0,deepspeech2,4,160
cifar10-27,9994.0,cifar10,6,2048
cifar10-28,10258.0,cifar10,10,4096
cifar10-29,10318.0,cifar10,10,4096
yolov3-30,10649.0,yolov3,10,512
cifar10-31,10655.0,cifar10,10,4096
cifar10-32,10661.0,cifar10,10,4096
cifar10-33,10979.0,cifar10,6,2048
cifar10-34,11002.0,cifar10,4,2048
cifar10-35,11419.0,cifar10,10,4096
cifar10-36,11546.0,cifar10,6,2048
cifar10-37,11602.0,cifar10,4,2048
cifar10-38,11713.0,cifar10,8,4096
cifar10-39,12041.0,cifar10,12,4096
cifar10-40,12264.0,cifar10,8,4096
cifar10-41,12303.0,cifar10,4,2048
cifar10-42,12342.0,cifar10,4,2048
cifar10-43,12430.0,cifar10,10,4096
cifar10-44,12510.0,cifar10,10,4096
cifar10-45,12745.0,cifar10,12,4096
cifar10-46,12839.0,cifar10,10,4096
cifar10-47,12991.0,cifar10,4,2048
cifar10-48,13026.0,cifar10,8,4096
cifar10-49,13226.0,cifar10,8,4096
cifar10-50,13474.0,cifar10,12,4096
bert-51,13591.0,bert,14,384
cifar10-52,13654.0,cifar10,10,4096
imagenet-53,13809.0,imagenet,14,3200
cifar10-54,14304.0,cifar10,12,4096
cifar10-55,14524.0,cifar10,10,4096
cifar10-56,14838.0,cifar10,12,4096
cifar10-57,15133.0,cifar10,8,4096
cifar10-58,15441.0,cifar10,10,4096
cifar10-59,15808.0,cifar10,8,4096
cifar10-60,16680.0,cifar10,6,2048
cifar10-61,16784.0,cifar10,6,2048
cifar10-62,16877.0,cifar10,12,4096
cifar10-63,17120.0,cifar10,4,2048
cifar10-64,17196.0,cifar10,6,2048
cifar10-65,17248.0,cifar10,12,4096
cifar10-66,17877.0,cifar10,6,2048
deepspeech2-67,17984.0,deepspeech2,2,80
cifar10-68,18177.0,cifar10,10,4096
cifar10-69,18435.0,cifar10,8,4096
imagenet-70,18514.0,imagenet,10,1600
cifar10-71,21139.0,cifar10,4,2048
cifar10-72,21168.0,cifar10,6,2048
cifar10-73,21672.0,cifar10,10,4096
cifar10-74,22185.0,cifar10,12,4096
cifar10-75,22809.0,cifar10,8,4096
cifar10-76,23287.0,cifar10,8,4096
cifar10-77,24050.0,cifar10,10,4096
yolov3-78,26951.0,yolov3,14,512
bert-79,28098.0,bert,12,384
