name,time,application,num_replicas,batch_size
cifar10-0,22.0,cifar10,6,2048
cifar10-1,101.0,cifar10,4,2048
cifar10-2,207.0,cifar10,12,4096
cifar10-3,345.0,cifar10,10,4096
cifar10-4,379.0,cifar10,6,2048
cifar10-5,401.0,cifar10,4,2048
cifar10-6,528.0,cifar10,12,4096
cifar10-7,723.0,cifar10,12,4096
cifar10-8,835.0,cifar10,6,2048
cifar10-9,836.0,cifar10,8,4096
cifar10-10,893.0,cifar10,6,2048
cifar10-11,1065.0,cifar10,12,4096
deepspeech2-12,1091.0,deepspeech2,4,160
cifar10-13,1174.0,cifar10,4,2048
cifar10-14,1225.0,cifar10,4,2048
cifar10-15,1376.0,cifar10,4,2048
cifar10-16,1387.0,cifar10,12,4096
cifar10-17,1413.0,cifar10,8,4096
deepspeech2-18,1468.0,deepspeech2,4,160
deepspeech2-19,1509.0,deepspeech2,4,160
yolov3-20,1547.0,yolov3,10,512
cifar10-21,1880.0,cifar10,6,2048
cifar10-22,1894.0,cifar10,6,2048
cifar10-23,2106.0,cifar10,6,2048
cifar10-24,2126.0,cifar10,4,2048
bert-25,2152.0,bert,12,384
cifar10-26,2257.0,cifar10,10,4096
cifar10-27,2371.0,cifar10,12,4096
cifar10-28,2454.0,cifar10,12,4096
cifar10-29,2501.0,cifar10,4,2048
cifar10-30,2793.0,cifar10,4,2048
deepspeech2-31,2873.0,deepspeech2,4,160
cifar10-32,2892.0,cifar10,6,2048
cifar10-33,2912.0,cifar10,12,4096
cifar10-34,2914.0,cifar10,4,2048
bert-35,2939.0,bert,14,384
cifar10-36,3125.0,cifar10,10,4096
cifar10-37,3362.0,cifar10,6,2048
cifar10-38,3535.0,cifar10,8,4096
cifar10-39,3594.0,cifar10,8,4096
deepspeech2-40,3598.0,deepspeech2,4,160
bert-41,3666.0,bert,10,384
cifar10-42,3685.0,cifar10,6,2048
imagenet-43,4306.0,imagenet,14,3200
bert-44,4397.0,bert,14,384
cifar10-45,4465.0,cifar10,4,2048
cifar10-46,4783.0,cifar10,6,2048
cifar10-47,4788.0,cifar10,4,2048
cifar10-48,4801.0,cifar10,4,2048
cifar10-49,4921.0,cifar10,10,4096
bert-50,4931.0,bert,10,384
cifar10-51,4935.0,cifar10,12,4096
bert-52,5017.0,bert,12,384
cifar10-53,5097.0,cifar10,10,4096
cifar10-54,5379.0,cifar10,4,2048
cifar10-55,5483.0,cifar10,6,2048
cifar10-56,5483.0,cifar10,8,4096
cifar10-57,5618.0,cifar10,4,2048
yolov3-58,5717.0,yolov3,10,512
cifar10-59,5896.0,cifar10,10,4096
cifar10-60,6064.0,cifar10,6,2048
cifar10-61,6479.0,cifar10,10,4096
bert-62,6530.0,bert,14,384
cifar10-63,6566.0,cifar10,8,4096
cifar10-64,6748.0,cifar10,4,2048
cifar10-65,6773.0,cifar10,6,2048
cifar10-66,6849.0,cifar10,8,4096
cifar10-67,6927.0,cifar10,4,2048
cifar10-68,6984.0,cifar10,10,4096
cifar10-69,7088.0,cifar10,4,2048
cifar10-70,7089.0,cifar10,10,4096
cifar10-71,7191.0,cifar10,4,2048
yolov3-72,7232.0,yolov3,12,256
cifar10-73,7233.0,cifar10,8,4096
imagenet-74,7251.0,imagenet,14,3200
deepspeech2-75,7263.0,deepspeech2,8,320
cifar10-76,7465.0,cifar10,12,4096
deepspeech2-77,7483.0,deepspeech2,4,160
cifar10-78,7539.0,cifar10,6,2048
cifar10-79,7549.0,cifar10,8,4096
cifar10-80,7753.0,cifar10,4,2048
cifar10-81,7929.0,cifar10,8,4096
cifar10-82,8125.0,cifar10,4,2048
cifar10-83,8147.0,cifar10,8,4096
deepspeech2-84,8154.0,deepspeech2,2,80
yolov3-85,8357.0,yolov3,10,512
cifar10-86,8639.0,cifar10,4,2048
yolov3-87,8729.0,yolov3,12,256
cifar10-88,9049.0,cifar10,4,2048
cifar10-89,9056.0,cifar10,4,2048
cifar10-90,9130.0,cifar10,10,4096
cifar10-91,9258.0,cifar10,8,4096
cifar10-92,9318.0,cifar10,10,4096
cifar10-93,9349.0,cifar10,4,2048
cifar10-94,9440.0,cifar10,6,2048
cifar10-95,9509.0,cifar10,12,4096
cifar10-96,9579.0,cifar10,12,4096
deepspeech2-97,9581.0,deepspeech2,4,160
cifar10-98,9615.0,cifar10,8,4096
yolov3-99,9652.0,yolov3,10,512
cifar10-100,9782.0,cifar10,4,2048
cifar10-101,9783.0,cifar10,4,2048
cifar10-102,9783.0,cifar10,6,2048
cifar10-103,9799.0,cifar10,12,4096
deepspeech2-104,9800.0,deepspeech2,4,160
cifar10-105,9934.0,cifar10,4,2048
cifar10-106,9994.0,cifar10,4,2048
cifar10-107,10060.0,cifar10,4,2048
cifar10-108,10116.0,cifar10,4,2048
deepspeech2-109,10166.0,deepspeech2,8,320
cifar10-110,10168.0,cifar10,4,2048
cifar10-111,10172.0,cifar10,10,4096
cifar10-112,10180.0,cifar10,6,2048
cifar10-113,10185.0,cifar10,4,2048
cifar10-114,10193.0,cifar10,10,4096
cifar10-115,10243.0,cifar10,4,2048
cifar10-116,10258.0,cifar10,10,4096
cifar10-117,10268.0,cifar10,4,2048
cifar10-118,10318.0,cifar10,10,4096
cifar10-119,10362.0,cifar10,6,2048
yolov3-120,10594.0,yolov3,12,256
yolov3-121,10649.0,yolov3,10,512
cifar10-122,10654.0,cifar10,10,4096
yolov3-123,10658.0,yolov3,14,512
cifar10-124,10661.0,cifar10,10,4096
cifar10-125,10672.0,cifar10,6,2048
deepspeech2-126,10673.0,deepspeech2,6,320
cifar10-127,10722.0,cifar10,4,2048
cifar10-128,10732.0,cifar10,12,4096
cifar10-129,10738.0,cifar10,12,4096
yolov3-130,10755.0,yolov3,10,512
cifar10-131,10764.0,cifar10,12,4096
cifar10-132,10794.0,cifar10,12,4096
cifar10-133,10806.0,cifar10,4,2048
cifar10-134,10852.0,cifar10,12,4096
cifar10-135,10862.0,cifar10,12,4096
cifar10-136,10865.0,cifar10,4,2048
deepspeech2-137,10880.0,deepspeech2,6,320
cifar10-138,10904.0,cifar10,8,4096
cifar10-139,10979.0,cifar10,12,4096
cifar10-140,11119.0,cifar10,10,4096
cifar10-141,11146.0,cifar10,10,4096
cifar10-142,11171.0,cifar10,4,2048
cifar10-143,11211.0,cifar10,8,4096
cifar10-144,11241.0,cifar10,4,2048
bert-145,11288.0,bert,10,384
cifar10-146,11292.0,cifar10,10,4096
bert-147,11298.0,bert,14,384
cifar10-148,11319.0,cifar10,12,4096
cifar10-149,11433.0,cifar10,12,4096
cifar10-150,11494.0,cifar10,6,2048
cifar10-151,11511.0,cifar10,6,2048
cifar10-152,11525.0,cifar10,4,2048
cifar10-153,11602.0,cifar10,8,4096
cifar10-154,11670.0,cifar10,6,2048
cifar10-155,11713.0,cifar10,4,2048
cifar10-156,11740.0,cifar10,4,2048
cifar10-157,11779.0,cifar10,4,2048
cifar10-158,11783.0,cifar10,10,4096
cifar10-159,11803.0,cifar10,8,4096
cifar10-160,11805.0,cifar10,12,4096
cifar10-161,11957.0,cifar10,10,4096
cifar10-162,11969.0,cifar10,4,2048
cifar10-163,12041.0,cifar10,6,2048
cifar10-164,12041.0,cifar10,6,2048
cifar10-165,12084.0,cifar10,12,4096
cifar10-166,12086.0,cifar10,4,2048
cifar10-167,12094.0,cifar10,12,4096
cifar10-168,12123.0,cifar10,8,4096
yolov3-169,12176.0,yolov3,12,256
cifar10-170,12264.0,cifar10,6,2048
cifar10-171,12303.0,cifar10,4,2048
cifar10-172,12426.0,cifar10,6,2048
cifar10-173,12591.0,cifar10,6,2048
cifar10-174,12625.0,cifar10,8,4096
imagenet-175,12698.0,imagenet,14,3200
cifar10-176,12703.0,cifar10,12,4096
cifar10-177,12745.0,cifar10,12,4096
cifar10-178,12768.0,cifar10,12,4096
deepspeech2-179,12801.0,deepspeech2,2,80
cifar10-180,12839.0,cifar10,6,2048
cifar10-181,12873.0,cifar10,4,2048
cifar10-182,12896.0,cifar10,12,4096
cifar10-183,12936.0,cifar10,10,4096
cifar10-184,12961.0,cifar10,12,4096
cifar10-185,12991.0,cifar10,8,4096
cifar10-186,13026.0,cifar10,4,2048
cifar10-187,13043.0,cifar10,8,4096
cifar10-188,13157.0,cifar10,8,4096
cifar10-189,13226.0,cifar10,12,4096
cifar10-190,13236.0,cifar10,8,4096
cifar10-191,13256.0,cifar10,10,4096
cifar10-192,13386.0,cifar10,10,4096
cifar10-193,13390.0,cifar10,12,4096
bert-194,13425.0,bert,12,384
cifar10-195,13474.0,cifar10,4,2048
cifar10-196,13530.0,cifar10,6,2048
