name,time,application,num_replicas,batch_size
cifar10-0,22.0,cifar10,8,4096
cifar10-1,101.0,cifar10,10,4096
cifar10-2,207.0,cifar10,4,2048
cifar10-3,345.0,cifar10,10,4096
cifar10-4,378.0,cifar10,4,2048
cifar10-5,379.0,cifar10,10,4096
cifar10-6,401.0,cifar10,10,4096
cifar10-7,723.0,cifar10,8,4096
cifar10-8,835.0,cifar10,12,4096
cifar10-9,893.0,cifar10,12,4096
cifar10-10,912.0,cifar10,4,2048
cifar10-11,1065.0,cifar10,8,4096
cifar10-12,1077.0,cifar10,8,4096
deepspeech2-13,1091.0,deepspeech2,4,160
cifar10-14,1136.0,cifar10,12,4096
cifar10-15,1225.0,cifar10,8,4096
cifar10-16,1413.0,cifar10,6,2048
yolov3-17,1448.0,yolov3,10,512
deepspeech2-18,1468.0,deepspeech2,4,160
yolov3-19,1547.0,yolov3,14,512
cifar10-20,1659.0,cifar10,10,4096
deepspeech2-21,1747.0,deepspeech2,4,160
cifar10-22,1793.0,cifar10,6,2048
cifar10-23,1894.0,cifar10,6,2048
cifar10-24,1983.0,cifar10,10,4096
cifar10-25,2106.0,cifar10,8,4096
cifar10-26,2121.0,cifar10,6,2048
cifar10-27,2126.0,cifar10,8,4096
deepspeech2-28,2154.0,deepspeech2,2,80
cifar10-29,2257.0,cifar10,4,2048
cifar10-30,2454.0,cifar10,10,4096
cifar10-31,2501.0,cifar10,4,2048
cifar10-32,2892.0,cifar10,6,2048
cifar10-33,2912.0,cifar10,8,4096
cifar10-34,2914.0,cifar10,8,4096
deepspeech2-35,2939.0,deepspeech2,6,320
bert-36,2939.0,bert,14,384
cifar10-37,3102.0,cifar10,6,2048
cifar10-38,3460.0,cifar10,4,2048
cifar10-39,3535.0,cifar10,6,2048
cifar10-40,3594.0,cifar10,8,4096
deepspeech2-41,3598.0,deepspeech2,8,320
cifar10-42,3685.0,cifar10,8,4096
cifar10-43,3775.0,cifar10,4,2048
deepspeech2-44,4397.0,deepspeech2,8,320
cifar10-45,4465.0,cifar10,6,2048
cifar10-46,4607.0,cifar10,8,4096
cifar10-47,4783.0,cifar10,10,4096
cifar10-48,4788.0,cifar10,8,4096
cifar10-49,4801.0,cifar10,8,4096
cifar10-50,4921.0,cifar10,4,2048
bert-51,4931.0,bert,14,384
cifar10-52,4935.0,cifar10,8,4096
deepspeech2-53,5004.0,deepspeech2,8,320
deepspeech2-54,5017.0,deepspeech2,8,320
cifar10-55,5097.0,cifar10,10,4096
deepspeech2-56,5291.0,deepspeech2,8,320
cifar10-57,5379.0,cifar10,8,4096
cifar10-58,5483.0,cifar10,4,2048
cifar10-59,5483.0,cifar10,10,4096
bert-60,5518.0,bert,10,384
yolov3-61,5717.0,yolov3,10,512
cifar10-62,6479.0,cifar10,4,2048
cifar10-63,6566.0,cifar10,10,4096
cifar10-64,6773.0,cifar10,8,4096
cifar10-65,6849.0,cifar10,4,2048
cifar10-66,6927.0,cifar10,6,2048
cifar10-67,6984.0,cifar10,12,4096
cifar10-68,7088.0,cifar10,8,4096
cifar10-69,7089.0,cifar10,8,4096
yolov3-70,7232.0,yolov3,10,512
cifar10-71,7233.0,cifar10,8,4096
imagenet-72,7251.0,imagenet,14,3200
cifar10-73,7289.0,cifar10,12,4096
cifar10-74,7293.0,cifar10,12,4096
bert-75,7483.0,bert,14,384
bert-76,7491.0,bert,14,384
cifar10-77,7505.0,cifar10,10,4096
cifar10-78,7539.0,cifar10,8,4096
cifar10-79,7549.0,cifar10,6,2048
cifar10-80,7775.0,cifar10,12,4096
cifar10-81,7929.0,cifar10,8,4096
cifar10-82,7929.0,cifar10,10,4096
cifar10-83,8063.0,cifar10,6,2048
cifar10-84,8125.0,cifar10,4,2048
cifar10-85,8145.0,cifar10,6,2048
bert-86,8154.0,bert,10,384
cifar10-87,8210.0,cifar10,12,4096
deepspeech2-88,8247.0,deepspeech2,2,80
bert-89,8250.0,bert,12,384
yolov3-90,8357.0,yolov3,10,512
cifar10-91,8704.0,cifar10,6,2048
yolov3-92,8729.0,yolov3,12,256
deepspeech2-93,8855.0,deepspeech2,2,80
yolov3-94,8871.0,yolov3,12,256
cifar10-95,9056.0,cifar10,6,2048
cifar10-96,9130.0,cifar10,6,2048
cifar10-97,9258.0,cifar10,12,4096
cifar10-98,9349.0,cifar10,8,4096
cifar10-99,9397.0,cifar10,4,2048
cifar10-100,9440.0,cifar10,4,2048
cifar10-101,9468.0,cifar10,4,2048
cifar10-102,9509.0,cifar10,6,2048
deepspeech2-103,9581.0,deepspeech2,6,320
yolov3-104,9652.0,yolov3,10,512
cifar10-105,9782.0,cifar10,8,4096
cifar10-106,9783.0,cifar10,6,2048
cifar10-107,9783.0,cifar10,4,2048
deepspeech2-108,9800.0,deepspeech2,6,320
cifar10-109,9934.0,cifar10,6,2048
cifar10-110,10060.0,cifar10,8,4096
cifar10-111,10130.0,cifar10,6,2048
cifar10-112,10168.0,cifar10,10,4096
cifar10-113,10180.0,cifar10,8,4096
cifar10-114,10185.0,cifar10,6,2048
cifar10-115,10258.0,cifar10,10,4096
cifar10-116,10268.0,cifar10,4,2048
cifar10-117,10271.0,cifar10,6,2048
cifar10-118,10275.0,cifar10,12,4096
cifar10-119,10318.0,cifar10,10,4096
cifar10-120,10362.0,cifar10,8,4096
cifar10-121,10643.0,cifar10,4,2048
yolov3-122,10658.0,yolov3,12,256
cifar10-123,10661.0,cifar10,10,4096
cifar10-124,10672.0,cifar10,12,4096
deepspeech2-125,10673.0,deepspeech2,8,320
deepspeech2-126,10678.0,deepspeech2,8,320
cifar10-127,10722.0,cifar10,12,4096
cifar10-128,10728.0,cifar10,6,2048
cifar10-129,10732.0,cifar10,10,4096
cifar10-130,10748.0,cifar10,10,4096
yolov3-131,10755.0,yolov3,12,256
cifar10-132,10764.0,cifar10,6,2048
cifar10-133,10862.0,cifar10,4,2048
cifar10-134,10904.0,cifar10,6,2048
cifar10-135,10979.0,cifar10,12,4096
cifar10-136,11002.0,cifar10,6,2048
cifar10-137,11119.0,cifar10,6,2048
cifar10-138,11146.0,cifar10,10,4096
cifar10-139,11171.0,cifar10,8,4096
cifar10-140,11211.0,cifar10,4,2048
cifar10-141,11260.0,cifar10,6,2048
deepspeech2-142,11288.0,deepspeech2,8,320
cifar10-143,11292.0,cifar10,12,4096
cifar10-144,11319.0,cifar10,10,4096
cifar10-145,11341.0,cifar10,10,4096
cifar10-146,11379.0,cifar10,10,4096
cifar10-147,11525.0,cifar10,8,4096
cifar10-148,11546.0,cifar10,10,4096
cifar10-149,11602.0,cifar10,8,4096
cifar10-150,11713.0,cifar10,12,4096
cifar10-151,11779.0,cifar10,8,4096
cifar10-152,11783.0,cifar10,4,2048
cifar10-153,11802.0,cifar10,4,2048
cifar10-154,11803.0,cifar10,10,4096
cifar10-155,11823.0,cifar10,10,4096
cifar10-156,11857.0,cifar10,12,4096
cifar10-157,11957.0,cifar10,4,2048
cifar10-158,11962.0,cifar10,12,4096
cifar10-159,12041.0,cifar10,12,4096
cifar10-160,12041.0,cifar10,4,2048
cifar10-161,12086.0,cifar10,8,4096
cifar10-162,12094.0,cifar10,10,4096
cifar10-163,12124.0,cifar10,12,4096
cifar10-164,12262.0,cifar10,6,2048
cifar10-165,12264.0,cifar10,4,2048
cifar10-166,12314.0,cifar10,10,4096
cifar10-167,12336.0,cifar10,6,2048
cifar10-168,12342.0,cifar10,12,4096
cifar10-169,12391.0,cifar10,4,2048
cifar10-170,12426.0,cifar10,6,2048
cifar10-171,12430.0,cifar10,8,4096
cifar10-172,12510.0,cifar10,10,4096
cifar10-173,12591.0,cifar10,12,4096
cifar10-174,12625.0,cifar10,4,2048
imagenet-175,12698.0,imagenet,12,3200
cifar10-176,12745.0,cifar10,12,4096
cifar10-177,12768.0,cifar10,6,2048
cifar10-178,12839.0,cifar10,6,2048
cifar10-179,12873.0,cifar10,4,2048
cifar10-180,12896.0,cifar10,6,2048
cifar10-181,12936.0,cifar10,10,4096
cifar10-182,12961.0,cifar10,10,4096
cifar10-183,12991.0,cifar10,4,2048
cifar10-184,13026.0,cifar10,4,2048
cifar10-185,13043.0,cifar10,4,2048
cifar10-186,13115.0,cifar10,10,4096
cifar10-187,13157.0,cifar10,6,2048
cifar10-188,13226.0,cifar10,6,2048
