name,time,application,num_replicas,batch_size
cifar10-0,22.0,cifar10,8,4096
deepspeech2-1,90.0,deepspeech2,2,80
cifar10-2,101.0,cifar10,10,4096
cifar10-3,207.0,cifar10,4,2048
cifar10-4,225.0,cifar10,12,4096
cifar10-5,345.0,cifar10,4,2048
cifar10-6,378.0,cifar10,8,4096
yolov3-7,393.0,yolov3,12,256
cifar10-8,401.0,cifar10,8,4096
cifar10-9,528.0,cifar10,4,2048
cifar10-10,723.0,cifar10,4,2048
cifar10-11,836.0,cifar10,12,4096
cifar10-12,912.0,cifar10,12,4096
cifar10-13,1077.0,cifar10,12,4096
deepspeech2-14,1091.0,deepspeech2,8,320
cifar10-15,1174.0,cifar10,12,4096
cifar10-16,1387.0,cifar10,10,4096
cifar10-17,1413.0,cifar10,4,2048
yolov3-18,1448.0,yolov3,14,512
deepspeech2-19,1468.0,deepspeech2,8,320
bert-20,1509.0,bert,10,384
yolov3-21,1547.0,yolov3,14,512
cifar10-22,1659.0,cifar10,8,4096
bert-23,1747.0,bert,14,384
cifar10-24,1894.0,cifar10,10,4096
cifar10-25,1983.0,cifar10,12,4096
cifar10-26,2091.0,cifar10,8,4096
cifar10-27,2121.0,cifar10,4,2048
cifar10-28,2126.0,cifar10,10,4096
bert-29,2152.0,bert,12,384
deepspeech2-30,2154.0,deepspeech2,2,80
cifar10-31,2257.0,cifar10,10,4096
cifar10-32,2371.0,cifar10,6,2048
cifar10-33,2454.0,cifar10,10,4096
cifar10-34,2810.0,cifar10,12,4096
cifar10-35,2892.0,cifar10,8,4096
deepspeech2-36,2939.0,deepspeech2,8,320
cifar10-37,3102.0,cifar10,12,4096
cifar10-38,3125.0,cifar10,8,4096
cifar10-39,3460.0,cifar10,12,4096
cifar10-40,3535.0,cifar10,10,4096
cifar10-41,3594.0,cifar10,4,2048
bert-42,3666.0,bert,12,384
cifar10-43,3685.0,cifar10,8,4096
cifar10-44,3775.0,cifar10,10,4096
imagenet-45,4306.0,imagenet,12,3200
cifar10-46,4465.0,cifar10,4,2048
cifar10-47,4783.0,cifar10,8,4096
cifar10-48,4788.0,cifar10,6,2048
cifar10-49,4862.0,cifar10,4,2048
cifar10-50,4921.0,cifar10,8,4096
cifar10-51,4935.0,cifar10,4,2048
cifar10-52,5097.0,cifar10,12,4096
cifar10-53,5379.0,cifar10,10,4096
cifar10-54,5483.0,cifar10,6,2048
cifar10-55,5483.0,cifar10,10,4096
deepspeech2-56,5518.0,deepspeech2,2,80
yolov3-57,5717.0,yolov3,14,512
cifar10-58,5896.0,cifar10,8,4096
cifar10-59,6064.0,cifar10,12,4096
cifar10-60,6479.0,cifar10,4,2048
bert-61,6530.0,bert,10,384
cifar10-62,6748.0,cifar10,12,4096
cifar10-63,6849.0,cifar10,4,2048
cifar10-64,6984.0,cifar10,10,4096
cifar10-65,7113.0,cifar10,4,2048
cifar10-66,7113.0,cifar10,8,4096
cifar10-67,7191.0,cifar10,8,4096
imagenet-68,7251.0,imagenet,10,1600
deepspeech2-69,7263.0,deepspeech2,4,160
cifar10-70,7289.0,cifar10,8,4096
cifar10-71,7293.0,cifar10,8,4096
cifar10-72,7465.0,cifar10,10,4096
cifar10-73,7468.0,cifar10,10,4096
deepspeech2-74,7491.0,deepspeech2,4,160
cifar10-75,7505.0,cifar10,8,4096
cifar10-76,7539.0,cifar10,4,2048
cifar10-77,7549.0,cifar10,6,2048
cifar10-78,7753.0,cifar10,8,4096
cifar10-79,7775.0,cifar10,12,4096
yolov3-80,7921.0,yolov3,12,256
cifar10-81,7929.0,cifar10,10,4096
cifar10-82,7929.0,cifar10,8,4096
cifar10-83,8063.0,cifar10,6,2048
cifar10-84,8125.0,cifar10,12,4096
cifar10-85,8133.0,cifar10,6,2048
cifar10-86,8145.0,cifar10,6,2048
cifar10-87,8147.0,cifar10,12,4096
deepspeech2-88,8149.0,deepspeech2,6,320
cifar10-89,8210.0,cifar10,6,2048
deepspeech2-90,8247.0,deepspeech2,6,320
bert-91,8250.0,bert,14,384
cifar10-92,8704.0,cifar10,10,4096
bert-93,8855.0,bert,12,384
yolov3-94,8871.0,yolov3,14,512
deepspeech2-95,9041.0,deepspeech2,8,320
cifar10-96,9056.0,cifar10,12,4096
cifar10-97,9130.0,cifar10,12,4096
cifar10-98,9258.0,cifar10,6,2048
cifar10-99,9318.0,cifar10,4,2048
cifar10-100,9402.0,cifar10,8,4096
cifar10-101,9440.0,cifar10,12,4096
cifar10-102,9468.0,cifar10,8,4096
cifar10-103,9509.0,cifar10,8,4096
bert-104,9581.0,bert,12,384
yolov3-105,9652.0,yolov3,12,256
cifar10-106,9782.0,cifar10,8,4096
cifar10-107,9783.0,cifar10,8,4096
cifar10-108,9934.0,cifar10,6,2048
imagenet-109,9968.0,imagenet,12,3200
cifar10-110,9994.0,cifar10,12,4096
cifar10-111,10060.0,cifar10,10,4096
cifar10-112,10116.0,cifar10,4,2048
bert-113,10166.0,bert,12,384
cifar10-114,10172.0,cifar10,10,4096
cifar10-115,10180.0,cifar10,12,4096
cifar10-116,10193.0,cifar10,4,2048
cifar10-117,10243.0,cifar10,6,2048
cifar10-118,10258.0,cifar10,10,4096
cifar10-119,10268.0,cifar10,10,4096
cifar10-120,10271.0,cifar10,12,4096
cifar10-121,10275.0,cifar10,4,2048
cifar10-122,10643.0,cifar10,4,2048
yolov3-123,10649.0,yolov3,14,512
cifar10-124,10654.0,cifar10,4,2048
cifar10-125,10661.0,cifar10,8,4096
cifar10-126,10722.0,cifar10,4,2048
cifar10-127,10732.0,cifar10,12,4096
cifar10-128,10738.0,cifar10,6,2048
cifar10-129,10748.0,cifar10,4,2048
yolov3-130,10755.0,yolov3,14,512
cifar10-131,10794.0,cifar10,8,4096
cifar10-132,10796.0,cifar10,12,4096
cifar10-133,10806.0,cifar10,10,4096
bert-134,10880.0,bert,12,384
cifar10-135,10904.0,cifar10,12,4096
cifar10-136,10979.0,cifar10,12,4096
cifar10-137,11146.0,cifar10,10,4096
cifar10-138,11171.0,cifar10,8,4096
cifar10-139,11241.0,cifar10,4,2048
cifar10-140,11260.0,cifar10,12,4096
cifar10-141,11319.0,cifar10,12,4096
cifar10-142,11325.0,cifar10,12,4096
cifar10-143,11341.0,cifar10,4,2048
cifar10-144,11379.0,cifar10,10,4096
cifar10-145,11419.0,cifar10,4,2048
cifar10-146,11494.0,cifar10,12,4096
cifar10-147,11511.0,cifar10,12,4096
cifar10-148,11525.0,cifar10,4,2048
cifar10-149,11546.0,cifar10,4,2048
cifar10-150,11602.0,cifar10,10,4096
cifar10-151,11713.0,cifar10,6,2048
cifar10-152,11740.0,cifar10,10,4096
cifar10-153,11779.0,cifar10,12,4096
cifar10-154,11783.0,cifar10,4,2048
cifar10-155,11802.0,cifar10,4,2048
cifar10-156,11803.0,cifar10,8,4096
cifar10-157,11805.0,cifar10,12,4096
cifar10-158,11823.0,cifar10,10,4096
cifar10-159,11957.0,cifar10,6,2048
cifar10-160,11969.0,cifar10,10,4096
cifar10-161,12041.0,cifar10,8,4096
cifar10-162,12041.0,cifar10,8,4096
cifar10-163,12084.0,cifar10,12,4096
cifar10-164,12094.0,cifar10,12,4096
cifar10-165,12123.0,cifar10,8,4096
cifar10-166,12124.0,cifar10,8,4096
cifar10-167,12262.0,cifar10,4,2048
cifar10-168,12264.0,cifar10,10,4096
bert-169,12281.0,bert,14,384
cifar10-170,12303.0,cifar10,8,4096
cifar10-171,12336.0,cifar10,12,4096
cifar10-172,12426.0,cifar10,8,4096
cifar10-173,12453.0,cifar10,6,2048
cifar10-174,12468.0,cifar10,6,2048
cifar10-175,12510.0,cifar10,12,4096
cifar10-176,12591.0,cifar10,10,4096
cifar10-177,12625.0,cifar10,6,2048
cifar10-178,12699.0,cifar10,8,4096
cifar10-179,12703.0,cifar10,4,2048
cifar10-180,12745.0,cifar10,8,4096
cifar10-181,12751.0,cifar10,12,4096
cifar10-182,12768.0,cifar10,4,2048
deepspeech2-183,12801.0,deepspeech2,2,80
cifar10-184,12839.0,cifar10,10,4096
cifar10-185,12936.0,cifar10,4,2048
cifar10-186,12961.0,cifar10,8,4096
cifar10-187,12991.0,cifar10,6,2048
cifar10-188,12991.0,cifar10,8,4096
cifar10-189,13026.0,cifar10,6,2048
cifar10-190,13043.0,cifar10,4,2048
cifar10-191,13115.0,cifar10,6,2048
cifar10-192,13157.0,cifar10,10,4096
cifar10-193,13226.0,cifar10,12,4096
cifar10-194,13236.0,cifar10,12,4096
cifar10-195,13385.0,cifar10,8,4096
cifar10-196,13386.0,cifar10,6,2048
cifar10-197,13390.0,cifar10,4,2048
cifar10-198,13474.0,cifar10,8,4096
cifar10-199,13530.0,cifar10,6,2048
deepspeech2-200,13591.0,deepspeech2,4,160
cifar10-201,13654.0,cifar10,4,2048
imagenet-202,13809.0,imagenet,12,3200
cifar10-203,13881.0,cifar10,10,4096
deepspeech2-204,14121.0,deepspeech2,6,320
cifar10-205,14208.0,cifar10,8,4096
cifar10-206,14246.0,cifar10,8,4096
cifar10-207,14272.0,cifar10,6,2048
cifar10-208,14304.0,cifar10,4,2048
cifar10-209,14385.0,cifar10,12,4096
cifar10-210,14387.0,cifar10,12,4096
cifar10-211,14406.0,cifar10,12,4096
deepspeech2-212,14468.0,deepspeech2,4,160
cifar10-213,14524.0,cifar10,4,2048
cifar10-214,14556.0,cifar10,10,4096
cifar10-215,14602.0,cifar10,6,2048
imagenet-216,14659.0,imagenet,10,1600
cifar10-217,14769.0,cifar10,8,4096
cifar10-218,14797.0,cifar10,12,4096
cifar10-219,14849.0,cifar10,12,4096
deepspeech2-220,15014.0,deepspeech2,2,80
cifar10-221,15020.0,cifar10,6,2048
cifar10-222,15133.0,cifar10,4,2048
cifar10-223,15441.0,cifar10,8,4096
cifar10-224,15551.0,cifar10,10,4096
imagenet-225,15714.0,imagenet,14,3200
cifar10-226,15808.0,cifar10,8,4096
imagenet-227,15914.0,imagenet,14,3200
imagenet-228,15939.0,imagenet,12,3200
cifar10-229,16041.0,cifar10,12,4096
bert-230,16378.0,bert,12,384
imagenet-231,16508.0,imagenet,14,3200
cifar10-232,16539.0,cifar10,8,4096
cifar10-233,16675.0,cifar10,4,2048
cifar10-234,16680.0,cifar10,6,2048
cifar10-235,16685.0,cifar10,12,4096
cifar10-236,16784.0,cifar10,6,2048
cifar10-237,16795.0,cifar10,4,2048
cifar10-238,16877.0,cifar10,12,4096
bert-239,16922.0,bert,14,384
cifar10-240,17044.0,cifar10,4,2048
cifar10-241,17078.0,cifar10,4,2048
cifar10-242,17120.0,cifar10,12,4096
cifar10-243,17196.0,cifar10,8,4096
