name,time,application,num_replicas,batch_size
cifar10-0,22.0,cifar10,10,4096
bert-1,90.0,bert,14,384
cifar10-2,101.0,cifar10,10,4096
cifar10-3,207.0,cifar10,8,4096
cifar10-4,345.0,cifar10,10,4096
cifar10-5,378.0,cifar10,6,2048
cifar10-6,379.0,cifar10,4,2048
yolov3-7,393.0,yolov3,12,256
cifar10-8,835.0,cifar10,6,2048
cifar10-9,836.0,cifar10,8,4096
cifar10-10,893.0,cifar10,8,4096
cifar10-11,912.0,cifar10,8,4096
cifar10-12,1065.0,cifar10,4,2048
cifar10-13,1077.0,cifar10,4,2048
bert-14,1091.0,bert,14,384
cifar10-15,1136.0,cifar10,4,2048
cifar10-16,1174.0,cifar10,4,2048
cifar10-17,1376.0,cifar10,10,4096
cifar10-18,1387.0,cifar10,8,4096
cifar10-19,1413.0,cifar10,12,4096
yolov3-20,1448.0,yolov3,12,256
bert-21,1468.0,bert,12,384
bert-22,1509.0,bert,12,384
cifar10-23,1659.0,cifar10,4,2048
bert-24,1747.0,bert,10,384
cifar10-25,1793.0,cifar10,10,4096
cifar10-26,1894.0,cifar10,12,4096
cifar10-27,2091.0,cifar10,10,4096
cifar10-28,2106.0,cifar10,10,4096
cifar10-29,2121.0,cifar10,4,2048
cifar10-30,2126.0,cifar10,6,2048
deepspeech2-31,2152.0,deepspeech2,8,320
deepspeech2-32,2154.0,deepspeech2,2,80
cifar10-33,2257.0,cifar10,8,4096
cifar10-34,2371.0,cifar10,10,4096
cifar10-35,2501.0,cifar10,10,4096
cifar10-36,2793.0,cifar10,8,4096
cifar10-37,2810.0,cifar10,4,2048
cifar10-38,2912.0,cifar10,12,4096
deepspeech2-39,2939.0,deepspeech2,4,160
deepspeech2-40,2939.0,deepspeech2,2,80
cifar10-41,3362.0,cifar10,10,4096
cifar10-42,3460.0,cifar10,6,2048
cifar10-43,3535.0,cifar10,12,4096
cifar10-44,3594.0,cifar10,6,2048
bert-45,3598.0,bert,14,384
bert-46,3666.0,bert,14,384
cifar10-47,3685.0,cifar10,6,2048
bert-48,4397.0,bert,14,384
cifar10-49,4465.0,cifar10,10,4096
cifar10-50,4607.0,cifar10,10,4096
cifar10-51,4611.0,cifar10,8,4096
cifar10-52,4788.0,cifar10,4,2048
