name,time,application,num_replicas,batch_size
cifar10-0,22.0,cifar10,10,4096
bert-1,90.0,bert,12,384
cifar10-2,101.0,cifar10,4,2048
cifar10-3,225.0,cifar10,12,4096
cifar10-4,378.0,cifar10,6,2048
cifar10-5,379.0,cifar10,12,4096
yolov3-6,393.0,yolov3,14,512
cifar10-7,401.0,cifar10,4,2048
cifar10-8,723.0,cifar10,6,2048
cifar10-9,835.0,cifar10,6,2048
cifar10-10,836.0,cifar10,8,4096
cifar10-11,893.0,cifar10,10,4096
cifar10-12,912.0,cifar10,8,4096
cifar10-13,1065.0,cifar10,6,2048
cifar10-14,1077.0,cifar10,12,4096
deepspeech2-15,1091.0,deepspeech2,6,320
cifar10-16,1174.0,cifar10,10,4096
cifar10-17,1376.0,cifar10,4,2048
cifar10-18,1413.0,cifar10,8,4096
yolov3-19,1547.0,yolov3,14,512
cifar10-20,1659.0,cifar10,12,4096
deepspeech2-21,1747.0,deepspeech2,8,320
cifar10-22,1894.0,cifar10,10,4096
cifar10-23,1983.0,cifar10,4,2048
cifar10-24,2091.0,cifar10,6,2048
cifar10-25,2106.0,cifar10,4,2048
cifar10-26,2126.0,cifar10,6,2048
deepspeech2-27,2154.0,deepspeech2,2,80
cifar10-28,2454.0,cifar10,10,4096
cifar10-29,2793.0,cifar10,12,4096
cifar10-30,2810.0,cifar10,8,4096
deepspeech2-31,2873.0,deepspeech2,2,80
cifar10-32,2892.0,cifar10,12,4096
cifar10-33,2912.0,cifar10,6,2048
cifar10-34,2914.0,cifar10,4,2048
deepspeech2-35,2939.0,deepspeech2,6,320
cifar10-36,3102.0,cifar10,12,4096
cifar10-37,3125.0,cifar10,4,2048
cifar10-38,3460.0,cifar10,10,4096
cifar10-39,3535.0,cifar10,4,2048
cifar10-40,3594.0,cifar10,12,4096
cifar10-41,3685.0,cifar10,12,4096
cifar10-42,3775.0,cifar10,10,4096
cifar10-43,3864.0,cifar10,6,2048
imagenet-44,4306.0,imagenet,12,3200
bert-45,4397.0,bert,12,384
cifar10-46,4465.0,cifar10,8,4096
cifar10-47,4607.0,cifar10,8,4096
cifar10-48,4611.0,cifar10,12,4096
cifar10-49,4788.0,cifar10,12,4096
cifar10-50,4801.0,cifar10,6,2048
cifar10-51,4862.0,cifar10,6,2048
cifar10-52,4921.0,cifar10,6,2048
bert-53,4931.0,bert,12,384
cifar10-54,4935.0,cifar10,4,2048
bert-55,5004.0,bert,14,384
cifar10-56,5483.0,cifar10,8,4096
bert-57,5518.0,bert,12,384
cifar10-58,5618.0,cifar10,4,2048
yolov3-59,5717.0,yolov3,14,512
cifar10-60,5896.0,cifar10,8,4096
cifar10-61,6479.0,cifar10,12,4096
cifar10-62,6566.0,cifar10,8,4096
cifar10-63,6748.0,cifar10,12,4096
cifar10-64,6773.0,cifar10,12,4096
cifar10-65,6773.0,cifar10,4,2048
