name,time,application,num_replicas,batch_size
bert-0,697.66186,bert,6,384
cifar10-1,814.661892,cifar10,16,4096
cifar10-2,1007.661924,cifar10,6,2048
cifar10-3,1443.661988,cifar10,12,4096
cifar10-4,1445.661995,cifar10,16,4096
bert-5,1454.662029,bert,8,384
cifar10-6,1466.662065,cifar10,12,4096
cifar10-7,1488.662133,cifar10,4,2048
deepspeech2-8,1687.66221,deepspeech2,12,640
bert-9,1754.662234,bert,8,384
cifar10-10,1955.662269,cifar10,8,4096
deepspeech2-11,2061.662284,deepspeech2,6,320
deepspeech2-12,2082.662289,deepspeech2,8,320
cifar10-13,2233.662315,cifar10,16,4096
cifar10-14,2867.662381,cifar10,8,2048
deepspeech2-15,3154.662421,deepspeech2,8,320
bert-16,3255.662451,bert,16,384
cifar10-17,3440.66247,cifar10,4,2048
bert-18,3468.662472,bert,16,384
deepspeech2-19,3701.662499,deepspeech2,6,320
cifar10-20,3784.662514,cifar10,10,4096
cifar10-21,3860.662526,cifar10,10,4096
deepspeech2-22,3907.662538,deepspeech2,8,320
cifar10-23,4229.662607,cifar10,10,4096
deepspeech2-24,4374.662629,deepspeech2,8,320
cifar10-25,4425.662635,cifar10,10,4096
deepspeech2-26,4774.662694,deepspeech2,6,320
deepspeech2-27,5094.662723,deepspeech2,8,320
bert-28,5268.662788,bert,8,384
cifar10-29,5286.662797,cifar10,6,2048
deepspeech2-30,5318.662821,deepspeech2,8,320
cifar10-31,5365.662844,cifar10,4,2048
cifar10-32,5407.662858,cifar10,16,4096
cifar10-33,6602.663051,cifar10,8,2048
cifar10-34,6660.663062,cifar10,12,4096
deepspeech2-35,7276.663155,deepspeech2,8,320
cifar10-36,7487.663193,cifar10,10,4096
cifar10-37,7825.663241,cifar10,8,2048
deepspeech2-38,8029.663274,deepspeech2,8,320
cifar10-39,8035.663281,cifar10,8,2048
deepspeech2-40,8045.663295,deepspeech2,12,640
bert-41,8174.663383,bert,6,384
deepspeech2-42,8420.663455,deepspeech2,6,320
yolov3-43,8596.663472,yolov3,4,64
cifar10-44,8821.66351,cifar10,4,2048
cifar10-45,8833.663512,cifar10,10,4096
cifar10-46,8841.663515,cifar10,10,4096
cifar10-47,9107.663542,cifar10,12,4096
cifar10-48,9433.663595,cifar10,4,2048
cifar10-49,9435.663599,cifar10,8,2048
cifar10-50,9463.663608,cifar10,10,4096
deepspeech2-51,9665.66364,deepspeech2,8,320
deepspeech2-52,9728.663644,deepspeech2,12,640
cifar10-53,9740.663646,cifar10,12,4096
cifar10-54,9917.663672,cifar10,16,4096
cifar10-55,10032.663691,cifar10,16,4096
deepspeech2-56,10173.663715,deepspeech2,8,320
cifar10-57,10320.663736,cifar10,8,4096
cifar10-58,10321.663737,cifar10,8,2048
cifar10-59,10341.663743,cifar10,6,2048
cifar10-60,10541.663796,cifar10,8,2048
cifar10-61,10545.663797,cifar10,8,2048
yolov3-62,10866.663814,yolov3,4,64
deepspeech2-63,10946.663833,deepspeech2,12,640
bert-64,11086.663858,bert,8,384
deepspeech2-65,11124.663874,deepspeech2,6,320
bert-66,11195.663913,bert,12,384
bert-67,11494.663941,bert,12,384
bert-68,11577.66401,bert,16,384
deepspeech2-69,12384.664094,deepspeech2,6,320
cifar10-70,12757.664141,cifar10,6,2048
cifar10-71,12915.664153,cifar10,16,4096
deepspeech2-72,13119.664184,deepspeech2,6,320
bert-73,13400.664215,bert,16,384
cifar10-74,13417.66422,cifar10,12,4096
cifar10-75,13560.664244,cifar10,8,2048
bert-76,13616.664251,bert,12,384
cifar10-77,13733.664265,cifar10,12,4096
cifar10-78,14106.664318,cifar10,6,2048
bert-79,14161.664328,bert,8,384
cifar10-80,14368.664379,cifar10,12,4096
deepspeech2-81,14517.664399,deepspeech2,12,640
cifar10-82,14722.66445,cifar10,4,2048
bert-83,14783.664457,bert,16,384
cifar10-84,14864.664473,cifar10,16,4096
bert-85,14984.664493,bert,12,384
cifar10-86,15031.664497,cifar10,8,4096
deepspeech2-87,15058.664501,deepspeech2,6,320
bert-88,15082.664506,bert,16,384
bert-89,15088.664508,bert,6,384
deepspeech2-90,15680.664585,deepspeech2,12,640
bert-91,15727.664592,bert,8,384
deepspeech2-92,15993.664644,deepspeech2,12,640
deepspeech2-93,16166.664673,deepspeech2,8,320
cifar10-94,16197.664679,cifar10,12,4096
cifar10-95,16234.664692,cifar10,16,4096
bert-96,16367.664721,bert,6,384
deepspeech2-97,16414.664735,deepspeech2,8,320
bert-98,16617.664774,bert,16,384
cifar10-99,16720.664795,cifar10,16,4096
cifar10-100,16732.664806,cifar10,4,2048
deepspeech2-101,16779.664816,deepspeech2,12,640
cifar10-102,16782.664819,cifar10,4,2048
bert-103,17000.664893,bert,12,384
cifar10-104,17071.664901,cifar10,6,2048
cifar10-105,17397.664964,cifar10,4,2048
cifar10-106,17448.664984,cifar10,12,4096
cifar10-107,17449.664985,cifar10,12,4096
bert-108,17492.664992,bert,6,384
bert-109,17496.664994,bert,6,384
bert-110,17779.665061,bert,6,384
cifar10-111,17844.665072,cifar10,4,2048
bert-112,18122.665124,bert,8,384
bert-113,18147.665132,bert,12,384
cifar10-114,18167.665136,cifar10,10,4096
cifar10-115,18298.66516,cifar10,8,2048
cifar10-116,18437.665207,cifar10,6,2048
cifar10-117,18475.665281,cifar10,10,4096
cifar10-118,18822.665378,cifar10,4,2048
cifar10-119,19037.665438,cifar10,12,4096
deepspeech2-120,19182.665463,deepspeech2,12,640
cifar10-121,19455.665511,cifar10,6,2048
cifar10-122,19490.665521,cifar10,6,2048
cifar10-123,19513.665531,cifar10,6,2048
deepspeech2-124,19594.665545,deepspeech2,6,320
deepspeech2-125,19944.665631,deepspeech2,8,320
cifar10-126,19995.665688,cifar10,12,4096
yolov3-127,20070.6657,yolov3,4,64
cifar10-128,20077.665702,cifar10,6,2048
cifar10-129,20130.665727,cifar10,12,4096
cifar10-130,20239.665767,cifar10,10,4096
yolov3-131,20506.665849,yolov3,4,64
cifar10-132,20729.665919,cifar10,12,4096
cifar10-133,20747.665939,cifar10,6,2048
bert-134,20788.66597,bert,16,384
deepspeech2-135,20793.665972,deepspeech2,8,320
cifar10-136,20915.666021,cifar10,6,2048
cifar10-137,20958.666065,cifar10,16,4096
cifar10-138,20962.666068,cifar10,10,4096
deepspeech2-139,20970.666071,deepspeech2,12,640
deepspeech2-140,21033.666086,deepspeech2,12,640
cifar10-141,21060.666091,cifar10,6,2048
yolov3-142,21273.666137,yolov3,4,64
cifar10-143,21300.666146,cifar10,12,4096
cifar10-144,21321.666173,cifar10,6,2048
cifar10-145,21324.666175,cifar10,6,2048
cifar10-146,21529.666249,cifar10,8,4096
bert-147,21792.666311,bert,8,384
cifar10-148,22076.666395,cifar10,12,4096
bert-149,22470.666577,bert,16,384
cifar10-150,22470.666578,cifar10,6,2048
cifar10-151,22541.666591,cifar10,6,2048
cifar10-152,22583.666599,cifar10,16,4096
cifar10-153,22669.66662,cifar10,10,4096
bert-154,22737.666631,bert,8,384
deepspeech2-155,22883.666671,deepspeech2,6,320
cifar10-156,22935.666684,cifar10,6,2048
deepspeech2-157,23314.666761,deepspeech2,8,320
cifar10-158,23377.666782,cifar10,16,4096
cifar10-159,23546.666819,cifar10,6,2048
cifar10-160,23596.66683,cifar10,6,2048
cifar10-161,23633.66684,cifar10,8,2048
cifar10-162,23643.666843,cifar10,8,4096
cifar10-163,23701.666866,cifar10,16,4096
cifar10-164,23721.66687,cifar10,8,2048
deepspeech2-165,23851.666903,deepspeech2,8,320
cifar10-166,23993.666937,cifar10,4,2048
cifar10-167,24309.667012,cifar10,10,4096
deepspeech2-168,24351.667024,deepspeech2,8,320
cifar10-169,24586.667105,cifar10,12,4096
cifar10-170,24746.667145,cifar10,6,2048
cifar10-171,24782.667151,cifar10,4,2048
cifar10-172,24829.667161,cifar10,6,2048
cifar10-173,24857.667169,cifar10,12,4096
bert-174,24868.667187,bert,8,384
cifar10-175,24900.667209,cifar10,8,4096
deepspeech2-176,24929.667215,deepspeech2,6,320
cifar10-177,24956.667224,cifar10,4,2048
deepspeech2-178,25296.667311,deepspeech2,8,320
bert-179,25469.66735,bert,12,384
bert-180,25510.667376,bert,16,384
bert-181,25681.667439,bert,16,384
cifar10-182,25736.667449,cifar10,6,2048
cifar10-183,25778.667491,cifar10,8,4096
cifar10-184,25787.66751,cifar10,12,4096
cifar10-185,25788.667512,cifar10,12,4096
cifar10-186,25802.667524,cifar10,10,4096
cifar10-187,25820.667545,cifar10,12,4096
cifar10-188,25868.667573,cifar10,6,2048
cifar10-189,26177.667624,cifar10,8,2048
cifar10-190,26264.667653,cifar10,12,4096
cifar10-191,26301.667687,cifar10,12,4096
cifar10-192,26596.667785,cifar10,8,4096
cifar10-193,26604.667796,cifar10,8,4096
cifar10-194,26635.667825,cifar10,16,4096
cifar10-195,26666.667833,cifar10,12,4096
