name,time,application,num_replicas,batch_size
cifar10-0,401.0,cifar10,12,4096
cifar10-1,401.0,cifar10,12,4096
cifar10-2,401.0,cifar10,12,4096
cifar10-3,401.0,cifar10,12,4096
cifar10-4,401.0,cifar10,12,4096
cifar10-5,401.0,cifar10,12,4096
cifar10-6,401.0,cifar10,12,4096
cifar10-7,401.0,cifar10,12,4096
cifar10-8,528.0,cifar10,12,4096
cifar10-9,528.0,cifar10,12,4096
cifar10-10,528.0,cifar10,12,4096
cifar10-11,528.0,cifar10,12,4096
cifar10-12,528.0,cifar10,12,4096
cifar10-13,528.0,cifar10,12,4096
cifar10-14,528.0,cifar10,12,4096
cifar10-15,528.0,cifar10,12,4096
cifar10-16,723.0,cifar10,8,2048
cifar10-17,723.0,cifar10,8,2048
cifar10-18,723.0,cifar10,8,2048
cifar10-19,723.0,cifar10,8,2048
cifar10-20,723.0,cifar10,8,2048
cifar10-21,723.0,cifar10,8,2048
cifar10-22,723.0,cifar10,8,2048
cifar10-23,723.0,cifar10,8,2048
cifar10-24,1077.0,cifar10,6,2048
cifar10-25,1077.0,cifar10,6,2048
cifar10-26,1077.0,cifar10,6,2048
cifar10-27,1077.0,cifar10,6,2048
cifar10-28,1077.0,cifar10,6,2048
cifar10-29,1077.0,cifar10,6,2048
cifar10-30,1077.0,cifar10,6,2048
cifar10-31,1077.0,cifar10,6,2048
cifar10-32,1174.0,cifar10,12,4096
cifar10-33,1174.0,cifar10,12,4096
cifar10-34,1174.0,cifar10,12,4096
cifar10-35,1174.0,cifar10,12,4096
cifar10-36,1174.0,cifar10,12,4096
cifar10-37,1174.0,cifar10,12,4096
cifar10-38,1174.0,cifar10,12,4096
cifar10-39,1174.0,cifar10,12,4096
cifar10-40,1225.0,cifar10,4,2048
cifar10-41,1225.0,cifar10,4,2048
cifar10-42,1225.0,cifar10,4,2048
cifar10-43,1225.0,cifar10,4,2048
cifar10-44,1225.0,cifar10,4,2048
cifar10-45,1225.0,cifar10,4,2048
cifar10-46,1225.0,cifar10,4,2048
cifar10-47,1225.0,cifar10,4,2048
cifar10-48,1413.0,cifar10,8,4096
cifar10-49,1413.0,cifar10,8,4096
cifar10-50,1413.0,cifar10,8,4096
cifar10-51,1413.0,cifar10,8,4096
cifar10-52,1413.0,cifar10,8,4096
cifar10-53,1413.0,cifar10,8,4096
cifar10-54,1413.0,cifar10,8,4096
cifar10-55,1413.0,cifar10,8,4096
yolov3-56,1448.0,yolov3,4,64
yolov3-57,1448.0,yolov3,4,64
yolov3-58,1448.0,yolov3,4,64
yolov3-59,1448.0,yolov3,4,64
yolov3-60,1448.0,yolov3,4,64
yolov3-61,1448.0,yolov3,4,64
yolov3-62,1448.0,yolov3,4,64
yolov3-63,1448.0,yolov3,4,64
deepspeech2-64,1468.0,deepspeech2,6,320
deepspeech2-65,1468.0,deepspeech2,6,320
deepspeech2-66,1468.0,deepspeech2,6,320
deepspeech2-67,1468.0,deepspeech2,6,320
