name,time,application,num_replicas,batch_size
cifar10-0,528.0,cifar10,6,2048
cifar10-1,528.0,cifar10,6,2048
cifar10-2,528.0,cifar10,6,2048
cifar10-3,528.0,cifar10,6,2048
cifar10-4,528.0,cifar10,6,2048
cifar10-5,528.0,cifar10,6,2048
cifar10-6,528.0,cifar10,6,2048
cifar10-7,528.0,cifar10,6,2048
cifar10-8,723.0,cifar10,12,4096
cifar10-9,723.0,cifar10,12,4096
cifar10-10,723.0,cifar10,12,4096
cifar10-11,723.0,cifar10,12,4096
cifar10-12,723.0,cifar10,12,4096
cifar10-13,723.0,cifar10,12,4096
cifar10-14,723.0,cifar10,12,4096
cifar10-15,723.0,cifar10,12,4096
cifar10-16,835.0,cifar10,12,4096
cifar10-17,835.0,cifar10,12,4096
cifar10-18,835.0,cifar10,12,4096
cifar10-19,835.0,cifar10,12,4096
cifar10-20,835.0,cifar10,12,4096
cifar10-21,835.0,cifar10,12,4096
cifar10-22,835.0,cifar10,12,4096
cifar10-23,835.0,cifar10,12,4096
cifar10-24,836.0,cifar10,6,2048
cifar10-25,836.0,cifar10,6,2048
cifar10-26,836.0,cifar10,6,2048
cifar10-27,836.0,cifar10,6,2048
cifar10-28,836.0,cifar10,6,2048
cifar10-29,836.0,cifar10,6,2048
cifar10-30,836.0,cifar10,6,2048
cifar10-31,836.0,cifar10,6,2048
cifar10-32,1065.0,cifar10,4,2048
cifar10-33,1065.0,cifar10,4,2048
cifar10-34,1065.0,cifar10,4,2048
cifar10-35,1065.0,cifar10,4,2048
cifar10-36,1065.0,cifar10,4,2048
cifar10-37,1065.0,cifar10,4,2048
cifar10-38,1065.0,cifar10,4,2048
cifar10-39,1065.0,cifar10,4,2048
cifar10-40,1174.0,cifar10,8,2048
cifar10-41,1174.0,cifar10,8,2048
cifar10-42,1174.0,cifar10,8,2048
cifar10-43,1174.0,cifar10,8,2048
cifar10-44,1174.0,cifar10,8,2048
cifar10-45,1174.0,cifar10,8,2048
cifar10-46,1174.0,cifar10,8,2048
cifar10-47,1174.0,cifar10,8,2048
cifar10-48,1225.0,cifar10,8,2048
cifar10-49,1225.0,cifar10,8,2048
cifar10-50,1225.0,cifar10,8,2048
cifar10-51,1225.0,cifar10,8,2048
cifar10-52,1225.0,cifar10,8,2048
cifar10-53,1225.0,cifar10,8,2048
cifar10-54,1225.0,cifar10,8,2048
cifar10-55,1225.0,cifar10,8,2048
cifar10-56,1376.0,cifar10,8,2048
cifar10-57,1376.0,cifar10,8,2048
cifar10-58,1376.0,cifar10,8,2048
cifar10-59,1376.0,cifar10,8,2048
cifar10-60,1376.0,cifar10,8,2048
cifar10-61,1376.0,cifar10,8,2048
cifar10-62,1376.0,cifar10,8,2048
cifar10-63,1376.0,cifar10,8,2048
cifar10-64,1387.0,cifar10,8,4096
cifar10-65,1387.0,cifar10,8,4096
cifar10-66,1387.0,cifar10,8,4096
cifar10-67,1387.0,cifar10,8,4096
cifar10-68,1387.0,cifar10,8,4096
cifar10-69,1387.0,cifar10,8,4096
cifar10-70,1387.0,cifar10,8,4096
cifar10-71,1387.0,cifar10,8,4096
bert-72,1509.0,bert,8,384
bert-73,1509.0,bert,8,384
bert-74,1509.0,bert,8,384
bert-75,1509.0,bert,8,384
bert-76,1509.0,bert,8,384
bert-77,1509.0,bert,8,384
bert-78,1509.0,bert,8,384
bert-79,1509.0,bert,8,384
cifar10-80,1880.0,cifar10,6,2048
cifar10-81,1880.0,cifar10,6,2048
cifar10-82,1880.0,cifar10,6,2048
cifar10-83,1880.0,cifar10,6,2048
cifar10-84,1880.0,cifar10,6,2048
cifar10-85,1880.0,cifar10,6,2048
cifar10-86,1880.0,cifar10,6,2048
cifar10-87,1880.0,cifar10,6,2048
cifar10-88,1894.0,cifar10,8,2048
cifar10-89,1894.0,cifar10,8,2048
cifar10-90,1894.0,cifar10,8,2048
cifar10-91,1894.0,cifar10,8,2048
cifar10-92,1894.0,cifar10,8,2048
cifar10-93,1894.0,cifar10,8,2048
cifar10-94,1894.0,cifar10,8,2048
cifar10-95,1894.0,cifar10,8,2048
cifar10-96,2126.0,cifar10,6,2048
cifar10-97,2126.0,cifar10,6,2048
cifar10-98,2126.0,cifar10,6,2048
cifar10-99,2126.0,cifar10,6,2048
cifar10-100,2126.0,cifar10,6,2048
cifar10-101,2126.0,cifar10,6,2048
cifar10-102,2126.0,cifar10,6,2048
cifar10-103,2126.0,cifar10,6,2048
bert-104,2152.0,bert,16,384
bert-105,2152.0,bert,16,384
bert-106,2152.0,bert,16,384
bert-107,2152.0,bert,16,384
bert-108,2152.0,bert,16,384
bert-109,2152.0,bert,16,384
bert-110,2152.0,bert,16,384
bert-111,2152.0,bert,16,384
cifar10-112,2454.0,cifar10,4,2048
cifar10-113,2454.0,cifar10,4,2048
cifar10-114,2454.0,cifar10,4,2048
