name,time,application,num_replicas,batch_size
deepspeech2-0,90.0,deepspeech2,8,320
deepspeech2-1,90.0,deepspeech2,8,320
deepspeech2-2,90.0,deepspeech2,8,320
deepspeech2-3,90.0,deepspeech2,8,320
deepspeech2-4,90.0,deepspeech2,8,320
deepspeech2-5,90.0,deepspeech2,8,320
deepspeech2-6,90.0,deepspeech2,8,320
deepspeech2-7,90.0,deepspeech2,8,320
deepspeech2-8,90.0,deepspeech2,8,320
deepspeech2-9,90.0,deepspeech2,8,320
deepspeech2-10,90.0,deepspeech2,8,320
deepspeech2-11,90.0,deepspeech2,8,320
deepspeech2-12,90.0,deepspeech2,8,320
deepspeech2-13,90.0,deepspeech2,8,320
deepspeech2-14,90.0,deepspeech2,8,320
deepspeech2-15,90.0,deepspeech2,8,320
deepspeech2-16,90.0,deepspeech2,8,320
deepspeech2-17,90.0,deepspeech2,8,320
deepspeech2-18,90.0,deepspeech2,8,320
deepspeech2-19,90.0,deepspeech2,8,320
deepspeech2-20,90.0,deepspeech2,8,320
deepspeech2-21,90.0,deepspeech2,8,320
deepspeech2-22,90.0,deepspeech2,8,320
deepspeech2-23,90.0,deepspeech2,8,320
deepspeech2-24,90.0,deepspeech2,8,320
deepspeech2-25,90.0,deepspeech2,8,320
deepspeech2-26,90.0,deepspeech2,8,320
deepspeech2-27,90.0,deepspeech2,8,320
deepspeech2-28,90.0,deepspeech2,8,320
deepspeech2-29,90.0,deepspeech2,8,320
deepspeech2-30,90.0,deepspeech2,8,320
deepspeech2-31,90.0,deepspeech2,8,320
cifar10-32,225.0,cifar10,6,2048
cifar10-33,225.0,cifar10,6,2048
cifar10-34,225.0,cifar10,6,2048
cifar10-35,225.0,cifar10,6,2048
cifar10-36,225.0,cifar10,6,2048
cifar10-37,225.0,cifar10,6,2048
cifar10-38,225.0,cifar10,6,2048
cifar10-39,225.0,cifar10,6,2048
cifar10-40,225.0,cifar10,6,2048
cifar10-41,225.0,cifar10,6,2048
cifar10-42,225.0,cifar10,6,2048
cifar10-43,225.0,cifar10,6,2048
cifar10-44,225.0,cifar10,6,2048
cifar10-45,225.0,cifar10,6,2048
cifar10-46,225.0,cifar10,6,2048
cifar10-47,225.0,cifar10,6,2048
cifar10-48,225.0,cifar10,6,2048
cifar10-49,225.0,cifar10,6,2048
cifar10-50,225.0,cifar10,6,2048
cifar10-51,225.0,cifar10,6,2048
cifar10-52,225.0,cifar10,6,2048
cifar10-53,225.0,cifar10,6,2048
cifar10-54,225.0,cifar10,6,2048
cifar10-55,225.0,cifar10,6,2048
cifar10-56,225.0,cifar10,6,2048
cifar10-57,225.0,cifar10,6,2048
cifar10-58,225.0,cifar10,6,2048
cifar10-59,225.0,cifar10,6,2048
cifar10-60,225.0,cifar10,6,2048
cifar10-61,225.0,cifar10,6,2048
cifar10-62,225.0,cifar10,6,2048
cifar10-63,225.0,cifar10,6,2048
cifar10-64,401.0,cifar10,12,4096
cifar10-65,401.0,cifar10,12,4096
cifar10-66,401.0,cifar10,12,4096
cifar10-67,401.0,cifar10,12,4096
cifar10-68,401.0,cifar10,12,4096
cifar10-69,401.0,cifar10,12,4096
cifar10-70,401.0,cifar10,12,4096
cifar10-71,401.0,cifar10,12,4096
cifar10-72,401.0,cifar10,12,4096
cifar10-73,401.0,cifar10,12,4096
cifar10-74,401.0,cifar10,12,4096
cifar10-75,401.0,cifar10,12,4096
cifar10-76,401.0,cifar10,12,4096
cifar10-77,401.0,cifar10,12,4096
cifar10-78,401.0,cifar10,12,4096
cifar10-79,401.0,cifar10,12,4096
cifar10-80,401.0,cifar10,12,4096
cifar10-81,401.0,cifar10,12,4096
cifar10-82,401.0,cifar10,12,4096
cifar10-83,401.0,cifar10,12,4096
cifar10-84,401.0,cifar10,12,4096
cifar10-85,401.0,cifar10,12,4096
cifar10-86,401.0,cifar10,12,4096
cifar10-87,401.0,cifar10,12,4096
cifar10-88,401.0,cifar10,12,4096
cifar10-89,401.0,cifar10,12,4096
cifar10-90,401.0,cifar10,12,4096
cifar10-91,401.0,cifar10,12,4096
cifar10-92,401.0,cifar10,12,4096
cifar10-93,401.0,cifar10,12,4096
cifar10-94,401.0,cifar10,12,4096
cifar10-95,401.0,cifar10,12,4096
cifar10-96,528.0,cifar10,16,4096
cifar10-97,528.0,cifar10,16,4096
cifar10-98,528.0,cifar10,16,4096
cifar10-99,528.0,cifar10,16,4096
cifar10-100,528.0,cifar10,16,4096
cifar10-101,528.0,cifar10,16,4096
cifar10-102,528.0,cifar10,16,4096
cifar10-103,528.0,cifar10,16,4096
cifar10-104,528.0,cifar10,16,4096
cifar10-105,528.0,cifar10,16,4096
cifar10-106,528.0,cifar10,16,4096
cifar10-107,528.0,cifar10,16,4096
cifar10-108,528.0,cifar10,16,4096
cifar10-109,528.0,cifar10,16,4096
cifar10-110,528.0,cifar10,16,4096
cifar10-111,528.0,cifar10,16,4096
cifar10-112,528.0,cifar10,16,4096
cifar10-113,528.0,cifar10,16,4096
cifar10-114,528.0,cifar10,16,4096
cifar10-115,528.0,cifar10,16,4096
cifar10-116,528.0,cifar10,16,4096
cifar10-117,528.0,cifar10,16,4096
cifar10-118,528.0,cifar10,16,4096
cifar10-119,528.0,cifar10,16,4096
cifar10-120,528.0,cifar10,16,4096
cifar10-121,528.0,cifar10,16,4096
cifar10-122,528.0,cifar10,16,4096
cifar10-123,528.0,cifar10,16,4096
cifar10-124,528.0,cifar10,16,4096
cifar10-125,528.0,cifar10,16,4096
cifar10-126,528.0,cifar10,16,4096
cifar10-127,528.0,cifar10,16,4096
cifar10-128,836.0,cifar10,6,2048
cifar10-129,836.0,cifar10,6,2048
cifar10-130,836.0,cifar10,6,2048
cifar10-131,836.0,cifar10,6,2048
cifar10-132,836.0,cifar10,6,2048
cifar10-133,836.0,cifar10,6,2048
cifar10-134,836.0,cifar10,6,2048
cifar10-135,836.0,cifar10,6,2048
cifar10-136,836.0,cifar10,6,2048
cifar10-137,836.0,cifar10,6,2048
cifar10-138,836.0,cifar10,6,2048
cifar10-139,836.0,cifar10,6,2048
cifar10-140,836.0,cifar10,6,2048
cifar10-141,836.0,cifar10,6,2048
cifar10-142,836.0,cifar10,6,2048
cifar10-143,836.0,cifar10,6,2048
cifar10-144,836.0,cifar10,6,2048
cifar10-145,836.0,cifar10,6,2048
cifar10-146,836.0,cifar10,6,2048
cifar10-147,836.0,cifar10,6,2048
cifar10-148,836.0,cifar10,6,2048
cifar10-149,836.0,cifar10,6,2048
cifar10-150,836.0,cifar10,6,2048
cifar10-151,836.0,cifar10,6,2048
cifar10-152,836.0,cifar10,6,2048
cifar10-153,836.0,cifar10,6,2048
cifar10-154,836.0,cifar10,6,2048
cifar10-155,836.0,cifar10,6,2048
cifar10-156,836.0,cifar10,6,2048
cifar10-157,836.0,cifar10,6,2048
cifar10-158,836.0,cifar10,6,2048
cifar10-159,836.0,cifar10,6,2048
bert-160,1091.0,bert,6,384
bert-161,1091.0,bert,6,384
bert-162,1091.0,bert,6,384
bert-163,1091.0,bert,6,384
bert-164,1091.0,bert,6,384
bert-165,1091.0,bert,6,384
bert-166,1091.0,bert,6,384
bert-167,1091.0,bert,6,384
bert-168,1091.0,bert,6,384
bert-169,1091.0,bert,6,384
bert-170,1091.0,bert,6,384
bert-171,1091.0,bert,6,384
bert-172,1091.0,bert,6,384
bert-173,1091.0,bert,6,384
bert-174,1091.0,bert,6,384
bert-175,1091.0,bert,6,384
bert-176,1091.0,bert,6,384
bert-177,1091.0,bert,6,384
bert-178,1091.0,bert,6,384
bert-179,1091.0,bert,6,384
bert-180,1091.0,bert,6,384
bert-181,1091.0,bert,6,384
bert-182,1091.0,bert,6,384
bert-183,1091.0,bert,6,384
bert-184,1091.0,bert,6,384
bert-185,1091.0,bert,6,384
bert-186,1091.0,bert,6,384
bert-187,1091.0,bert,6,384
bert-188,1091.0,bert,6,384
bert-189,1091.0,bert,6,384
bert-190,1091.0,bert,6,384
bert-191,1091.0,bert,6,384
yolov3-192,1448.0,yolov3,4,64
yolov3-193,1448.0,yolov3,4,64
yolov3-194,1448.0,yolov3,4,64
yolov3-195,1448.0,yolov3,4,64
yolov3-196,1448.0,yolov3,4,64
yolov3-197,1448.0,yolov3,4,64
yolov3-198,1448.0,yolov3,4,64
yolov3-199,1448.0,yolov3,4,64
yolov3-200,1448.0,yolov3,4,64
yolov3-201,1448.0,yolov3,4,64
yolov3-202,1448.0,yolov3,4,64
yolov3-203,1448.0,yolov3,4,64
yolov3-204,1448.0,yolov3,4,64
yolov3-205,1448.0,yolov3,4,64
yolov3-206,1448.0,yolov3,4,64
yolov3-207,1448.0,yolov3,4,64
yolov3-208,1448.0,yolov3,4,64
yolov3-209,1448.0,yolov3,4,64
yolov3-210,1448.0,yolov3,4,64
yolov3-211,1448.0,yolov3,4,64
yolov3-212,1448.0,yolov3,4,64
yolov3-213,1448.0,yolov3,4,64
yolov3-214,1448.0,yolov3,4,64
yolov3-215,1448.0,yolov3,4,64
yolov3-216,1448.0,yolov3,4,64
yolov3-217,1448.0,yolov3,4,64
