name,time,application,num_replicas,batch_size
deepspeech2-0,90.0,deepspeech2,8,320
deepspeech2-1,90.0,deepspeech2,8,320
cifar10-2,101.0,cifar10,12,4096
cifar10-3,101.0,cifar10,12,4096
cifar10-4,225.0,cifar10,6,2048
cifar10-5,225.0,cifar10,6,2048
cifar10-6,378.0,cifar10,6,2048
cifar10-7,378.0,cifar10,6,2048
cifar10-8,379.0,cifar10,8,2048
cifar10-9,379.0,cifar10,8,2048
yolov3-10,393.0,yolov3,4,64
yolov3-11,393.0,yolov3,4,64
cifar10-12,723.0,cifar10,12,4096
cifar10-13,723.0,cifar10,12,4096
cifar10-14,893.0,cifar10,4,2048
cifar10-15,893.0,cifar10,4,2048
cifar10-16,1077.0,cifar10,8,2048
cifar10-17,1077.0,cifar10,8,2048
deepspeech2-18,1091.0,deepspeech2,12,640
deepspeech2-19,1091.0,deepspeech2,12,640
cifar10-20,1659.0,cifar10,8,4096
cifar10-21,1659.0,cifar10,8,4096
cifar10-22,1894.0,cifar10,4,2048
cifar10-23,1894.0,cifar10,4,2048
cifar10-24,2091.0,cifar10,10,4096
cifar10-25,2091.0,cifar10,10,4096
cifar10-26,2106.0,cifar10,6,2048
cifar10-27,2106.0,cifar10,6,2048
cifar10-28,2892.0,cifar10,8,2048
cifar10-29,2892.0,cifar10,8,2048
cifar10-30,2912.0,cifar10,6,2048
cifar10-31,2912.0,cifar10,6,2048
cifar10-32,2914.0,cifar10,10,4096
cifar10-33,2914.0,cifar10,10,4096
deepspeech2-34,2939.0,deepspeech2,8,320
deepspeech2-35,2939.0,deepspeech2,8,320
cifar10-36,3125.0,cifar10,8,2048
cifar10-37,3125.0,cifar10,8,2048
cifar10-38,3460.0,cifar10,6,2048
cifar10-39,3460.0,cifar10,6,2048
cifar10-40,3594.0,cifar10,6,2048
cifar10-41,3594.0,cifar10,6,2048
cifar10-42,3864.0,cifar10,10,4096
cifar10-43,3864.0,cifar10,10,4096
imagenet-44,4306.0,imagenet,14,3200
imagenet-45,4306.0,imagenet,14,3200
cifar10-46,4465.0,cifar10,10,4096
cifar10-47,4465.0,cifar10,10,4096
cifar10-48,4801.0,cifar10,6,2048
cifar10-49,4801.0,cifar10,6,2048
cifar10-50,4935.0,cifar10,4,2048
cifar10-51,4935.0,cifar10,4,2048
bert-52,5004.0,bert,16,384
bert-53,5004.0,bert,16,384
cifar10-54,5618.0,cifar10,16,4096
cifar10-55,5618.0,cifar10,16,4096
cifar10-56,5896.0,cifar10,8,2048
cifar10-57,5896.0,cifar10,8,2048
cifar10-58,6748.0,cifar10,8,2048
cifar10-59,6748.0,cifar10,8,2048
cifar10-60,6773.0,cifar10,6,2048
cifar10-61,6773.0,cifar10,6,2048
cifar10-62,7089.0,cifar10,10,4096
cifar10-63,7089.0,cifar10,10,4096
cifar10-64,7113.0,cifar10,4,2048
cifar10-65,7113.0,cifar10,4,2048
imagenet-66,7251.0,imagenet,12,3200
imagenet-67,7251.0,imagenet,12,3200
bert-68,7263.0,bert,12,384
bert-69,7263.0,bert,12,384
cifar10-70,7289.0,cifar10,16,4096
cifar10-71,7289.0,cifar10,16,4096
cifar10-72,7293.0,cifar10,12,4096
cifar10-73,7293.0,cifar10,12,4096
cifar10-74,7468.0,cifar10,10,4096
cifar10-75,7468.0,cifar10,10,4096
deepspeech2-76,7515.0,deepspeech2,8,320
deepspeech2-77,7515.0,deepspeech2,8,320
cifar10-78,7549.0,cifar10,16,4096
cifar10-79,7549.0,cifar10,16,4096
cifar10-80,8145.0,cifar10,6,2048
cifar10-81,8145.0,cifar10,6,2048
cifar10-82,8147.0,cifar10,12,4096
cifar10-83,8147.0,cifar10,12,4096
deepspeech2-84,8149.0,deepspeech2,6,320
deepspeech2-85,8149.0,deepspeech2,6,320
deepspeech2-86,8154.0,deepspeech2,12,640
deepspeech2-87,8154.0,deepspeech2,12,640
deepspeech2-88,8250.0,deepspeech2,8,320
deepspeech2-89,8250.0,deepspeech2,8,320
yolov3-90,8357.0,yolov3,4,64
yolov3-91,8357.0,yolov3,4,64
yolov3-92,8729.0,yolov3,4,64
yolov3-93,8729.0,yolov3,4,64
cifar10-94,9151.0,cifar10,16,4096
cifar10-95,9151.0,cifar10,16,4096
cifar10-96,9258.0,cifar10,8,2048
cifar10-97,9258.0,cifar10,8,2048
cifar10-98,9783.0,cifar10,8,2048
cifar10-99,9783.0,cifar10,8,2048
deepspeech2-100,9800.0,deepspeech2,12,640
deepspeech2-101,9800.0,deepspeech2,12,640
cifar10-102,9934.0,cifar10,4,2048
cifar10-103,9934.0,cifar10,4,2048
cifar10-104,9994.0,cifar10,10,4096
cifar10-105,9994.0,cifar10,10,4096
cifar10-106,10116.0,cifar10,8,4096
cifar10-107,10116.0,cifar10,8,4096
cifar10-108,10172.0,cifar10,6,2048
cifar10-109,10172.0,cifar10,6,2048
cifar10-110,10258.0,cifar10,8,2048
cifar10-111,10258.0,cifar10,8,2048
cifar10-112,10268.0,cifar10,6,2048
cifar10-113,10268.0,cifar10,6,2048
cifar10-114,10318.0,cifar10,12,4096
cifar10-115,10318.0,cifar10,12,4096
yolov3-116,10594.0,yolov3,4,64
yolov3-117,10594.0,yolov3,4,64
yolov3-118,10649.0,yolov3,4,64
yolov3-119,10649.0,yolov3,4,64
cifar10-120,10655.0,cifar10,4,2048
cifar10-121,10655.0,cifar10,4,2048
cifar10-122,10661.0,cifar10,8,4096
cifar10-123,10661.0,cifar10,8,4096
cifar10-124,10722.0,cifar10,4,2048
cifar10-125,10722.0,cifar10,4,2048
cifar10-126,10728.0,cifar10,12,4096
cifar10-127,10728.0,cifar10,12,4096
cifar10-128,10979.0,cifar10,8,2048
cifar10-129,10979.0,cifar10,8,2048
cifar10-130,11002.0,cifar10,4,2048
cifar10-131,11002.0,cifar10,4,2048
bert-132,11337.0,bert,16,384
bert-133,11337.0,bert,16,384
cifar10-134,11419.0,cifar10,16,4096
cifar10-135,11419.0,cifar10,16,4096
cifar10-136,11433.0,cifar10,4,2048
cifar10-137,11433.0,cifar10,4,2048
cifar10-138,11525.0,cifar10,16,4096
cifar10-139,11525.0,cifar10,16,4096
cifar10-140,11546.0,cifar10,6,2048
cifar10-141,11546.0,cifar10,6,2048
cifar10-142,11602.0,cifar10,12,4096
cifar10-143,11602.0,cifar10,12,4096
cifar10-144,11713.0,cifar10,4,2048
cifar10-145,11713.0,cifar10,4,2048
cifar10-146,11740.0,cifar10,10,4096
cifar10-147,11740.0,cifar10,10,4096
cifar10-148,11783.0,cifar10,8,2048
cifar10-149,11783.0,cifar10,8,2048
cifar10-150,11823.0,cifar10,6,2048
cifar10-151,11823.0,cifar10,6,2048
cifar10-152,11957.0,cifar10,6,2048
cifar10-153,11957.0,cifar10,6,2048
cifar10-154,11969.0,cifar10,6,2048
cifar10-155,11969.0,cifar10,6,2048
cifar10-156,12041.0,cifar10,10,4096
cifar10-157,12041.0,cifar10,10,4096
yolov3-158,12176.0,yolov3,4,64
yolov3-159,12176.0,yolov3,4,64
cifar10-160,12264.0,cifar10,6,2048
cifar10-161,12264.0,cifar10,6,2048
deepspeech2-162,12281.0,deepspeech2,12,640
deepspeech2-163,12281.0,deepspeech2,12,640
cifar10-164,12303.0,cifar10,16,4096
cifar10-165,12303.0,cifar10,16,4096
cifar10-166,12342.0,cifar10,4,2048
cifar10-167,12342.0,cifar10,4,2048
cifar10-168,12426.0,cifar10,8,2048
cifar10-169,12426.0,cifar10,8,2048
cifar10-170,12430.0,cifar10,12,4096
cifar10-171,12430.0,cifar10,12,4096
cifar10-172,12510.0,cifar10,6,2048
cifar10-173,12510.0,cifar10,6,2048
cifar10-174,12699.0,cifar10,10,4096
cifar10-175,12699.0,cifar10,10,4096
cifar10-176,12745.0,cifar10,12,4096
cifar10-177,12745.0,cifar10,12,4096
cifar10-178,12768.0,cifar10,12,4096
cifar10-179,12768.0,cifar10,12,4096
deepspeech2-180,12801.0,deepspeech2,6,320
deepspeech2-181,12801.0,deepspeech2,6,320
cifar10-182,12839.0,cifar10,10,4096
cifar10-183,12839.0,cifar10,10,4096
cifar10-184,12896.0,cifar10,8,2048
cifar10-185,12896.0,cifar10,8,2048
cifar10-186,12991.0,cifar10,12,4096
cifar10-187,12991.0,cifar10,12,4096
cifar10-188,13026.0,cifar10,6,2048
cifar10-189,13026.0,cifar10,6,2048
cifar10-190,13043.0,cifar10,6,2048
cifar10-191,13043.0,cifar10,6,2048
cifar10-192,13226.0,cifar10,16,4096
cifar10-193,13226.0,cifar10,16,4096
cifar10-194,13236.0,cifar10,8,4096
cifar10-195,13236.0,cifar10,8,4096
cifar10-196,13474.0,cifar10,6,2048
cifar10-197,13474.0,cifar10,6,2048
deepspeech2-198,13591.0,deepspeech2,8,320
deepspeech2-199,13591.0,deepspeech2,8,320
cifar10-200,13654.0,cifar10,6,2048
cifar10-201,13654.0,cifar10,6,2048
imagenet-202,13809.0,imagenet,14,3200
imagenet-203,13809.0,imagenet,14,3200
cifar10-204,13881.0,cifar10,12,4096
cifar10-205,13881.0,cifar10,12,4096
