name,time,application,num_replicas,batch_size
cifar10-0,528.0,cifar10,6,2048
cifar10-1,528.0,cifar10,6,2048
cifar10-2,723.0,cifar10,12,4096
cifar10-3,723.0,cifar10,12,4096
cifar10-4,835.0,cifar10,12,4096
cifar10-5,835.0,cifar10,12,4096
cifar10-6,836.0,cifar10,6,2048
cifar10-7,836.0,cifar10,6,2048
cifar10-8,1065.0,cifar10,4,2048
cifar10-9,1065.0,cifar10,4,2048
cifar10-10,1174.0,cifar10,8,2048
cifar10-11,1174.0,cifar10,8,2048
cifar10-12,1225.0,cifar10,8,2048
cifar10-13,1225.0,cifar10,8,2048
cifar10-14,1376.0,cifar10,8,2048
cifar10-15,1376.0,cifar10,8,2048
cifar10-16,1387.0,cifar10,8,4096
cifar10-17,1387.0,cifar10,8,4096
bert-18,1509.0,bert,8,384
bert-19,1509.0,bert,8,384
cifar10-20,1880.0,cifar10,6,2048
cifar10-21,1880.0,cifar10,6,2048
cifar10-22,1894.0,cifar10,8,2048
cifar10-23,1894.0,cifar10,8,2048
cifar10-24,2126.0,cifar10,6,2048
cifar10-25,2126.0,cifar10,6,2048
bert-26,2152.0,bert,16,384
bert-27,2152.0,bert,16,384
cifar10-28,2454.0,cifar10,4,2048
cifar10-29,2454.0,cifar10,4,2048
cifar10-30,2501.0,cifar10,10,4096
cifar10-31,2501.0,cifar10,10,4096
deepspeech2-32,2873.0,deepspeech2,6,320
deepspeech2-33,2873.0,deepspeech2,6,320
cifar10-34,2912.0,cifar10,10,4096
cifar10-35,2912.0,cifar10,10,4096
cifar10-36,2914.0,cifar10,10,4096
cifar10-37,2914.0,cifar10,10,4096
cifar10-38,3594.0,cifar10,10,4096
cifar10-39,3594.0,cifar10,10,4096
bert-40,3598.0,bert,16,384
bert-41,3598.0,bert,16,384
cifar10-42,3685.0,cifar10,12,4096
cifar10-43,3685.0,cifar10,12,4096
imagenet-44,4306.0,imagenet,10,1600
imagenet-45,4306.0,imagenet,10,1600
cifar10-46,4783.0,cifar10,4,2048
cifar10-47,4783.0,cifar10,4,2048
deepspeech2-48,4931.0,deepspeech2,6,320
deepspeech2-49,4931.0,deepspeech2,6,320
deepspeech2-50,5017.0,deepspeech2,8,320
deepspeech2-51,5017.0,deepspeech2,8,320
cifar10-52,5097.0,cifar10,6,2048
cifar10-53,5097.0,cifar10,6,2048
cifar10-54,5379.0,cifar10,6,2048
cifar10-55,5379.0,cifar10,6,2048
cifar10-56,5483.0,cifar10,8,2048
cifar10-57,5483.0,cifar10,8,2048
cifar10-58,5896.0,cifar10,10,4096
cifar10-59,5896.0,cifar10,10,4096
cifar10-60,6064.0,cifar10,8,2048
cifar10-61,6064.0,cifar10,8,2048
cifar10-62,6773.0,cifar10,16,4096
cifar10-63,6773.0,cifar10,16,4096
cifar10-64,6849.0,cifar10,4,2048
cifar10-65,6849.0,cifar10,4,2048
cifar10-66,7088.0,cifar10,12,4096
cifar10-67,7088.0,cifar10,12,4096
yolov3-68,7232.0,yolov3,4,64
yolov3-69,7232.0,yolov3,4,64
cifar10-70,7233.0,cifar10,10,4096
cifar10-71,7233.0,cifar10,10,4096
bert-72,7263.0,bert,12,384
bert-73,7263.0,bert,12,384
cifar10-74,7465.0,cifar10,10,4096
cifar10-75,7465.0,cifar10,10,4096
deepspeech2-76,7483.0,deepspeech2,8,320
deepspeech2-77,7483.0,deepspeech2,8,320
cifar10-78,7539.0,cifar10,6,2048
cifar10-79,7539.0,cifar10,6,2048
cifar10-80,7753.0,cifar10,12,4096
cifar10-81,7753.0,cifar10,12,4096
cifar10-82,8125.0,cifar10,16,4096
cifar10-83,8125.0,cifar10,16,4096
cifar10-84,8147.0,cifar10,4,2048
cifar10-85,8147.0,cifar10,4,2048
yolov3-86,8357.0,yolov3,4,64
yolov3-87,8357.0,yolov3,4,64
cifar10-88,8639.0,cifar10,16,4096
cifar10-89,8639.0,cifar10,16,4096
yolov3-90,8729.0,yolov3,4,64
yolov3-91,8729.0,yolov3,4,64
cifar10-92,9049.0,cifar10,10,4096
cifar10-93,9049.0,cifar10,10,4096
cifar10-94,9056.0,cifar10,6,2048
cifar10-95,9056.0,cifar10,6,2048
cifar10-96,9318.0,cifar10,16,4096
cifar10-97,9318.0,cifar10,16,4096
cifar10-98,9440.0,cifar10,16,4096
cifar10-99,9440.0,cifar10,16,4096
cifar10-100,9509.0,cifar10,8,4096
cifar10-101,9509.0,cifar10,8,4096
cifar10-102,9615.0,cifar10,12,4096
cifar10-103,9615.0,cifar10,12,4096
cifar10-104,9783.0,cifar10,6,2048
cifar10-105,9783.0,cifar10,6,2048
deepspeech2-106,9800.0,deepspeech2,6,320
deepspeech2-107,9800.0,deepspeech2,6,320
cifar10-108,10060.0,cifar10,12,4096
cifar10-109,10060.0,cifar10,12,4096
bert-110,10166.0,bert,16,384
