name,time,application,num_replicas,batch_size
cifar10-0,22.0,cifar10,6,2048
cifar10-1,22.0,cifar10,6,2048
cifar10-2,101.0,cifar10,12,4096
cifar10-3,101.0,cifar10,12,4096
cifar10-4,378.0,cifar10,12,4096
cifar10-5,378.0,cifar10,12,4096
cifar10-6,836.0,cifar10,6,2048
cifar10-7,836.0,cifar10,6,2048
cifar10-8,912.0,cifar10,4,2048
cifar10-9,912.0,cifar10,4,2048
cifar10-10,1174.0,cifar10,8,4096
cifar10-11,1174.0,cifar10,8,4096
cifar10-12,1376.0,cifar10,12,4096
cifar10-13,1376.0,cifar10,12,4096
cifar10-14,1387.0,cifar10,4,2048
cifar10-15,1387.0,cifar10,4,2048
yolov3-16,1448.0,yolov3,4,64
yolov3-17,1448.0,yolov3,4,64
bert-18,1468.0,bert,12,384
bert-19,1468.0,bert,12,384
bert-20,1747.0,bert,8,384
bert-21,1747.0,bert,8,384
cifar10-22,1793.0,cifar10,12,4096
cifar10-23,1793.0,cifar10,12,4096
cifar10-24,1894.0,cifar10,10,4096
cifar10-25,1894.0,cifar10,10,4096
cifar10-26,2091.0,cifar10,10,4096
cifar10-27,2091.0,cifar10,10,4096
cifar10-28,2121.0,cifar10,10,4096
cifar10-29,2121.0,cifar10,10,4096
cifar10-30,2810.0,cifar10,10,4096
cifar10-31,2810.0,cifar10,10,4096
deepspeech2-32,2939.0,deepspeech2,8,320
deepspeech2-33,2939.0,deepspeech2,8,320
cifar10-34,3362.0,cifar10,8,2048
cifar10-35,3362.0,cifar10,8,2048
cifar10-36,3594.0,cifar10,6,2048
cifar10-37,3594.0,cifar10,6,2048
cifar10-38,3685.0,cifar10,6,2048
cifar10-39,3685.0,cifar10,6,2048
cifar10-40,4465.0,cifar10,4,2048
cifar10-41,4465.0,cifar10,4,2048
cifar10-42,4607.0,cifar10,6,2048
cifar10-43,4607.0,cifar10,6,2048
cifar10-44,4788.0,cifar10,10,4096
cifar10-45,4788.0,cifar10,10,4096
cifar10-46,4862.0,cifar10,4,2048
cifar10-47,4862.0,cifar10,4,2048
cifar10-48,4921.0,cifar10,10,4096
cifar10-49,4921.0,cifar10,10,4096
deepspeech2-50,4931.0,deepspeech2,12,640
deepspeech2-51,4931.0,deepspeech2,12,640
bert-52,5017.0,bert,12,384
bert-53,5017.0,bert,12,384
cifar10-54,5483.0,cifar10,8,2048
cifar10-55,5483.0,cifar10,8,2048
bert-56,5518.0,bert,6,384
bert-57,5518.0,bert,6,384
cifar10-58,6479.0,cifar10,16,4096
cifar10-59,6479.0,cifar10,16,4096
cifar10-60,6748.0,cifar10,12,4096
cifar10-61,6748.0,cifar10,12,4096
cifar10-62,6773.0,cifar10,8,2048
cifar10-63,6773.0,cifar10,8,2048
cifar10-64,6927.0,cifar10,10,4096
cifar10-65,6927.0,cifar10,10,4096
cifar10-66,6984.0,cifar10,12,4096
cifar10-67,6984.0,cifar10,12,4096
cifar10-68,7113.0,cifar10,16,4096
cifar10-69,7113.0,cifar10,16,4096
bert-70,7263.0,bert,8,384
bert-71,7263.0,bert,8,384
cifar10-72,7293.0,cifar10,8,2048
cifar10-73,7293.0,cifar10,8,2048
cifar10-74,7505.0,cifar10,12,4096
cifar10-75,7505.0,cifar10,12,4096
cifar10-76,7753.0,cifar10,12,4096
cifar10-77,7753.0,cifar10,12,4096
cifar10-78,8063.0,cifar10,4,2048
cifar10-79,8063.0,cifar10,4,2048
cifar10-80,8147.0,cifar10,6,2048
cifar10-81,8147.0,cifar10,6,2048
cifar10-82,8704.0,cifar10,6,2048
cifar10-83,8704.0,cifar10,6,2048
cifar10-84,9130.0,cifar10,16,4096
cifar10-85,9130.0,cifar10,16,4096
cifar10-86,9397.0,cifar10,12,4096
cifar10-87,9397.0,cifar10,12,4096
cifar10-88,9468.0,cifar10,10,4096
cifar10-89,9468.0,cifar10,10,4096
cifar10-90,9509.0,cifar10,8,4096
cifar10-91,9509.0,cifar10,8,4096
deepspeech2-92,9581.0,deepspeech2,8,320
deepspeech2-93,9581.0,deepspeech2,8,320
cifar10-94,9615.0,cifar10,8,2048
cifar10-95,9615.0,cifar10,8,2048
bert-96,9800.0,bert,16,384
bert-97,9800.0,bert,16,384
imagenet-98,9968.0,imagenet,14,3200
imagenet-99,9968.0,imagenet,14,3200
cifar10-100,10172.0,cifar10,6,2048
cifar10-101,10172.0,cifar10,6,2048
cifar10-102,10268.0,cifar10,12,4096
cifar10-103,10268.0,cifar10,12,4096
cifar10-104,10275.0,cifar10,4,2048
cifar10-105,10275.0,cifar10,4,2048
yolov3-106,10594.0,yolov3,4,64
yolov3-107,10594.0,yolov3,4,64
cifar10-108,10643.0,cifar10,8,4096
cifar10-109,10643.0,cifar10,8,4096
yolov3-110,10649.0,yolov3,4,64
yolov3-111,10649.0,yolov3,4,64
cifar10-112,10661.0,cifar10,6,2048
cifar10-113,10661.0,cifar10,6,2048
deepspeech2-114,10678.0,deepspeech2,6,320
deepspeech2-115,10678.0,deepspeech2,6,320
cifar10-116,10748.0,cifar10,4,2048
cifar10-117,10748.0,cifar10,4,2048
cifar10-118,10979.0,cifar10,4,2048
cifar10-119,10979.0,cifar10,4,2048
cifar10-120,11002.0,cifar10,6,2048
cifar10-121,11002.0,cifar10,6,2048
cifar10-122,11045.0,cifar10,12,4096
cifar10-123,11045.0,cifar10,12,4096
cifar10-124,11171.0,cifar10,4,2048
cifar10-125,11171.0,cifar10,4,2048
cifar10-126,11241.0,cifar10,12,4096
cifar10-127,11241.0,cifar10,12,4096
cifar10-128,11260.0,cifar10,4,2048
cifar10-129,11260.0,cifar10,4,2048
cifar10-130,11379.0,cifar10,6,2048
cifar10-131,11379.0,cifar10,6,2048
cifar10-132,11419.0,cifar10,8,2048
cifar10-133,11419.0,cifar10,8,2048
cifar10-134,11511.0,cifar10,12,4096
cifar10-135,11511.0,cifar10,12,4096
cifar10-136,11525.0,cifar10,8,2048
cifar10-137,11525.0,cifar10,8,2048
cifar10-138,11546.0,cifar10,10,4096
