name,time,application,num_replicas,batch_size
cifar10-0,225.0,cifar10,8,2048
cifar10-1,225.0,cifar10,8,2048
cifar10-2,345.0,cifar10,6,2048
cifar10-3,345.0,cifar10,6,2048
cifar10-4,835.0,cifar10,12,4096
cifar10-5,835.0,cifar10,12,4096
cifar10-6,836.0,cifar10,8,2048
cifar10-7,836.0,cifar10,8,2048
cifar10-8,1077.0,cifar10,16,4096
cifar10-9,1077.0,cifar10,16,4096
yolov3-10,1547.0,yolov3,4,64
yolov3-11,1547.0,yolov3,4,64
cifar10-12,1659.0,cifar10,6,2048
cifar10-13,1659.0,cifar10,6,2048
deepspeech2-14,1747.0,deepspeech2,6,320
deepspeech2-15,1747.0,deepspeech2,6,320
cifar10-16,2106.0,cifar10,8,2048
cifar10-17,2106.0,cifar10,8,2048
cifar10-18,2126.0,cifar10,16,4096
cifar10-19,2126.0,cifar10,16,4096
deepspeech2-20,2152.0,deepspeech2,6,320
deepspeech2-21,2152.0,deepspeech2,6,320
deepspeech2-22,2154.0,deepspeech2,12,640
deepspeech2-23,2154.0,deepspeech2,12,640
cifar10-24,2371.0,cifar10,4,2048
cifar10-25,2371.0,cifar10,4,2048
cifar10-26,2501.0,cifar10,8,4096
cifar10-27,2501.0,cifar10,8,4096
deepspeech2-28,2873.0,deepspeech2,12,640
deepspeech2-29,2873.0,deepspeech2,12,640
cifar10-30,2892.0,cifar10,8,2048
cifar10-31,2892.0,cifar10,8,2048
cifar10-32,2914.0,cifar10,4,2048
cifar10-33,2914.0,cifar10,4,2048
bert-34,2939.0,bert,8,384
bert-35,2939.0,bert,8,384
cifar10-36,3362.0,cifar10,8,2048
cifar10-37,3362.0,cifar10,8,2048
bert-38,3598.0,bert,16,384
bert-39,3598.0,bert,16,384
deepspeech2-40,3666.0,deepspeech2,12,640
deepspeech2-41,3666.0,deepspeech2,12,640
cifar10-42,4465.0,cifar10,8,2048
cifar10-43,4465.0,cifar10,8,2048
cifar10-44,4607.0,cifar10,8,2048
cifar10-45,4607.0,cifar10,8,2048
cifar10-46,4783.0,cifar10,10,4096
cifar10-47,4783.0,cifar10,10,4096
cifar10-48,4862.0,cifar10,6,2048
cifar10-49,4862.0,cifar10,6,2048
cifar10-50,4921.0,cifar10,10,4096
cifar10-51,4921.0,cifar10,10,4096
cifar10-52,4935.0,cifar10,10,4096
cifar10-53,4935.0,cifar10,10,4096
bert-54,5004.0,bert,16,384
bert-55,5004.0,bert,16,384
cifar10-56,5097.0,cifar10,12,4096
cifar10-57,5097.0,cifar10,12,4096
yolov3-58,5717.0,yolov3,4,64
yolov3-59,5717.0,yolov3,4,64
cifar10-60,6566.0,cifar10,10,4096
cifar10-61,6566.0,cifar10,10,4096
cifar10-62,6984.0,cifar10,16,4096
cifar10-63,6984.0,cifar10,16,4096
cifar10-64,7089.0,cifar10,8,2048
cifar10-65,7089.0,cifar10,8,2048
yolov3-66,7232.0,yolov3,4,64
yolov3-67,7232.0,yolov3,4,64
imagenet-68,7251.0,imagenet,10,1600
imagenet-69,7251.0,imagenet,10,1600
bert-70,7263.0,bert,8,384
bert-71,7263.0,bert,8,384
bert-72,7491.0,bert,16,384
bert-73,7491.0,bert,16,384
cifar10-74,7539.0,cifar10,4,2048
cifar10-75,7539.0,cifar10,4,2048
cifar10-76,7753.0,cifar10,8,2048
cifar10-77,7753.0,cifar10,8,2048
cifar10-78,7929.0,cifar10,10,4096
cifar10-79,7929.0,cifar10,10,4096
cifar10-80,8063.0,cifar10,6,2048
cifar10-81,8063.0,cifar10,6,2048
cifar10-82,8125.0,cifar10,4,2048
cifar10-83,8125.0,cifar10,4,2048
cifar10-84,8133.0,cifar10,8,2048
cifar10-85,8133.0,cifar10,8,2048
bert-86,8154.0,bert,16,384
bert-87,8154.0,bert,16,384
cifar10-88,8210.0,cifar10,6,2048
cifar10-89,8210.0,cifar10,6,2048
deepspeech2-90,8250.0,deepspeech2,8,320
deepspeech2-91,8250.0,deepspeech2,8,320
cifar10-92,8639.0,cifar10,10,4096
cifar10-93,8639.0,cifar10,10,4096
bert-94,8855.0,bert,8,384
bert-95,8855.0,bert,8,384
cifar10-96,9056.0,cifar10,10,4096
cifar10-97,9056.0,cifar10,10,4096
cifar10-98,9130.0,cifar10,12,4096
cifar10-99,9130.0,cifar10,12,4096
cifar10-100,9151.0,cifar10,12,4096
cifar10-101,9151.0,cifar10,12,4096
cifar10-102,9288.0,cifar10,4,2048
cifar10-103,9288.0,cifar10,4,2048
cifar10-104,9318.0,cifar10,10,4096
cifar10-105,9318.0,cifar10,10,4096
cifar10-106,9397.0,cifar10,8,4096
cifar10-107,9397.0,cifar10,8,4096
cifar10-108,9402.0,cifar10,12,4096
cifar10-109,9402.0,cifar10,12,4096
cifar10-110,9468.0,cifar10,8,2048
cifar10-111,9468.0,cifar10,8,2048
cifar10-112,9579.0,cifar10,6,2048
cifar10-113,9579.0,cifar10,6,2048
cifar10-114,9615.0,cifar10,16,4096
cifar10-115,9615.0,cifar10,16,4096
cifar10-116,9782.0,cifar10,12,4096
cifar10-117,9782.0,cifar10,12,4096
deepspeech2-118,9800.0,deepspeech2,6,320
deepspeech2-119,9800.0,deepspeech2,6,320
